index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विशेषणम्,5.1	अभेदः,5.1	N1	राजा	राजा
2.1	स-		स-दारः	स	स	समासः,2.2	समासः,2.2	CP	स-	स-
2.2	दारः		--	दार{पुं;1;एक}	दार{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1#विशेषणम्,4.2#विशेषणम्,3.2#कर्ता,9.1	N1	दरार	दरार
3.1	सह-		सह-सैनिकः	सह{अव्य}	सह{अव्य}	समासः,3.2	समासः,3.2	CP	साथ	साथ
3.2	सैनिकः		--	सैनिक{पुं;1;एक}	सैनिक{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1#विशेषणम्,4.2#कर्ता,9.1	N1	सैनिक	सैनिक
4.1	स-		स-बान्धवः	स	स	समासः,4.2	समासः,4.2	CP	स-	स-
4.2	बान्धवः		--	बान्धव{पुं;1;एक}	बान्धव{पुं;1;एक}	विशेषणम्,5.1	कर्ता,9.1#अभेदः,5.1	N1	बान्धव	बान्धव
5.1	युधिष्ठिरः		युधिष्ठिरः	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	युधिष्ठिर	युधिष्ठिर
6.1	पुनः		पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	NA	फिर	फिर
7.1	हास्तिनपुरम्		हास्तिनपुरम्	हास्तिनपुर{नपुं;2;एक}	हास्तिनपुर{नपुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2		
8.1	नगरम्		नगरम्	नगर{नपुं;1;एक}/नगर{नपुं;2;एक}	नगर{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	नगर	नगर
9.1	आयात्		आयात्	आङ्_या1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}/आय{पुं;5;एक(आङ्_इ1;घञ्;अदादिः)}/आय{पुं;5;एक(आङ्_या1;घञ्;अदादिः)}/आयात्{नपुं;1;एक(आङ्_या1;शतृ_लट्;अदादिः)}/आयात्{नपुं;2;एक(आङ्_या1;शतृ_लट्;अदादिः)}	आङ्_या1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,8.1	विशेषणम्,8.1	KP	आया	आया
10.1	.		.	-	-	-	-	FS	-	-
