index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	कच्चित्		कच्चित्	कच्चित्{अव्य}	कच्चित्{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1#सम्बन्धः,2.2#प्रयोजनम्1,6.1#प्रयोजनम्1,2.2	NA	प्रश्नवाचकता	प्रश्नवाचकता
2.1	धर्म-		धर्म-सुतः	धर्म	धर्म	समासः,2.2	समासः,1.2;समासः,2.2	CP	धर्म-	धर्म-
2.2	सुतः		--	षु2{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;अदादिः}/सुत{पुं;1;एक}/सुत{पुं;1;एक(षु2;क्त;अदादिः)}/सुत{पुं;1;एक(षु3;क्त;स्वादिः)}	सुत{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	पुत्र	पुत्र
3.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्म,6.1	सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,7.3#कर्म,6.1	N1	राजा	राजा
4.1	त्वया		त्वया	युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	कर्ता,6.1	कर्ता,6.1#कर्ता,2.2#हेतुः,6.1#हेतुः,2.2	N3	तुमसे	तुमसे
5.1	प्रीत्या		प्रीत्या	प्रीति{स्त्री;3;एक}	प्रीति{स्त्री;3;एक}	करणम्,6.1	करणम्,6.1#विशेषणम्,4.1#क्रियाविशेषणम्,6.1#क्रियाविशेषणम्,2.2#कर्ता,6.1#कर्ता,2.2#हेतुः,6.1#हेतुः,2.2	N3	प्रसन्नता_से	प्रसन्नता_से
6.1	अभिनन्दितः		अभिनन्दितः	अभिनन्दित{पुं;1;एक(अभि_नद्1;क्त;भ्वादिः)}	अभिनन्दित{पुं;1;एक(अभि_नद्1;क्त;भ्वादिः)}		सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,7.3	N1	अभिनन्दन_किया_हुआ	अभिनन्दन_किया_हुआ
7.1	भीम-		भीम-अर्जुन-यमाः	भीम	भीम	समासः,7.2	समासः,7.2	CP	भीम-	भीम-
7.2	अर्जुन-		--	अर्जुन	अर्जुन	समासः,7.3	समासः,7.3	CP	अर्जुन-	अर्जुन-
7.3	यमाः		--	यम{पुं;1;बहु}/यम{पुं;8;बहु}/यमा{स्त्री;8;बहु}/यमा{स्त्री;1;बहु}/यमा{स्त्री;2;बहु}	यम{पुं;1;बहु}	कर्म,12.1	सुप्_समुच्चितः,10.1#कर्म,6.1#विशेषणम्,10.1#कर्म,12.1	N1	यमराज	यमराज
8.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	सम्बन्धः,7.3	सुप्_समुच्चय_द्योतकः,7.3#सम्बन्धः,7.3	NA	चैव	चैव
9.1	कच्चित्		कच्चित्	कच्चित्{अव्य}	कच्चित्{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	प्रश्नवाचकता	प्रश्नवाचकता
10.1	एते		एते	एतद्{सर्वनाम;पुं;1;बहु}/एतद्{सर्वनाम;नपुं;1;द्वि}/एतद्{सर्वनाम;नपुं;2;द्वि}/एतद्{सर्वनाम;स्त्री;1;द्वि}/एतद्{सर्वनाम;स्त्री;2;द्वि}	एतद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,7.3	कर्म,6.1#विशेषणम्,7.3	N1	इनका	इनका
11.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,10.1	सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,10.1	NA	भी	भी
12.1	सान्त्विताः		सान्त्विताः	-	-	-	-	N1		
13.1	.		.	-	-	-	-	FS	-	-
