index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	निवेदयामास		निवेदयामास	नि_विद्{णिच्;कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	नि_विद्{णिच्;कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,6.1,सकर्मक	अभिहित_कर्ता,6.1,सकर्मक	KP		
2.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,1.1	कालाधिकरणम्,11.1	NA	तब	तब
3.1	जनम्		जनम्	जन{पुं;2;एक}	जन{पुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	जन_को	जन_को
4.1	तम्		तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1#कर्म,11.1	N2	उसको	उसको
5.1	नाम-		नाम-गोत्रतः	नाम{अव्य}	नाम{अव्य}	समासः,5.2	समासः,5.2	NA	नामक	नामक
5.2	गोत्रतः		--	गोत्र{अव्य;तसिल्}	गोत्र{अव्य;तसिल्}	हेतुः,1.1	हेतुः5,11.1	NA	गोत्र_से	गोत्र_से
6.1	युधिष्ठिरः		युधिष्ठिरः	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;1;एक}	कर्ता,1.1	कर्ता,1.1	N1	युधिष्ठिर	युधिष्ठिर
7.1	नर-		नर-पतिः	नर	नर	समासः,7.2	समासः,7.2	CP	नर-	नर-
7.2	पतिः		--	पति{पुं;1;एक}	पति{पुं;1;एक}	विशेषणम्,6.1	अभेदः,6.1;विशेषणम्,6.1	N1	पति	पति
8.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,11.1	विशेषणम्,6.2#सुप्_समुच्चितः,8.2#कर्ता,10.1#कर्ता,11.1	N1	वह	वह
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	और	और
10.1	एनान्		एनान्	इदम्{सर्वनाम;पुं;2;बहु}	इदम्{सर्वनाम;पुं;2;बहु}	कर्म,11.1	कर्म,11.1	N2	इनको	इनको
11.1	प्रत्यपूजयन्		प्रत्यपूजयन्	प्रति_पूज्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;चुरादिः}	प्रति_पूज्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;चुरादिः}	अभिहित_कर्ता,8.1,सकर्मक	अभिहित_कर्ता,8.1,सकर्मक	KP	पूजाये	पूजाये
12.1	.		.	-	-	-	-	FS	-	-
