index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	प्रीतः		प्रीतः	प्रीत{पुं;1;एक}	प्रीत{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,3.2#विशेषणम्,2.1	N1	प्रसन्न	प्रसन्न
2.1	मुनिः		मुनिः	मुनि{पुं;1;एक}	मुनि{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	मुनि	मुनि
3.1	सत्यवती-		सत्यवती-पुत्रः	सत्य{मतुप्}/सत्यवती	सत्य{मतुप्}	समासः,3.2	समासः,3.2	CP	सत्यवती-	सत्यवती-
3.2	पुत्रः		--	पुत्र{पुं;1;एक}	पुत्र{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1#विशेषणम्,1.1#कर्ता,10.1	N1	पुत्र	पुत्र
4.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,10.1	कालाधिकरणम्,10.1	NA	तब	तब
5.1	धृतराष्ट्रस्य		धृतराष्ट्रस्य	धृतराष्ट्र{पुं;6;एक}	धृतराष्ट्र{पुं;6;एक}	सम्प्रदानम्,10.1	षष्ठीसम्बन्धः,9.2#सम्प्रदानम्,10.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,3.2#षष्ठीसम्बन्धः,2.1	N6	धृतराष्ट्र_का	धृतराष्ट्र_का
6.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	च1	च1
7.1	दिव्यं		दिव्यं	दिव्य{पुं;2;एक}/दिव्य{नपुं;1;एक}/दिव्य{नपुं;2;एक}	दिव्य{नपुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1#कर्ता,10.1	N2	दिव्य	दिव्य
8.1	चक्षुः		चक्षुः	चक्षुस्{नपुं;1;एक}/चक्षुस्{नपुं;2;एक}/चक्षुस्{नपुं;8;एक}	चक्षुस्{नपुं;2;एक}	कर्म,10.1	कर्ता,10.1#कर्म,10.1	N2	आँख_ने	आँख_ने
9.1	तपो-		तपो-बलात्	तपस्	तपस्	समासः,9.2	समासः,9.2	CP	तपो-	तपो-
9.2	बलात्		--	बल{नपुं;5;एक}/बल{पुं;5;एक}	बल{नपुं;5;एक}	हेतुः,10.1	हेतुः5,10.1	N5	बल_से	बल_से
10.1	प्रादात्		प्रादात्	प्र_दा3{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;जुहोत्यादिः}	प्र_दा3{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;जुहोत्यादिः}	अभिहित_कर्ता,8.1	-	KP	दी	दी
11.1	नराधिप		नराधिप	नराधिप{पुं;8;एक}	नराधिप{पुं;8;एक}	सम्बोध्यः,10.1	सम्बोध्यः,10.1	N8		
12.1	.		.	-	-	-	-	FS	-	-
