index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	इयम्		इयम्	इदम्{सर्वनाम;स्त्री;1;एक}	इदम्{सर्वनाम;स्त्री;1;एक}	कर्ता,15.1	विशेषणम्,5.5#विशेषणम्,2.1#कर्ता,15.1	N1	यह	यह
2.1	स्वसा		स्वसा	स्वसृ{स्त्री;1;एक}	स्वसृ{स्त्री;1;एक}	कर्तृसमानाधिकरणम्,15.1	कर्तृसमानाधिकरणम्,15.1	N1	बहन	बहन
3.1	राज-		राज-चमू-पतेः	राजन्	राजन्	समासः,3.2	समासः,3.2	CP	राज-	राज-
3.2	चमू-		--	चमू	चमू	समासः,3.3	समासः,3.3	CP	चमू-	चमू-
3.3	पतेः		--	पत्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;भ्वादिः}/पति{पुं;5;एक}/पति{पुं;6;एक}	पति{पुं;6;एक}	षष्ठीसम्बन्धः,2.1	विशेषणम्,11.2#कर्ता,13.1#कर्ता,5.1#कर्म,13.1#कर्म,5.1#षष्ठीसम्बन्धः,14.1#षष्ठीसम्बन्धः,13.1#षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,5.5#षष्ठीसम्बन्धः,2.1#हेतुः5,13.1#हेतुः5,5.1	N6	पति_की	पति_की
4.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,3.3	सम्बन्धः,3.3	NA	तो	तो
5.1	प्रवृद्ध-		प्रवृद्ध-नील-उत्पल-दाम-वर्णा	प्रवृद्ध(प्र_वृध्1;क्त;भ्वादिः)}/प्रवृद्ध(प्र_वृध्1{घञ्;भ्वादिः)	प्रवृद्ध(प्र_वृध्1;क्त;भ्वादिः)	समासः,5.2	समासः,5.2	CP		
5.2	नील-		--	नील	नील	समासः,5.3	समासः,5.3	CP	नील-	नील-
5.3	उत्पल-		--	उत्पल	उत्पल	समासः,5.4	समासः,5.4	CP	उत्पल-	उत्पल-
5.4	दाम-		--	दामन्	दामन्	समासः,5.5	समासः,5.5	CP	दाम-	दाम-
5.5	वर्णा		--	वर्णा{स्त्री;1;एक}	वर्णा{स्त्री;1;एक}	विशेषणम्,1.1	विशेषणम्,2.1#विशेषणम्,1.1	N1	वर्णा	वर्णा
6.1	पस्पर्ध		पस्पर्ध	-	-	अभिहित_कर्ता,10.1	-	KP		
7.1	कृष्णेन		कृष्णेन	कृष्ण{पुं;3;एक}/कृष्ण{नपुं;3;एक}	कृष्ण{पुं;3;एक}	सहार्थः,8.1	सहार्थः,8.1#कर्ता,5.1#करणम्,3.3#हेतुः,13.1#हेतुः,5.1#हेतुः,3.3	N3	कृष्ण_से	कृष्ण_से
8.1	नृपः		नृपः	नृप{पुं;1;एक}	नृप{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	राजा	राजा
9.1	सदा		सदा	सदा{अव्य}	सदा{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	NA	हमेशा	हमेशा
10.1	यः		यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,14.1#विशेषणम्,13.1#विशेषणम्,12.1#विशेषणम्,8.1#नित्य_सम्बन्धः1,12.1	N1	जो	जो
11.1	वृक-		वृक-उदरस्य	वृक	वृक	समासः,11.2	समासः,11.2	CP	वृक-	वृक-
11.2	उदरस्य		--	उदर{नपुं;6;एक}/उदर{पुं;6;एक}	उदर{नपुं;6;एक}	षष्ठीसम्बन्धः,13.1	विशेषणम्,3.3#कर्ता,13.1#कर्म,13.1#षष्ठीसम्बन्धः,14.1#षष्ठीसम्बन्धः,13.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,5.5#षष्ठीसम्बन्धः,3.3#षष्ठीसम्बन्धः,2.1	N6	पेट_का	पेट_का
12.1	एषः		एषः	एतद्{सर्वनाम;पुं;1;एक}	एतद्{सर्वनाम;पुं;1;एक}	विशेषणम्,13.1	विशेषणम्,14.1#विशेषणम्,13.1#विशेषणम्,10.1#विशेषणम्,8.1	N1	यह	यह
13.1	परिग्रहः		परिग्रहः	परिग्रह{पुं;1;एक(परि_ग्रह्1;घञ्;क्र्यादिः)}	परिग्रह{पुं;1;एक(परि_ग्रह्1;घञ्;क्र्यादिः)}	कर्ता,16.1	कर्ता,16.1#विशेषणम्,14.1#विशेषणम्,12.1#विशेषणम्,10.1#विशेषणम्,8.1#विशेषणम्,5.5#विशेषणम्,2.1	N1	परिग्रह	परिग्रह
14.1	अग्र्यः		अग्र्यः	अग्र्य{पुं;1;एक}	अग्र्य{पुं;1;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N1	अग्र्य	अग्र्य
15.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.1	समुच्चितः,2.1	KP	है	है
16.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,13.1	समुच्चितः,2.1	KP	है	है
17.1	.		.	-	-	-	-	FS	-	-
