index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अ-		अ-मित-बुद्धिना	अ	अ	समासः,1.2	समासः,1.2	CP	अ-	अ-
1.2	मित-		--	मित(मा1;क्त;अदादिः)}/मित(मा2{क्त;जुहोत्यादिः)}/मित(मि1{क्त;स्वादिः)}/मित(मे1{क्त;भ्वादिः)	मित(मा1;क्त;अदादिः)	समासः,1.3	समासः,1.3	CP		
1.3	बुद्धिना		--	बुद्धि{पुं;3;एक}/बुद्धि{नपुं;3;एक}	बुद्धि{पुं;3;एक}	विशेषणम्,2.1	कर्ता,4.1#हेतुः,9.1#हेतुः,4.1#हेतुः,2.1#विशेषणम्,2.1	N3	बुद्धि_से	बुद्धि_से
2.1	व्यासेन		व्यासेन	व्यास{पुं;3;एक(वि_अस्3;घञ्;दिवादिः)}	व्यास{पुं;3;एक(वि_अस्3;घञ्;दिवादिः)}	कर्ता,4.1	कर्ता,4.1#हेतुः,9.1#हेतुः,4.1	N3	विभाजन_से	विभाजन_से
3.1	एवम्		एवम्	एवम्{अव्य}	एवम्{अव्य}	क्रियाविशेषणम्,4.1	क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,4.1	NA	ऐसा	ऐसा
4.1	उक्तः		उक्तः	उक्त{पुं;1;एक(वच्1;क्त;अदादिः)}	उक्त{पुं;1;एक(वच्1;क्त;अदादिः)}	विशेषणम्,6.2	विशेषणम्,6.2	N1	कहा_हुवा	कहा_हुवा
5.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,6.2	विशेषणम्,6.2	N1	वह	वह
6.1	राजा-		राजा-इन्द्रः	राजा	राजा	समासः,6.2	समासः,6.2	CP	राजा-	राजा-
6.2	इन्द्रः		--	इन्द्र{पुं;1;एक}	इन्द्र{पुं;1;एक}	कर्ता,11.1	उपमानम्,5.1#कर्मसमानाधिकरणम्,5.1#कर्ता,11.1	N1	इन्द्र	इन्द्र
7.1	मुहूर्तं		मुहूर्तं	मुहूर्त{पुं;2;एक}	मुहूर्त{पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	मुहूर्त_को	मुहूर्त_को
8.1	इव		इव	इव{अव्य}	इव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	जैसे	जैसे
9.1	सञ्चिन्त्य		सञ्चिन्त्य	सम्_चित्2{अव्य;ल्यप्;चुरादिः}	सम्_चित्2{अव्य;ल्यप्;चुरादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	चिंतन_करके	चिंतन_करके
10.1	वचनाय		वचनाय	वचन{नपुं;4;एक}	वचन{नपुं;4;एक}	प्रयोजनम्1,11.1	प्रयोजनम्1,11.1	N4	वचन_को	वचन_को
11.1	उपक्रमे		उपक्रमे	उपक्रम{पुं;7;एक}/उपक्रम{पुं;7;एक(उप_क्रम्1;घञ्;भ्वादिः)}/क्रम्2{कर्तरि;लट्;उ;एक;आत्मनेपदी;भ्वादिः}	क्रम्2{कर्तरि;लट्;उ;एक;आत्मनेपदी;भ्वादिः}	-	-	KP	उपक्रम_में	उपक्रम_में
12.1	.		.	-	-	-	-	FS	-	-
