index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मही-		मही-पतेः	मही	मही	समासः,1.2	समासः,1.2	CP	मही-	मही-
1.2	पतेः		--	पत्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;भ्वादिः}/पति{पुं;5;एक}/पति{पुं;6;एक}	पति{पुं;6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.2#हेतुः5,7.1	N6	पति_की	पति_की
2.1	यथा-		यथा-विधि	यथा	यथा	समासः,2.2	समासः,2.2	CP	यथा-	यथा-
2.2	विधि		--	विधि{नपुं;8;एक}/विधि{नपुं;1;एक}/विधि{नपुं;2;एक}/विधी{स्त्री;8;एक}/विधि{अव्य}	विधि{अव्य}	क्रियाविशेशणम्,7.1	विशेषणम्,11.1#कर्म,7.1#क्रियाविशेशणम्,7.1	NA	विधि_की	विधि_की
3.1	विविधैः		विविधैः	विविध{पुं;3;बहु}/विविध{नपुं;3;बहु}	विविध{पुं;3;बहु}	विशेषणम्,4.1	सुप्_समुच्चितः,5.1#करणम्,7.1#हेतुः,7.1	N3	विविध_से	विविध_से
4.1	माल्यैः		माल्यैः	माल्य{नपुं;3;बहु}	माल्य{नपुं;3;बहु}	करणम्,7.1	-	N3		
5.1	गन्धैः		गन्धैः	गन्ध{पुं;3;बहु}	गन्ध{पुं;3;बहु}	करणम्,7.1	हेतुः,7.1	N3	गन्धों_से	गन्धों_से
6.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1	NA	च2	च2
7.1	पूजयित्वा		पूजयित्वा	पूज्1{अव्य;क्त्वा;चुरादिः}	पूज्1{अव्य;क्त्वा;चुरादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	पूजा_करके	पूजा_करके
8.1	तेषाम्		तेषाम्	तद्{सर्वनाम;पुं;6;बहु}/तद्{सर्वनाम;नपुं;6;बहु}	तद्{सर्वनाम;पुं;6;बहु}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	उनके	उनके
9.1	कुल्यानि		कुल्यानि	कुल्य{नपुं;2;बहु}	कुल्य{नपुं;2;बहु}	कर्म,7.1	कर्म,12.1#कर्ता,12.1	N2	कुटुंबों_ने	कुटुंबों_ने
10.1	सम्योज्य		सम्योज्य	सम्_युज्1{अव्य;ल्यप्;दिवादिः}	सम्_युज्1{अव्य;ल्यप्;दिवादिः}	पूर्वकालः,7.1	-	NA		
11.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	वह	वह
12.1	आचख्युः		आचख्युः	आङ्_ख्या1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;अदादिः}/आङ्_चक्ष्1{कर्तरि{लिट्;प्र;बहु;आत्मनेपदी;अदादिः}	आङ्_ख्या1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;अदादिः}		-	KP	कहे	कहे
13.1	.		.	-	-	-	-	FS	-	-
