index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	माद्री-		माद्री-पुत्रौ	माद्री	माद्री	समासः,1.2	समासः,1.2	CP	माद्री-	माद्री-
1.2	पुत्रौ		--	पुत्र{पुं;1;द्वि}/पुत्र{पुं;2;द्वि}/पुत्र{पुं;8;द्वि}	पुत्र{पुं;1;द्वि}	कर्ता,6.1	विशेषणम्,8.3#विशेषणम्,7.2#विशेषणम्,5.2#विशेषणम्,4.2#कर्म,6.1#कर्ता,6.1	N1	पुत्र	पुत्र
2.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,1.2	सम्बन्धः,1.2	NA	भी	भी
3.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	NA	और	और
4.1	हय-		हय-आरोहैः	हय	हय	समासः,4.2	समासः,2.2	CP	हय-	हय-
4.2	आरोहैः		--	आरोह{पुं;3;बहु}/आरोह{नपुं;3;बहु}	आरोह{पुं;3;बहु}	करणम्,5.2	-	N3	आरोहों_से	आरोहों_से
5.1	सु-		सु-संवृतौ	सु	सु	समासः,5.2	समासः,5.2	CP	सु-	सु-
5.2	संवृतौ		--	संवृत्{पुं;1;द्वि}/संवृत्{पुं;2;द्वि}/संवृत{पुं;1;द्वि}/संवृत{पुं;2;द्वि}/संवृत{पुं;8;द्वि}/संवृति{स्त्री;7;एक}/संवृति{पुं;7;एक}	संवृत्{पुं;1;द्वि}	विशेषणम्,1.2	अधिकरणम्,6.1#विशेषणम्,8.3#विशेषणम्,7.2#विशेषणम्,4.2#विशेषणम्,1.2#कर्म,6.1#कर्ता,6.1	N1	संवृति_में	संवृति_में
6.1	जग्मतुः		जग्मतुः	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,1.2;सकर्मक	-	KP	गये	गये
7.1	प्रीति-		प्रीति-जननौ	प्रीति	प्रीति	समासः,7.2	समासः,7.2	CP	प्रीति-	प्रीति-
7.2	जननौ		--	जननि{स्त्री;7;एक}/जनन{पुं;8;द्वि}/जनन{पुं;1;द्वि}/जनन{पुं;2;द्वि}/जननि{पुं;7;एक}	/जनन{पुं;1;द्वि}	विशेषणम्,1.2	विशेषणम्,1.2	N1	माँ_में	माँ_में
8.1	संनद्ध-		संनद्ध-कवच-ध्वजौ	सन्नद्ध	सन्नद्ध	समासः,8.2	समासः,8.2	CP	संनद्ध-	संनद्ध-
8.2	कवच-		--	कवच	कवच	समासः,8.3	समासः,8.3	CP	कवच-	कवच-
8.3	ध्वजौ		--	ध्वज{पुं;1;द्वि}/ध्वज{पुं;2;द्वि}/ध्वज{पुं;8;द्वि}	ध्वज{पुं;2;द्वि}	विशेषणम्,1.2	विशेषणम्,7.2#विशेषणम्,5.2#विशेषणम्,4.2#विशेषणम्,1.2#कर्म,6.1#कर्ता,6.1	N1	ध्वज	ध्वज
9.1	.		.	-	-	-	-	FS	-	-
