index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	धीमतः		धीमतः	धीमत्{पुं;2;बहु}/धीमत्{पुं;5;एक}/धीमत्{पुं;6;एक}	धीमत्{पुं;6;एक}	विशेषणम्,2.1	विशेषणम्,2.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#हेतुः5,14.1#हेतुः5,13.1#हेतुः5,11.1#हेतुः5,8.1#हेतुः5,5.1#विशेषणम्,9.1#विशेषणम्,8.1#सुप्_समुच्चितः,9.1#कर्म,8.1#कर्म,5.1	N6	बुद्धिमान्	बुद्धिमान्
2.1	धृतराष्ट्रस्य		धृतराष्ट्रस्य	धृतराष्ट्र{पुं;6;एक}	धृतराष्ट्र{पुं;6;एक}	षष्ठीसम्बन्धः,5.1;षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1	N6	धृतराष्ट्र_के	धृतराष्ट्र_के
3.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,13.1	कालाधिकरणम्,14.1#कालाधिकरणम्,11.1#कालाधिकरणम्,8.1#कालाधिकरणम्,5.1	NA	तब	तब
4.1	त्रीणि		त्रीणि	त्रि{संख्येयम्;नपुं;1;बहु}/त्रि{संख्येयम्;नपुं;2;बहु}/त्रि{संख्या;नपुं;1;बहु}/त्रि{संख्या;नपुं;2;बहु}	त्रि{संख्येयम्;नपुं;1;बहु}	विशेषणम्,5.1	विशेषणम्,13.1#विशेषणम्,11.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,5.1#सुप्_समुच्चितः,9.1#कर्म,11.1#कर्म,8.1#कर्म,5.1	N1	तीनों_को	तीनों_को
5.1	(वर्षाणि)		वर्षाणि	वर्ष{नपुं;1;बहु}/वर्ष{नपुं;2;बहु}/वृष्1{कर्तरि;लोट्;उ;एक;परस्मैपदी;भ्वादिः}/वि_ऋष्1{कर्तरि{लोट्;उ;एक;परस्मैपदी;तुदादिः}/वर्ष{नपुं;8;बहु}	वर्ष{नपुं;1;बहु}	कर्ता,13.1	समुच्चितः,11.1#सुप्_समुच्चितः,9.1#कर्म,11.1#कर्म,8.1#अत्यन्तसंयोग_सम्बन्धः,14.1#अत्यन्तसंयोग_सम्बन्धः,13.1#अत्यन्तसंयोग_सम्बन्धः,11.1#अत्यन्तसंयोग_सम्बन्धः,8.1	N1	वर्षों_को	वर्षों_को
6.1	नगरे		नगरे	नगर{नपुं;1;द्वि}/नगर{नपुं;2;द्वि}/नगर{नपुं;8;द्वि}/नगर{नपुं;7;एक}	नगर{नपुं;7;एक}	देशाधिकरणम्,13.1,;सम्बन्धः,11.1	अधिकरणम्,14.1#अधिकरणम्,13.1#अधिकरणम्,11.1#अधिकरणम्,8.1#सुप्_समुच्चितः,9.1#कर्म,11.1#कर्म,8.1#गतिकर्म,13.1	N7	नगरों_को	नगरों_को
7.1	एवम्		एवम्	एवम्{अव्य}	एवम्{अव्य}	क्रियाविशेषणम्,13.1	क्रियाविशेषणम्,14.1#क्रियाविशेषणम्,13.1#क्रियाविशेषणम्,11.1#क्रियाविशेषणम्,8.1	NA	ऐसा	ऐसा
8.1	दश		दश	दन्श्1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}/दशन्{संख्येयम्;1;बहु}/दशन्{संख्येयम्;2;बहु}/दशन्{संख्या;नपुं;1;बहु}/दशन्{संख्या;नपुं;2;बहु}	दशन्{संख्येयम्;1;बहु}	समुच्चितः,9.1	विशेषणम्,13.1#विशेषणम्,11.1#विशेषणम्,9.1#सुप्_समुच्चितः,9.1#कर्म,11.1#गतिकर्म,13.1#कर्ता_बे_वेर्ब्स्,14.1	N1	दशों_को	दशों_को
9.1	पञ्च		पञ्च	पञ्चन्{संख्येयम्;1;बहु}/पञ्चन्{संख्येयम्;2;बहु}/पञ्चन्{संख्या;नपुं;1;बहु}/पञ्चन्{संख्या;नपुं;2;बहु}	पञ्चन्{संख्येयम्;1;बहु}	विशेषणम्,11.1	विशेषणम्,13.1#विशेषणम्,11.1#कर्म,11.1#गतिकर्म,13.1#कर्ता_बे_वेर्ब्स्,14.1#कर्ता,14.1	N1	पञ्चन्_अ	पञ्चन्_अ
