index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	गान्धारी		गान्धारी	गान्धारि{पुं;1;द्वि}/गान्धारि{पुं;2;द्वि}/गान्धारी{स्त्री;1;एक}/गान्धारि{पुं;8;द्वि}	गान्धारी{स्त्री;1;एक}	समुच्चितः,10.1	सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.1#सुप्_समुच्चितः,3.1	N1	गान्धारि	गान्धारि
2.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	समुच्चय_द्योतकः,1.1	समुच्चय_द्योतकः,1.1	NA	चैव	चैव
3.1	कुन्ती		कुन्ती	कुन्ति{पुं;1;द्वि}/कुन्ति{पुं;2;द्वि}/कुन्ती{स्त्री;1;एक}/कुन्ति{पुं;8;द्वि}	कुन्ती{स्त्री;1;एक}	समुच्चितः,10.1	सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.1	N1	कुन्ति	कुन्ति
4.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.1	सुप्_समुच्चय_द्योतकः,3.1#सम्बन्धः,3.1	NA	च2	च2
5.1	द्रौपदी		द्रौपदी	द्रौपदी{स्त्री;1;एक}	द्रौपदी{स्त्री;1;एक}	समुच्चितः,10.1	सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,7.1	N1	द्रौपदी	द्रौपदी
6.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	समुच्चय_द्योतकः,5.1	सुप्_समुच्चय_द्योतकः,5.1#क्रियाविशेषणम्,15.1#क्रियाविशेषणम्,9.1	NA	और	और
7.1	सात्वती		सात्वती	सात्{मतुप्;स्त्री;1;एक}	सात्{मतुप्;स्त्री;1;एक}	समुच्चितः,10.1	सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,5.1	N1	सात्	सात्
8.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	समुच्चय_द्योतकः,7.1	सुप्_समुच्चय_द्योतकः,7.1#क्रियाविशेषणम्,15.1#क्रियाविशेषणम्,9.1	NA	और	और
9.1	अन्याः		अन्याः	अन्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;अदादिः}/अन्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;अदादिः}/अन्या{स्त्री;1;बहु}/अन्या{स्त्री;2;बहु}/अन्या{सर्वनाम;स्त्री;1;बहु}/अन्या{सर्वनाम;स्त्री;2;बहु}	अन्या{स्त्री;1;बहु}	विशेषणम्,10.1	विशेषणम्,10.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.1#कर्ता,15.1	N1	अन्यें	अन्यें
10.1	स्त्रियः		स्त्रियः	स्त्री{स्त्री;1;बहु}/स्त्री{स्त्री;2;बहु}/स्त्री{स्त्री;8;बहु}	स्त्री{स्त्री;1;बहु}	कर्ता,15.1	सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.1#कर्ता,15.1	N1	स्त्रियाँ	स्त्रियाँ
11.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,10.1	सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,10.1	NA	च2	च2
12.1	अन्याभिः		अन्याभिः	अन्या{स्त्री;3;बहु}/अन्या{सर्वनाम;स्त्री;3;बहु}	अन्या{स्त्री;3;बहु}	सहार्थः,15.1	सहार्थः,15.1#सहार्थः,9.1#हेतुः,15.1	N3	अन्यों_के	अन्यों_के
13.1	सह		सह	सह{अव्य}	सह{अव्य}	सहार्थ_द्योतकः,12.1	सहार्थ_द्योतकः,12.1#क्रियाविशेषणम्,15.1	NA	साथ	साथ
14.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,15.1	सम्बन्धः,15.1#कार्य_द्योतकः,15.1	NA	वहाँ_से	वहाँ_से
15.1	उपविविशुः		उपविविशुः	उप_विश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;तुदादिः}	उप_विश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,10.1	-	KP	बैठीं	बैठीं
16.1	.		.	-	-	-	-	FS	-	-
