index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	विराट्-		विराट्-द्रुपदौ	विराट्	विराट्	समासः,1.2	समासः,1.2	CP	विराट्-	विराट्-
1.2	द्रुपदौ		--	द्रुपद{पुं;1;द्वि}/द्रुपद{पुं;2;द्वि}/द्रुपद{पुं;8;द्वि}	द्रुपद{पुं;1;द्वि}	समुच्चितः,6.1	विशेषणम्,5.2#विशेषणम्,4.2#विशेषणम्,3.1#सुप्_समुच्चितः,9.1#सुप्_समुच्चितः,6.1	N1	द्रुपद	द्रुपद
2.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,1.2	सम्बन्धः,1.2#समुच्चय_द्योतकः,1.2	NA	और	और
3.1	उभौ		उभौ	उभ{सर्वनाम;पुं;1;द्वि}/उभ{सर्वनाम;पुं;2;द्वि}/उभ{पुं;8;द्वि}	उभ{सर्वनाम;पुं;1;द्वि}	विशेषणम्,1.2	विशेषणम्,5.2#विशेषणम्,4.2#विशेषणम्,1.2#सुप्_समुच्चितः,9.1#सुप्_समुच्चितः,6.1	N1	दोनों	दोनों
4.1	स-		स-पुत्रौ	स	स	समासः,4.2	समासः,4.2	CP	स-	स-
4.2	पुत्रौ		--	पुत्र{पुं;1;द्वि}/पुत्र{पुं;2;द्वि}/पुत्र{पुं;8;द्वि}	पुत्र{पुं;1;द्वि}	विशेषणम्,1.2	विशेषणम्,5.2#विशेषणम्,3.1#विशेषणम्,1.2	N1	पुत्र	पुत्र
5.1	सह-		सह-सैनिकौ	सह{अव्य}	सह{अव्य}	समासः,5.2	समासः,5.2	NA	साथ	साथ
5.2	सैनिकौ		--	सैनिक{पुं;1;द्वि}/सैनिक{पुं;2;द्वि}/सैनिक{पुं;8;द्वि}	सैनिक{पुं;1;द्वि}	विशेषणम्,1.2	विशेषणम्,4.2#विशेषणम्,3.1#विशेषणम्,1.2#कर्म,12.1#सुप्_समुच्चितः,9.1#सुप्_समुच्चितः,6.1	N1	सैनिक	सैनिक
6.1	द्रौपदेयाः		द्रौपदेयाः	द्रौपदेय{पुं;1;बहु}	द्रौपदेय{पुं;1;बहु}	कर्ता,12.1	सुप्_समुच्चितः,9.1#कर्ता,12.1	N1	द्रौपदी_का_पुत्र	द्रौपदी_का_पुत्र
7.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,6.1	NA	और	और
8.1	सौभद्रः		सौभद्रः	सौभद्र{पुं;1;एक}	सौभद्र{पुं;1;एक}	समुच्चितः,6.1	सुप्_समुच्चितः,9.1	N1	अभिमन्यु	अभिमन्यु
9.1	राक्षसः		राक्षसः	राक्षस{पुं;1;एक}	राक्षस{पुं;1;एक}	विशेषणम्,11.1	कर्ता,12.1#विशेषणम्,11.1	N1	राक्षस_ने	राक्षस_ने
10.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1	सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,9.1	NA	और	और
11.1	घटोत्कचः		घटोत्कचः	घटोत्कच{पुं;1;एक}	घटोत्कच{पुं;1;एक}	समुच्चितः,6.1	-	N1	घटोत्कच	घटोत्कच
12.1	(समुत्तस्थुः)		समुत्तस्थुः	सम्_उत्_ष्था1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः}	सम्_उत्_ष्था1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,9.1	-	KP	खडा_हुआ	खडा_हुआ
13.1	.		.	-	-	-	-	FS	-	-
