index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सु-		सु-दुष्-करं	सु	सु	समासः,1.2	समासः,1.2	CP	सु-	सु-
1.2	दुष्-		--	-दुष्	-दुष्	समासः,1.3	समासः,1.3	CP	दुष्-	दुष्-
1.3	करं		--	कर{पुं;2;एक}/कर{नपुं;1;एक}/कर{नपुं;2;एक}	कर{पुं;2;एक}	कर्म,2.1	विशेषणम्,8.1#कर्म,7.1#कर्म,2.1	N2	हाथ	हाथ
2.1	कृतवती		कृतवती	कृतवती{स्त्री;1;एक(कृ2;क्तवतु;स्वादिः)}/कृतवती{स्त्री;1;एक(कृ3;क्तवतु;तनादिः)}	कृतवती{स्त्री;1;एक(कृ2;क्तवतु;स्वादिः)}	अभिहित_कर्ता,3.1;सकर्मक	विशेषणम्,3.1#प्रयोजककर्ता,9.1	N1	मार_डाली	मार_डाली
3.1	कुन्ती		कुन्ती	कुन्ति{पुं;1;द्वि}/कुन्ति{पुं;2;द्वि}/कुन्ती{स्त्री;1;एक}/कुन्ति{पुं;8;द्वि}	कुन्ती{स्त्री;1;एक}	कर्ता,2.1	प्रयोजककर्ता,9.1#कर्ता,2.1#प्रयोज्यकर्ता,9.1#कर्म,7.1#कर्म,2.1	N1	कुन्ती_ने	कुन्ती_ने
4.1	पुत्रान्		पुत्रान्	पुत्र{पुं;2;बहु}	पुत्र{पुं;2;बहु}	कर्म,5.1	प्रयोज्यकर्ता,9.1#कर्म,7.1#कर्म,2.1	N2	पुत्रों_को	पुत्रों_को
5.1	अपश्यती		अपश्यती	-	-	वर्तमानसमानकालः,9.1	-	FS	-	-
6.1	राज्य-		राज्य-श्रियम्	राज्य	राज्य	समासः,6.2	समासः,6.2	CP	राज्य-	राज्य-
6.2	श्रियम्		--	श्री{स्त्री;2;एक}	श्री{स्त्री;2;एक}	कर्म,7.1	प्रयोज्यकर्ता,9.1#कर्म,7.1#कर्म,2.1	N2	श्री	श्री
7.1	परित्यज्य		परित्यज्य	परि_त्यज्1{अव्य;ल्यप्;भ्वादिः}	परि_त्यज्1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1#पूर्वकालः,2.1	NA	छोड_कर	छोड_कर
8.1	वनवासम्		वनवासम्	वनवास{पुं;2;एक}/वनवास{नपुं;1;एक}/वनवास{नपुं;2;एक}	वनवास{पुं;2;एक}	प्रयोज्यकर्ता,9.1	प्रयोज्यकर्ता,9.1#कर्म,7.1#कर्म,2.1#प्रयोजककर्ता,9.1	N2	वनवास_को	वनवास_को
9.1	अरोचयत्		अरोचयत्	रुच्1{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	रुच्1{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1;सकर्मक	-	KP		
10.1	.		.	-	-	-	-	FS	-	-
