index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	कृत-		कृत-अह्निकम्	कृत(कृ2;क्त;स्वादिः)}/कृत(कृ3{क्त;तनादिः)	कृत(कृ2;क्त;स्वादिः)	समासः,1.2	समासः,1.2	CP		
1.2	अह्निकम्		--	-	-	विशेषणम्,4.1	विशेषणम्,4.1	N2	-	-
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.2	सम्बन्धः,1.1;सम्बन्धः,1.2	NA	च1	च1
3.1	राजानम्		राजानम्	राजन्{पुं;2;एक}	राजन्{पुं;2;एक}	विशेषणम्,4.1	कर्म,7.1#कर्म,6.1#कर्म,1.1#विशेषणम्,4.1	N2	राजा_को	राजा_को
4.1	धृतराष्ट्रम्		धृतराष्ट्रम्	धृतराष्ट्र{पुं;2;एक}	धृतराष्ट्र{पुं;2;एक}	कर्म,6.1	कर्म,7.1#कर्म,6.1#कर्म,1.1	N2	धृतराष्ट्र1_को	धृतराष्ट्र1_को
5.1	मनीषिणम्		मनीषिणम्	मनीषिन्{पुं;2;एक}	मनीषिन्{पुं;2;एक}	विशेषणम्,4.1	कर्म,7.1#कर्म,6.1#कर्म,1.1#विशेषणम्,4.1	N2	बुद्धिमान्	बुद्धिमान्
6.1	ददर्श		ददर्श	दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दृश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	देखा	देखा
7.1	आसीनम्		आसीनम्	आसीन{पुं;2;एक(आस्1;क्त;अदादिः)}	आसीन{पुं;2;एक(आस्1;क्त;अदादिः)}	विशेषणम्,4.1	विशेषणम्,9.2#विशेषणम्,8.1#विशेषणम्,5.1#विशेषणम्,4.1#विशेषणम्,3.1#कर्म,6.1#कर्म,1.1	N2	बैठा_हुवे	बैठा_हुवे
8.1	अ-		अ-व्यग्रम्	अ	अ	समासः,8.2	समासः,1.2#समासः,8.2	CP	अ-	अ-
8.2	व्यग्रम्		--	व्यग्र{पुं;2;एक}/व्यग्र{नपुं;1;एक}/व्यग्र{नपुं;2;एक}	व्यग्र{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2	व्याकुल_को	व्याकुल_को
9.1	गान्धारी-		गान्धारी-सहितम्	गान्धारी	गान्धारी	समासः,9.2	समासः,9.2	CP	गान्धारी-	गान्धारी-
9.2	सहितम्		--	सहित{पुं;2;एक}/सहित{नपुं;1;एक}/सहित{नपुं;2;एक}	सहित{नपुं;2;एक}	विशेषणम्,4.1	विशेषणम्,8.1#कर्म,7.1#कर्म,6.1#कर्ता,6.1#विशेषणम्,7.1#विशेषणम्,5.1#विशेषणम्,4.1#विशेषणम्,3.1	N2	सहित_ने	सहित_ने
10.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,6.1	कालाधिकरणम्,6.1	NA	तब	तब
11.1	.		.	-	-	-	-	FS	-	-
