index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	बृहस्पतिः		बृहस्पतिः	बृहस्पति{पुं;1;एक}	बृहस्पति{पुं;1;एक}	अन्यतरः,4.1	अन्यतरः,4.1	N1	बृहस्पति	बृहस्पति
2.1	वा		वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,1.1	सुप्_समुच्चितः,5.1#सम्बन्धः,1.1#अन्यतर_द्योतकः,1.1	NA	वा	वा
3.1	देवेषु		देवेषु	देव{पुं;7;बहु}	देव{पुं;7;बहु}	निर्धारणम्,1.1	निर्धारणम्,1.1	N7	देवों_में	देवों_में
4.1	शुक्रः		शुक्रः	शुक्र{पुं;1;एक}	शुक्र{पुं;1;एक}	कर्ता,15.1	कर्ता,15.1	N1	शुक्र	शुक्र
5.1	वा		वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,4.1	सम्बन्धः,4.1#अन्यतर_द्योतकः,4.1	NA	वा	वा
6.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,5.1	सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1	NA	भी	भी
7.1	असुरेषु		असुरेषु	असुर{पुं;7;बहु}	असुर{पुं;7;बहु}	निर्धारणम्,4.1	निर्धारणम्,4.1	N7	राक्षसों_में	राक्षसों_में
8.1	यः		यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1#विशेषणम्,1.1#नित्य_सम्बन्धः1,13.1	N1	जो	जो
9.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,15.1	प्रतिषेधः,15.1	NA	नहीं	नहीं
10.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,15.1	क्रियाविशेषणम्,11.2#क्रियाविशेषणम्,15.1	NA	और	और
11.1	बुद्धि-		बुद्धि-सम्पन्नः	बुद्धि	बुद्धि	समासः,11.2	समासः,11.2	CP	बुद्धि-	बुद्धि-
11.2	सम्पन्नः		--	सम्पन्न{पुं;1;एक(सम्_पद्1;क्त;दिवादिः)}	सम्पन्न{पुं;1;एक(सम्_पद्1;क्त;दिवादिः)}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1	N1	सम्पन्न	सम्पन्न
12.1	यथा		यथा	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,16.1;नित्य_सम्बन्धः,10.1	उपमान_द्योतकः,13.1;नित्य_सम्बन्धः,10.1;क्रियाविशेषणम्,11.2;क्रियाविशेषणम्,16.1;नित्य_सम्बन्धः,10.1	NA	जैसे	जैसे
13.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,14.2	विशेषणम्,14.2#विशेषणम्,11.2#उपमानम्,8.1	N1	वह	वह
14.1	पुरुष-		पुरुष-ऋषभः	पुरुष	पुरुष	समासः,14.2	समासः,14.2	CP	पुरुष-	पुरुष-
14.2	ऋषभः		--	ऋषभ{पुं;1;एक}	ऋषभ{पुं;1;एक}	कर्ता,16.1	विशेषणम्,13.1#विशेषणम्,11.2#उपमानम्,8.1#कर्ता,16.1	N1	साँड	साँड
15.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,4.1	समुच्चितः,2.1	KP	है	है
16.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,14.2	समुच्चितः,2.1	KP	है	है
17.1	.		.	-	-	-	-	FS	-	-
