index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	प्रेक्षन्त्याः		प्रेक्षन्त्याः	-	-	विशेषणम्,2.1	-	FS		
2.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,5.1	प्रयोजनम्1,13.1#प्रयोजनम्1,12.2#प्रयोजनम्1,10.2#कर्ता,10.2#कर्म,10.2#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,7.1	N6	मेरी	मेरी
3.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,13.1	कालाधिकरणम्,13.1	NA	तब	तब
4.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	हि	हि
5.1	इमाम्		इमाम्	इदम्{सर्वनाम;स्त्री;2;एक}	इदम्{सर्वनाम;स्त्री;2;एक}	कर्म,13.1	विशेषणम्,12.2#विशेषणम्,9.2#विशेषणम्,7.1#कर्म,10.2	N2	इस	इस
6.1	वेपन्तीम्		वेपन्तीम्	-	-	विशेषणम्,5.1	-	FS		
7.1	कदलीम्		कदलीम्	कदली{स्त्री;2;एक}	कदली{स्त्री;2;एक}	उपमानम्,9.2	उपमानम्,9.2#उपमानम्,5.1#कर्म,10.2	N2	केला_को	केला_को
8.1	इव		इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,7.1	उपमानम्_रहित_उपमान_द्योतकः,9.2#उपमान_द्योतकः,7.1	NA	जैसे	जैसे
9.1	स्त्री-		स्त्री-धर्मिणीम्	स्त्री	स्त्री	समासः,9.2	समासः,9.2	CP	स्त्री-	स्त्री-
9.2	धर्मिणीम्		--	धर्मिणी{स्त्री;2;एक}	धर्मिणी{स्त्री;2;एक}	विशेषणम्,5.1	विशेषणम्,12.2#विशेषणम्,7.1#विशेषणम्,5.1#उपमानम्,5.1#कर्म,10.2	N2	धर्मिणी_को	धर्मिणी_को
10.1	अ-		अ-निन्द्य-अङ्गीम्	अ	अ	समासः,10.2	समासः,10.2	CP	अ-	अ-
10.2	निन्द्य-		--	निन्द्य(णिद्1;ण्यत्;भ्वादिः)	निन्द्य(णिद्1;ण्यत्;भ्वादिः)	समासः,10.3	-	CP		
10.3	अङ्गीम्		--	अङ्गी{स्त्री;2;एक}	अङ्गी{स्त्री;2;एक}	विशेषणम्,5.1	-	FS	-	-
11.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,10.3	क्रियाविशेषणम्,13.1#क्रियाविशेषणम्,12.2	NA	और	और
12.1	द्यूत-		द्यूत-पराजिताम्	द्यूत	द्यूत	समासः,12.2	समासः,12.2	CP	द्यूत-	द्यूत-
12.2	पराजिताम्		--	पराजिता{स्त्री;2;एक(पर_आङ्_जि1;क्त;भ्वादिः)}	पराजिता{स्त्री;2;एक(पर_आङ्_जि1;क्त;भ्वादिः)}	विशेषणम्,5.1	विशेषणम्,9.2#विशेषणम्,7.1#विशेषणम्,5.1#कर्म,10.2	N2	हराईं_हुईं	हराईं_हुईं
13.1	(पर्यकर्षत)		पर्यकर्षत	परि_कृष्1{कर्तरि;लङ्;म;बहु;परस्मैपदी;भ्वादिः}	परि_कृष्1{कर्तरि;लङ्;म;बहु;परस्मैपदी;भ्वादिः}	-	-	KP	खींचे	खींचे
14.1	.		.	-	-	-	-	FS	-	-
