index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तपस्-		तपस्-बल-व्ययम्	तपस्	तपस्	समासः,1.2	समासः,1.2	CP	तपस्-	तपस्-
1.2	बल-		--	बल	बल	समासः,1.3	समासः,1.3	CP	बल-	बल-
1.3	व्ययम्		--	व्यय{पुं;2;एक}/व्यय{नपुं;1;एक}/व्यय{नपुं;2;एक}	व्यय{पुं;2;एक}	कर्म,2.1	विशेषणम्,4.2#कर्म,2.1	N2	खर्च	खर्च
2.1	कृत्वा		कृत्वा	कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः}	कृ2{अव्य;क्त्वा;स्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1#पूर्वकालः,4.2	NA	मार_डाल_कर	मार_डाल_कर
3.1	सु-		सु-महत्	सु	सु	समासः,3.2	समासः,3.2	CP	सु-	सु-
3.2	महत्		--	महत्{नपुं;8;एक}/महत्{नपुं;1;एक}/महत्{नपुं;2;एक}	महत्{नपुं;2;एक}	विशेषणम्,1.3	विशेषणम्,1.3	N2	महान्	महान्
4.1	चिर-		चिर-सम्भृतम्	चिर	चिर	समासः,4.2	समासः,4.2	CP	चिर-	चिर-
4.2	सम्भृतम्		--	सम्भृत{पुं;2;एक(सम्_भृ1;क्त;भ्वादिः)}/सम्भृत{नपुं;1;एक(सम्_भृ1;क्त;भ्वादिः)}/सम्भृत{नपुं;2;एक(सम्_भृ1;क्त;भ्वादिः)}/सम्भृत{पुं;2;एक(सम्_भृ2;क्त;जुहोत्यादिः)}/सम्भृत{नपुं;1;एक(सम्_भृ2;क्त;जुहोत्यादिः)}/सम्भृत{नपुं;2;एक(सम्_भृ2;क्त;जुहोत्यादिः)}	सम्भृत{पुं;2;एक(सम्_भृ1;क्त;भ्वादिः)}	विशेषणम्,1.3	कर्म,9.1#कर्म,2.1#विशेषणम्,1.3	N2	एकत्रित_को	एकत्रित_को
5.1	माण्डव्येन		माण्डव्येन	-	-	कर्ता,9.1;कर्ता,2.1	कर्ता,9.1;कर्ता,2.1	N3		
6.1	ऋषिणा		ऋषिणा	ऋषि{पुं;3;एक}	ऋषि{पुं;3;एक}	विशेषणम्,5.1	विशेषणम्,5.1#कर्ता,9.1#कर्ता,4.2#हेतुः,9.1#हेतुः,4.2#हेतुः,2.1	N3	ऋषि_से	ऋषि_से
7.1	धर्मः		धर्मः	धर्म{पुं;1;एक}	धर्म{पुं;1;एक}	कर्म,9.1	कर्म,9.1	N1	धर्म	धर्म
8.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	हि	हि
9.1	अभिभूतः		अभिभूतः	अभिभू{अव्य;तसिल्}/अभिभूत{पुं;1;एक(अभि_अस्2;क्त;अदादिः)}/अभिभूत{पुं;1;एक(अभि_भू1;क्त;भ्वादिः)}	अभिभूत{पुं;1;एक(अभि_भू1;क्त;भ्वादिः)}		हेतुः5,4.2#हेतुः5,2.1	N1	पराजय	पराजय
10.1	सनातनः		सनातनः	सनातन{पुं;1;एक}	सनातन{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,9.1#विशेषणम्,7.1#कर्म,9.1	N1	नित्य	नित्य
11.1	.		.	-	-	-	-	FS	-	-
