index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अस्य		अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;दिवादिः}	इदम्{सर्वनाम;पुं;6;एक}	विशेषणम्,3.1	विशेषणम्,3.1#षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,8.2#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,3.1#विशेषणम्,4.2#विशेषणम्,3.1	N6	इस	इस
2.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	युष्मद्{सर्वनाम;6;एक}	विशेषणम्,3.1	प्रयोजनम्1,10.1#षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,8.2#विशेषणम्,3.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,3.1#विशेषणम्,11.2	N6	तुम्हारे	तुम्हारे
3.1	पुत्रस्य		पुत्रस्य	पुत्र{पुं;6;एक}	पुत्र{पुं;6;एक}	षष्ठीसम्बन्धः,8.2	षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,8.2#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.2	N6	पुत्र_की	पुत्र_की
4.1	महा-		महा-बुद्धेः	महत्	महत्	समासः,4.2	समासः,4.2	CP	महा-	महा-
4.2	बुद्धेः		--	बुद्धि{स्त्री;5;एक}/बुद्धि{स्त्री;6;एक}/बुद्धि{पुं;5;एक}/बुद्धि{पुं;6;एक}	बुद्धि{स्त्री;6;एक}	विशेषणम्,3.1	षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,8.2#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1#हेतुः5,10.1	N6	बुद्धि_के	बुद्धि_के
5.1	संग्रामेषु		संग्रामेषु	सङ्ग्राम{पुं;7;बहु}	सङ्ग्राम{पुं;7;बहु}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7	युद्धों_में	युद्धों_में
6.1	अपलायिनः		अपलायिनः	अपलायिन्{पुं;1;बहु}	अपलायिन्{पुं;1;बहु}	विशेषणम्,8.2	विशेषणम्,8.2	N1		
7.1	यत्		यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यत्{अव्य}	विशेषणम्,8.2;नित्यसम्बन्धः,9.1	#विशेषणम्,8.2#नित्यसम्बन्धः,9.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,8.2#नित्य_सम्बन्धः1,9.1#कर्म,10.1#सम्बन्धः,10.1	N1	कि	कि
8.1	पुत्र-		पुत्र-शतम्	पुत्र	पुत्र	समासः,8.2	समासः,8.2	CP	पुत्र-	पुत्र-
8.2	शतम्		--	शत{नपुं;1;एक}/शत{नपुं;2;एक}/शत{संख्येयम्;नपुं;1;एक}/शत{संख्येयम्;नपुं;2;एक}/शत{संख्या;नपुं;1;एक}/शत{संख्या;नपुं;2;एक}/शत{पुं;2;एक}	शत{नपुं;1;एक}	कर्ता,10.1	विशेषणम्,10.1#कर्म,10.1#विशेषणम्,9.1#कर्ता,10.1	N1	शत	शत
9.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,8.2	विशेषणम्,10.1#कर्म,10.1#विशेषणम्,8.2	N1	वह	वह
10.1	निहतम्		निहतम्	नि_हन्1{कर्तरि;लोट्;म;द्वि;परस्मैपदी;अदादिः}/निहत{पुं;2;एक(नि_हन्1;क्त;अदादिः)}/निहत{नपुं;1;एक(नि_हन्1;क्त;अदादिः)}/निहत{नपुं;2;एक(नि_हन्1;क्त;अदादिः)}	निहत{नपुं;1;एक(नि_हन्1;क्त;अदादिः)}		-	N1	समूल_नष्ट_करो	समूल_नष्ट_करो
11.1	रण-		रण-अजिरे	रण	रण	समासः,11.2	समासः,11.2	CP	रण-	रण-
11.2	अजिरे		--	अजिर{नपुं;1;द्वि}/अजिर{नपुं;2;द्वि}/अजिरा{स्त्री;1;द्वि}/अजिरा{स्त्री;2;द्वि}/अजिर{नपुं;8;द्वि}/अजिरा{स्त्री;8;एक}/अजिरा{स्त्री;8;द्वि}/अजिर{नपुं;7;एक}/अजिर{पुं;7;एक}	अजिर{नपुं;7;एक}	देशाधिकरणम्,10.1	देशाधिकरणम्,10.1	N7	अजिर	अजिर
12.1	.		.	-	-	-	-	FS	-	-
