index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सा		सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	कर्ता,4.1	विशेषणम्,8.1;कर्ता,4.1	N1	वह	वह
2.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	हि	हि
3.1	अग्रे		अग्रे	अग्र{नपुं;7;एक}	अग्र{नपुं;7;एक}	देशाधिकरणम्,4.1	देशाधिकरणम्,13.1#देशाधिकरणम्,8.1#देशाधिकरणम्,7.1#देशाधिकरणम्,4.1#अधिकरणम्,4.1	N7	आगे_में	आगे_में
4.1	अगच्छत		अगच्छत	गम्1{कर्तरि;लङ्;म;बहु;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लङ्;म;बहु;परस्मैपदी;भ्वादिः}		-	KP	गये	गये
5.1	तयोः		तयोः	तद्{सर्वनाम;पुं;6;द्वि}/तद्{सर्वनाम;नपुं;6;द्वि}/तद्{सर्वनाम;स्त्री;6;द्वि}/तद्{सर्वनाम;पुं;7;द्वि}/तद्{सर्वनाम;नपुं;7;द्वि}/तद्{सर्वनाम;स्त्री;7;द्वि}	तद्{सर्वनाम;पुं;6;द्वि}	विशेषणम्,6.1	विशेषणम्,7.2#अधिकरणम्,13.1#अधिकरणम्,8.1#अधिकरणम्,7.1#अधिकरणम्,4.1#निर्धारणम्,7.2#विशेषणम्,6.1#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,7.2#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,3.1	N6	उनमें	उनमें
6.1	दम्पत्योः		दम्पत्योः	दम्पति{पुं;6;द्वि}/दम्पति{पुं;7;द्वि}	दम्पति{पुं;6;द्वि}	षष्ठीसम्बन्धः,3.1	निर्धारणम्,7.2#अधिकरणम्,13.1#अधिकरणम्,8.1#अधिकरणम्,7.1#अधिकरणम्,4.1#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,7.2#षष्ठीसम्बन्धः,3.1	N6	दम्पतियों_में	दम्पतियों_में
7.1	हत-		हत-पुत्रयोः	हत(हन्1;क्त;अदादिः)	हत(हन्1;क्त;अदादिः)	समासः,7.2	समासः,7.2	CP		
7.2	पुत्रयोः		--	पुत्र{पुं;6;द्वि}/पुत्र{पुं;7;द्वि}/पुत्र{नपुं;6;द्वि}/पुत्र{नपुं;7;द्वि}/पुत्रा{स्त्री;6;द्वि}/पुत्रा{स्त्री;7;द्वि}	पुत्र{पुं;6;द्वि}	विशेषणम्,6.1	विशेषणम्,5.1#अधिकरणम्,13.1#अधिकरणम्,8.1#अधिकरणम्,4.1#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,3.1#विशेषणम्,6.1	N6	पुत्रों_में	पुत्रों_में
8.1	कर्षन्ती		कर्षन्ती	कर्षत्{नपुं;1;द्वि(कृष्1;शतृ_लट्;भ्वादिः)}/कर्षत्{नपुं;2;द्वि(कृष्1;शतृ_लट्;भ्वादिः)}/कर्षन्ती{स्त्री;1;एक(कृष्1;शतृ_लट्;भ्वादिः)}	कर्षन्ती{स्त्री;1;एक(कृष्1;शतृ_लट्;भ्वादिः)}	वर्तमानसमानकालः,4.1	वर्तमानसमानकालः,4.1#विशेषणम्,11.1#कर्म,13.1#कर्म,7.1#कर्म,4.1	N1	कृषिकर्म_करते_हुए	कृषिकर्म_करते_हुए
