index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	नवम्		नवम्	नव{पुं;2;एक}/नव{नपुं;1;एक}/नव{नपुं;2;एक}	नव{पुं;2;एक}	विशेषणम्,3.1	कर्म,6.1#कर्ता,6.1#विशेषणम्,3.1	N2	नव_को	नव_को
2.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	तो	तो
3.1	विष्टरम्		विष्टरम्	विष्टर{पुं;2;एक}	विष्टर{पुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	आसन_का	आसन_का
4.1	कौश्यम्		कौश्यम्	-	-	विशेषणम्,3.1	विशेषणम्,3.1	N2		
5.1	कृष्ण-		कृष्ण-अजिन-कुश-उत्तरम्	कृष्ण	कृष्ण	समासः,5.2	समासः,5.2	CP	कृष्ण-	कृष्ण-
5.2	अजिन-		--	अजिन	अजिन	समासः,5.3	समासः,5.3	CP	अजिन-	अजिन-
5.3	कुश-		--	कुश	कुश	समासः,5.4	समासः,5.4	CP	कुश-	कुश-
5.4	उत्तरम्		--	उत्तर{पुं;2;एक}/उत्तर{नपुं;1;एक}/उत्तर{नपुं;2;एक}/उत्तर{सर्वनाम;पुं;2;एक}/उत्तर{सर्वनाम;नपुं;1;एक}/उत्तर{सर्वनाम;नपुं;2;एक}	उत्तर{पुं;2;एक}	विशेषणम्,3.1	विशेषणम्,10.1#विशेषणम्,9.1#कर्म,6.1#कर्ता,6.1#विशेषणम्,3.1	N2	उत्तर	उत्तर
6.1	प्रतिपेदे		प्रतिपेदे	प्रति_पद्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;दिवादिः}/प्रति_पद्1{कर्तरि{लिट्;उ;एक;आत्मनेपदी;दिवादिः}/प्रति_पद्1{कर्मणि{लिट्;प्र;एक;आत्मनेपदी;दिवादिः}/प्रति_पद्1{कर्मणि{लिट्;उ;एक;आत्मनेपदी;दिवादिः}	प्रति_पद्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;दिवादिः}	अभिहित_कर्ता,8.1;सकर्मक	अभिहित_कर्ता,8.1;सकर्मक	KP	स्वीकार_किया	स्वीकार_किया
7.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,6.1	कालाधिकरणम्,6.1	NA	तब	तब
8.1	व्यासः		व्यासः	व्यास{पुं;1;एक(वि_अस्3;घञ्;दिवादिः)}/व्यास{पुं;1;एक}	व्यास{पुं;1;एक}	कर्ता,6.1	विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,5.4#कर्ता,6.1#कर्म,6.1#कर्ता,6.1	N1	विभाजन	विभाजन
9.1	तदर्थम्		तदर्थम्	तद्{अव्य;अर्थम्}/तदर्थ{पुं;2;एक}/तदर्थ{नपुं;1;एक}/तदर्थ{नपुं;2;एक}	तद्{अव्य;अर्थम्}	प्रयोजनम्,10.1	कर्म,6.1#कर्ता,6.1#प्रयोजनम्,10.1	NA	इसलिए_ने	इसलिए_ने
10.1	उपकल्पितम्		उपकल्पितम्	उपकल्पित{पुं;2;एक(उप_कृप्1;क्त;भ्वादिः)}/उपकल्पित{नपुं;1;एक(उप_कृप्1;क्त;भ्वादिः)}/उपकल्पित{नपुं;2;एक(उप_कृप्1;क्त;भ्वादिः)}	उपकल्पित{नपुं;2;एक(उप_कृप्1;क्त;भ्वादिः)}	विशेषणम्,3.1	विशेषणम्,9.1#विशेषणम्,5.4#विशेषणम्,1.1#कर्म,6.1#कर्ता,6.1#विशेषणम्,3.1	N2	समर्थ_हुआ_हुआ	समर्थ_हुआ_हुआ
11.1	.		.	-	-	-	-	FS	-	-
