index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तान्		तान्	तद्{सर्वनाम;पुं;2;बहु}	तद्{सर्वनाम;पुं;2;बहु}	समुच्चितः,10.1	विशेषणम्,5.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,8.1#कर्म,4.1#कर्म,2.1	N2	उनको	उनको
2.1	आचख्यौ		आचख्यौ	आङ्_ख्या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/आङ्_ख्या1{कर्तरि{लिट्;उ;एक;परस्मैपदी;अदादिः}/आङ्_चक्ष्1{कर्तरि{लिट्;प्र;एक;आत्मनेपदी;अदादिः}/आङ्_चक्ष्1{कर्तरि{लिट्;उ;एक;आत्मनेपदी;अदादिः}	आङ्_ख्या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,4.1;सकर्मक	-	KP	कहा	कहा
3.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,2.1	कालाधिकरणम्,12.1#कालाधिकरणम्,2.1	NA	तब	तब
4.1	सूतः		सूतः	सूत{पुं;1;एक(षू1;क्त;अदादिः)}/सूत{पुं;1;एक(षू3;क्त;तुदादिः)}	सूत{पुं;1;एक(षू1;क्त;अदादिः)}	विशेषणम्,7.1	विशेषणम्,7.1#सुप्_समुच्चितः,10.1#कर्ता,2.1	N1	सूत_ने	सूत_ने
5.1	सर्वान्		सर्वान्	सर्व{सर्वनाम;पुं;2;बहु}	सर्व{सर्वनाम;पुं;2;बहु}	विशेषणम्,1.1	विशेषणम्,1.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,8.1#कर्म,4.1#कर्म,2.1	N2	सब_को	सब_को
6.1	नाम-		नाम-अभिनामतः	नाम{अव्य}	नाम{अव्य}	समासः,6.2	समासः,6.2	NA	नामक	नामक
6.2	अभिनामतः		--	-	-	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,2.1	NA	-	-
7.1	सञ्जयः		सञ्जयः	सञ्जय{पुं;1;एक}	सञ्जय{पुं;1;एक}	कर्ता,2.1	सुप्_समुच्चितः,10.1#कर्ता,2.1	N1	संजय	संजय
8.1	द्रौपदीम्		द्रौपदीम्	द्रौपदी{स्त्री;2;एक}	द्रौपदी{स्त्री;2;एक}	समुच्चितः,10.1	सुप्_समुच्चितः,10.1#कर्म,4.1#कर्म,2.1	N2	द्रौपदी	द्रौपदी
9.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	समुच्चय_द्योतकः,8.1	सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1	NA	चैव	चैव
10.1	सर्वाः		सर्वाः	सर्वा{सर्वनाम;स्त्री;1;बहु}/सर्वा{सर्वनाम;स्त्री;2;बहु}	सर्वा{सर्वनाम;स्त्री;2;बहु}	कर्म,2.1	विशेषणम्,13.2#विशेषणम्,12.1#कर्म,4.1#कर्म,2.1	N2	सर्वा	सर्वा
11.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,10.1	NA	और	और
12.1	अन्याः		अन्याः	अन्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;अदादिः}/अन्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;अदादिः}/अन्या{स्त्री;1;बहु}/अन्या{स्त्री;2;बहु}/अन्या{सर्वनाम;स्त्री;1;बहु}/अन्या{सर्वनाम;स्त्री;2;बहु}	अन्या{स्त्री;2;बहु}	विशेषणम्,10.1	विशेषणम्,13.2#विशेषणम्,10.1	N2	अन्यें	अन्यें
13.1	कुरु-		कुरु-स्त्रियः	कुरु	कुरु	समासः,13.2	समासः,13.2	CP	कुरु-	कुरु-
13.2	स्त्रियः		--	स्त्री{स्त्री;1;बहु}/स्त्री{स्त्री;2;बहु}/स्त्री{स्त्री;8;बहु}	स्त्री{स्त्री;2;बहु}	विशेषणम्,10.1	विशेषणम्,12.1#विशेषणम्,10.1	N2	स्त्री	स्त्री
14.1	.		.	-	-	-	-	FS	-	-
