index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	जलम्		जलम्	जल{नपुं;2;एक}/जल{नपुं;1;एक}	जल{नपुं;1;एक}	कर्म,9.1	सुप्_समुच्चितः,2.1#कर्म,9.1	N1	जल_को	जल_को
2.1	अग्निः		अग्निः	अग्नि{पुं;1;एक}	अग्नि{पुं;1;एक}	कर्म,9.1	कर्म,9.1	N1	अग्नि	अग्नि
3.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1#सुप्_समुच्चितः,5.1#सुप्_समुच्चय_द्योतकः,2.1#समुच्चय_द्योतकः,11.1#समुच्चय_द्योतकः,10.1#क्रियाविशेषणम्,11.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,4.1	NA	और	और
4.1	वायुः		वायुः	वा1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}/वायु{पुं;1;एक}	वायु{पुं;1;एक}	कर्म,9.1	सुप्_समुच्चितः,2.1#कर्म,9.1	N1	जायें	जायें
5.1	अथवा		अथवा	अथवा{अव्य}	अथवा{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	या	या
6.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,7.1	सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,7.1	NA	भी	भी
7.1	विकर्शनम्		विकर्शनम्	विकर्शन{नपुं;1;एक}	विकर्शन{नपुं;1;एक}	कर्म,9.1	कर्म,9.1	N1		
8.1	तापसानाम्		तापसानाम्	तापस{पुं;6;बहु}/तापसा{स्त्री;6;बहु}	तापस{पुं;6;बहु}	सम्बन्धः,9.1	षष्ठीसम्बन्धः,13.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,4.1#सम्बन्धः,9.1	N6	तपस्वियों_का	तपस्वियों_का
9.1	प्रशस्यन्ते		प्रशस्यन्ते	प्र_शस्{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;भ्वादिः}	प्र_शस्{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;भ्वादिः}	-	-	FS		
10.1	गच्छ		गच्छ	गम्1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}	-	समुच्चितः,11.1	KP	जाओ	जाओ
11.1	सञ्जय		सञ्जय	सम्_जि1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}/सञ्जय{पुं;8;एक}	सञ्जय{पुं;8;एक}	सम्बोध्यः,10.1	समुच्चितः,10.1#सम्बोध्यः,10.1	N8	होओ	होओ
12.1	मा		मा	मा{अव्य}	मा{अव्य}	प्रतिषेधः,13.1	प्रतिषेधः,13.1	NA	नही	नही
13.1	चिरम्		चिरम्	चिरम्{अव्य}/चिर{नपुं;1;एक}/चिर{नपुं;2;एक}	चिरम्{अव्य}	क्रियाविशेषणम्,10.1	सुप्_समुच्चितः,2.1#क्रियाविशेषणम्,10.1	NA	अधिक	अधिक
14.1	.		.	-	-	-	-	FS	-	-
