index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	उपावृत्तेषु		उपावृत्तेषु	उपावृत्त{पुं;7;बहु(आङ्_वृत्1;क्त;भ्वादिः)}/उपावृत्त{नपुं;7;बहु(आङ्_वृत्1;क्त;भ्वादिः)}/उपावृत्त{पुं;7;बहु(उप_आङ्_वृत्;क्त;भ्वादिः)}	उपावृत्त{पुं;7;बहु(वृत्;क्त;भ्वादिः)}	भावलक्षणसप्तमी_पूर्वकालः,6.1	भावलक्षणसप्तमी_पूर्वकालः,6.1	N7		
2.1	पार्थेषु		पार्थेषु	पार्थ{पुं;7;बहु}	पार्थ{पुं;7;बहु}	समुच्चितः,4.2	सुप्_समुच्चितः,4.2#अधिकरणम्,6.1	N7	पार्थों_में	पार्थों_में
3.1	सर्वेषु		सर्वेषु	सर्व{सर्वनाम;पुं;7;बहु}/सर्व{सर्वनाम;नपुं;7;बहु}	सर्व{सर्वनाम;पुं;7;बहु}	विशेषणम्,4.2	विशेषणम्,4.2#सुप्_समुच्चितः,4.2#अधिकरणम्,6.1#विशेषणम्,2.1	N7	सब_में	सब_में
4.1	अन्तः-		अन्तः-पुरेषु	अन्तः	अन्तः	समासः,4.2	समासः,4.2	CP	अन्तः-	अन्तः-
4.2	पुरेषु		--	पुर{नपुं;7;बहु}/पुर{पुं;7;बहु}	पुर{नपुं;7;बहु}	कर्ता,1.1	विशेषणम्,3.1#विशेषणम्,2.1#अधिकरणम्,6.1#कर्ता,1.1	N7	नगरों_में	नगरों_में
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.2	सुप्_समुच्चय_द्योतकः,4.2#सम्बन्धः,4.2	NA	च2	च2
6.1	ययौ		ययौ	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/ययि{पुं;7;एक}	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,9.1;सकर्मक	-	KP	गया	गया
7.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विशेषणम्,9.1	कर्ता,6.1;विशेषणम्,9.1	N1	राजा	राजा
8.1	महा-		महा-प्राज्ञः	महत्	महत्	समासः,8.2	समासः,8.2	CP	महा-	महा-
8.2	प्राज्ञः		--	प्राज्ञ{पुं;1;एक}	प्राज्ञ{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1#विशेषणम्,7.1#कर्ता,6.1	N1	प्राज्ञ1	प्राज्ञ1
9.1	धृतराष्ट्रः		धृतराष्ट्रः	धृतराष्ट्र{पुं;1;एक}	धृतराष्ट्र{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	धृतराष्ट्र	धृतराष्ट्र
10.1	वनम्		वनम्	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,6.1	कर्म,6.1#कर्ता,6.1	N2	वन	वन
11.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,6.1	कालाधिकरणम्,6.1	NA	तब	तब
12.1	.		.	-	-	-	-	FS	-	-
