index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	भरतर्षभ		भरतर्षभ	भरतर्षभ{पुं;8;एक}	भरतर्षभ{पुं;8;एक}	सम्बोध्यः,5.1	-	N8	भरतर्षभ	भरतर्षभ
2.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;पुं;6;एक}	सम्बन्धः,5.1	प्रयोजनम्1,8.1#प्रयोजनम्1,5.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.2#कर्म,8.1#कर्म,5.1	N6	वे	वे
3.1	सु-		सु-बहुशः	सु	सु	समासः,3.2	समासः,3.2	CP	सु-	सु-
3.2	बहुशः		--	बहुशः{अव्य}	बहुशः{अव्य}	क्रियाविशेषणम्,5.1	क्रियाविशेषणम्,5.1	NA	बार_बार	बार_बार
4.1	राज-		राज-नीतिः	राजन्	राजन्	समासः,4.2	समासः,4.2	CP	राज-	राज-
4.2	नीतिः		--	नीति{स्त्री;1;एक}/नीति{पुं;1;एक}	नीति{स्त्री;1;एक}	कर्म,5.1	कर्म,5.1	N1	नीति	नीति
5.1	श्रुता		श्रुता	श्रुता{स्त्री;1;एक(श्रु1;क्त;भ्वादिः)}	श्रुता{स्त्री;1;एक(श्रु1;क्त;भ्वादिः)}	-	वाक्यकर्म,12.1	N1	सुनी	सुनी
6.1	विभो		विभो	विभु{पुं;8;एक}	विभु{पुं;8;एक}	सम्बोध्यः,12.1	सम्बोध्यः,12.1	N8	शक्तिशाली	शक्तिशाली
7.1	एतावता		एतावता	एतावत्{पुं;3;एक}/एतावत्{नपुं;3;एक}/एता{मतुप्;पुं;3;एक}/एता{मतुप्;नपुं;3;एक}	एतावत्{पुं;3;एक}	क्रियाविशेषणम्,8.1	कर्ता,8.1#करणम्,8.1#हेतुः,8.1	N3	इतने_से	इतने_से
8.1	कृतम्		कृतम्	कृत{पुं;2;एक(कृ2;क्त;स्वादिः)}/कृत{नपुं;1;एक(कृ2;क्त;स्वादिः)}/कृत{नपुं;2;एक(कृ2;क्त;स्वादिः)}/कृत{पुं;2;एक(कृ3;क्त;तनादिः)}/कृत{नपुं;1;एक(कृ3;क्त;तनादिः)}/कृत{नपुं;2;एक(कृ3;क्त;तनादिः)}	कृत{पुं;2;एक(कृ2;क्त;स्वादिः)}	-	कर्म,12.1#वाक्यकर्म,12.1	N2	निर्मित_को	निर्मित_को
9.1	सन्देष्टव्यम्		सन्देष्टव्यम्	-	सन्देषटव्य{नपुं;1;एक(दिह2;तव्यत्;अदादिः)} 	विशेषणम्,8.1;वाक्यकर्म,12.1	विशेषणम्,8.1	NA		
10.1	(इति)		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,9.1	वाक्यकर्म_द्योतकः,9.1#वाक्यकर्म_द्योतकः,5.1	NA	ऐसा	ऐसा
11.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,12.1	प्रतिषेधः,12.1	NA	नहीं	नहीं
12.1	पश्यामि		पश्यामि	दृश्1{कर्तरि;लट्;उ;एक;परस्मैपदी;भ्वादिः}	दृश्1{कर्तरि;लट्;उ;एक;परस्मैपदी;भ्वादिः}	-	-	KP	देखता_हूँ	देखता_हूँ
13.1	.		.	-	-	-	-	FS	-	-
