index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,10.1	सम्बन्धः,3.1#कार्य_द्योतकः,3.1	NA	वहाँ_से	वहाँ_से
2.1	द्विजैः		द्विजैः	द्विज{पुं;3;बहु}/द्विज{नपुं;3;बहु}	द्विज{पुं;3;बहु}	कर्ता,3.1	कर्ता,9.1#कर्ता,3.1#हेतुः,9.1#हेतुः,3.1	N3	ब्राह्मणों_से	ब्राह्मणों_से
3.1	वृतः		वृतः	वृत्{पुं;1;बहु}/वृत्{पुं;2;बहु}/वृत्{पुं;5;एक}/वृत्{पुं;6;एक}/वृत्{नपुं;5;एक}/वृत्{नपुं;6;एक}/वृत्{पुं;8;बहु}/वृत{पुं;1;एक(वृ2;क्त;क्र्यादिः)}	वृत{पुं;1;एक(वृ2;क्त;क्र्यादिः)}	विशेषणम्,6.1	षष्ठीसम्बन्धः,9.3#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#हेतुः5,9.1#कर्म,9.1	N1	पसन्द_की_हुई	पसन्द_की_हुई
4.1	श्रीमान्		श्रीमान्	श्रीमत्{पुं;1;एक}/श्री{मतुप्;पुं;1;एक}	श्रीमत्{पुं;1;एक}	विशेषणम्,6.1	मुख्यकर्म,3.1#विशेषणम्,6.1	N1	श्री_मान्	श्री_मान्
5.1	कुरु-		कुरु-राजः	कुरु	कुरु	षष्ठीतत्पुरुषः,5.2	समासः,5.2	CP	कुरु-	कुरु-
5.2	राजः		--	राज{पुं;1;एक}	राज{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1#विशेषणम्,4.1#विशेषणम्,3.1#मुख्यकर्म,3.1	N1	राजा	राजा
6.1	युधिष्ठिरः		युधिष्ठिरः	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;1;एक}	कर्ता,10.1	मुख्यकर्म,3.1	N1	युधिष्ठिर	युधिष्ठिर
7.1	संस्तूयमानः		संस्तूयमानः	-	-	विशेषणम्,6.1	-	N1		
8.1	बहुभिः		बहुभिः	बहु{पुं;3;बहु}/बहु{नपुं;3;बहु}/बहु{स्त्री;3;बहु}	बहु{नपुं;3;बहु}	विशेषणम्,9.3	कर्ता,9.1#कर्ता,3.1#हेतुः,9.1#हेतुः,3.1#तीव्रतादर्शी,9.3#विशेषणम्,9.3#विशेषणम्,2.1	N3	बहुतों_से	बहुतों_से
9.1	सूत-		सूत-मागध-बन्दिभिः	सूत(षू1;क्त;अदादिः)}/सूत(षू3{क्त;तुदादिः)	सूत(षू1;क्त;अदादिः)	द्वन्द्वः,9.3	समासः,9.2	CP		
9.2	मागध-		--	मागध	मागध	द्वन्द्वः,9.3	समासः,9.3	CP	मागध-	मागध-
9.3	बन्दिभिः		--	बन्दि{नपुं;3;बहु}	बन्दि{नपुं;3;बहु}	कर्ता,7.1	विशेषणम्,8.1#विशेषणम्,2.1#कर्ता,3.1#हेतुः,3.1	N3	बन्दि	बन्दि
10.1	(आसीत्)		आसीत्	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,6.1,अकर्मक	-	KP	था	था
11.1	.		.	-	-	-	-	FS	-	-
