index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	क्षत्ता		क्षत्ता	क्षत्तृ{पुं;1;एक}	क्षत्तृ{पुं;1;एक}	कर्ता,8.1	विशेषणम्,4.2;कर्ता,8.1	N1		
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	और	और
3.1	धर्म-		धर्म-अर्थ-वित्-अग्र्य-बुद्धिः	धर्म	धर्म	समासः,3.2	समासः,3.2	CP	धर्म-	धर्म-
3.2	अर्थ-		--	अर्थ	अर्थ	समासः,3.3	समासः,3.3	CP	अर्थ-	अर्थ-
3.3	वित्-		--	-वित्	-वित्	समासः,3.5	समासः,3.4;समासः,3.5	CP	वित्-	वित्-
3.4	अग्र्य-		--	अग्र्य	अग्र्य	समासः,3.5	समासः,3.5	CP	अग्र्य-	अग्र्य-
3.5	बुद्धिः		--	बुद्धि{स्त्री;1;एक}/बुद्धि{पुं;1;एक}	बुद्धि{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1#विशेषणम्,13.3#विशेषणम्,12.1#विशेषणम्,10.2#विशेषणम्,9.2#विशेषणम्,4.2	N1		
4.1	स-		स-सञ्जयः	स	स	समासः,4.2	समासः,4.2	CP	स-	स-
4.2	सञ्जयः		--	सञ्जय{पुं;1;एक}	सञ्जय{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1#विशेषणम्,13.3#विशेषणम्,12.1#विशेषणम्,10.2#विशेषणम्,9.2#विशेषणम्,3.5	N1	संजय	संजय
5.1	तम्		तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,7.2#विशेषणम्,6.1#गौणकर्म,10.1	N2	उस	उस
6.1	नृपतिम्		नृपतिम्	नृपति{पुं;2;एक}	नृपति{पुं;2;एक}	कर्म,8.1	गौणकर्म,10.1#कर्म,8.1	N2	राजा	राजा
7.1	स-		स-दारम्	स	स	समासः,7.2	समासः,7.2	CP	स-	स-
7.2	दारम्		--	दार{पुं;2;एक}/दार{नपुं;1;एक}/दार{नपुं;2;एक}	दार{पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,9.2#गौणकर्म,10.1#विशेषणम्,6.1#विशेषणम्,5.1	N2	दरार	दरार
8.1	उपाचरत्		उपाचरत्	चर्{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	चर्{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}		-	KP	-	-
9.1	घोर-		घोर-तपः	घोर	घोर	समासः,9.2	समासः,9.2	CP	घोर-	घोर-
9.2	तपः		--	तप{पुं;1;एक}/तपस्{नपुं;1;एक}/तपस्{नपुं;2;एक}/तपस्{नपुं;8;एक}/तपस्{पुं;8;एक}	तपस्{नपुं;2;एक}	कर्म,14.1	विशेषणम्,7.2#गौणकर्म,10.1#विशेषणम्,13.3#विशेषणम्,12.1#विशेषणम्,10.2#विशेषणम्,4.2#विशेषणम्,3.5#कर्म,14.1	N2	गर्मी	गर्मी
10.1	जित-		जित-आत्मा	जित(जि1;क्त;भ्वादिः)	जित(जि1;क्त;भ्वादिः)	समासः,10.2	समासः,10.2	CP		
10.2	आत्मा		--	आत्मन्{पुं;1;एक}	आत्मन्{पुं;1;एक}	कर्ता,14.1	विशेषणम्,13.3#विशेषणम्,12.1#विशेषणम्,9.2#विशेषणम्,4.2#विशेषणम्,3.5#कर्ता,14.1	N1	आत्मा	आत्मा
11.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,14.1	कालाधिकरणम्,14.1	NA	तब	तब
12.1	कृशः		कृशः	कृश{पुं;1;एक}	कृश{पुं;1;एक}	विशेषणम्,10.2	विशेषणम्,4.2;विशेषणम्,10.2	N1	दुर्बल	दुर्बल
13.1	वल्कल-		वल्कल-चीर-वासाः	वल्कल	वल्कल	समासः,13.2	समासः,13.2	CP	वल्कल-	वल्कल-
13.2	चीर-		--	चीर	चीर	समासः,13.3	समासः,13.3	CP	चीर-	चीर-
13.3	वासाः		--	वास{पुं;1;बहु}/वास{पुं;8;बहु}/वासा{स्त्री;8;बहु}/वासा{स्त्री;1;बहु}/वासा{स्त्री;2;बहु}/वासस्{पुं;1;एक}	वासस्{पुं;1;एक}	विशेषणम्,10.2	विशेषणम्,12.1#विशेषणम्,10.2#विशेषणम्,9.2#विशेषणम्,4.2#विशेषणम्,3.5#गौणकर्म,10.1	N1	वासस्	वासस्
14.1	(चचार)		चचार	चर्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/चर्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	चर्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}		-	KP	घूमा	घूमा
15.1	.		.	-	-	-	-	FS	-	-
