index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,8.1	प्रतिषेधः,8.1	NA	नहीं	नहीं
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	च1	च1
3.1	सा		सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	वह	वह
4.1	वन-		वन-वासाय	वन	वन	समासः,4.2	समासः,4.2	CP	वन-	वन-
4.2	वासाय		--	वास{पुं;4;एक}/वास{नपुं;4;एक}	वास{पुं;4;एक}	प्रयोजनम्,8.1	प्रयोजनम्1,12.1#प्रयोजनम्1,8.1#प्रयोजनम्1,6.1	N4	रहने_के_लिये	रहने_के_लिये
5.1	देवीम्		देवीम्	देवी{स्त्री;2;एक}	देवी{स्त्री;2;एक}	विशेषणम्,10.1	कर्म,6.1;विशेषणम्,10.1	N2	देवी_को	देवी_को
6.1	कृत-		कृत-मतिम्	कृत(कृ2;क्त;स्वादिः)}/कृत(कृ3{क्त;तनादिः)	कृत(कृ2;क्त;स्वादिः)	समासः,6.2	समासः,6.2	CP		
6.2	मतिम्		--	मति{स्त्री;2;एक}/मति{पुं;2;एक}	मति{स्त्री;2;एक}	विशेषणम्,10.1	विशेषणम्,12.1#विशेषणम्,11.2#विशेषणम्,10.1#विशेषणम्,5.1	N2	मति	मति
7.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,8.1	कालाधिकरणम्,8.1	NA	तब	तब
8.1	शक्नोति		शक्नोति	शक्3{कर्तरि;लट्;प्र;एक;परस्मैपदी;स्वादिः}	शक्3{कर्तरि;लट्;प्र;एक;परस्मैपदी;स्वादिः}	अभिहित_कर्ता,3.1;सकर्मक	-	KP	सकती_है	सकती_है
9.1	उपावर्तयितुम्		उपावर्तयितुम्	-	-	प्रयोजनम्,8.1	प्रयोजनम्,8.1	NA		
10.1	कुन्तीम्		कुन्तीम्	कुन्ती{स्त्री;2;एक}	कुन्ती{स्त्री;2;एक}	कर्म,9.1	कर्म,6.1;कर्म,9.1	N2	कुन्ती_को	कुन्ती_को
11.1	धर्म-		धर्म-पराम्	धर्म	धर्म	समासः,11.2	समासः,11.2	CP	धर्म-	धर्म-
11.2	पराम्		--	परा{सर्वनाम;स्त्री;2;एक}/परा{स्त्री;2;एक}	परा{सर्वनाम;स्त्री;2;एक}	विशेषणम्,10.1	विशेषणम्,12.1#विशेषणम्,10.1#विशेषणम्,6.2#विशेषणम्,5.1#कर्म,6.1	N2	परा_	परा_
12.1	सतीम्		सतीम्	सती{स्त्री;2;एक}/सती{स्त्री;2;एक(अस्2;शतृ_लट्;अदादिः)}	सती{स्त्री;2;एक}	विशेषणम्,10.1	विशेषणम्,11.2#विशेषणम्,10.1#विशेषणम्,6.2#विशेषणम्,5.1#कर्म,6.1	N2	सती	सती
13.1	.		.	-	-	-	-	FS	-	-
