index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	कालाधिकरणम्,14.1	सम्बन्धः,4.1#कार्य_द्योतकः,4.1#कालाधिकरणम्,14.1	NA	वहाँ_से	वहाँ_से
2.1	कथा-		कथा-अन्ते	कथा	कथा	समासः,2.2	समासः,2.2	CP	कथा-	कथा-
2.2	अन्ते		--	अन्त{नपुं;1;द्वि}/अन्त{नपुं;2;द्वि}/अन्ता{स्त्री;1;द्वि}/अन्ता{स्त्री;2;द्वि}/अन्त{नपुं;8;द्वि}/अन्ति{स्त्री;8;एक}/अन्त{पुं;7;एक}/अन्त{नपुं;7;एक}/अन्ति{पुं;8;एक}/अन्ति{नपुं;8;एक}/अन्ति{नपुं;1;एक}/अन्ति{नपुं;2;एक}/अन्ता{स्त्री;8;एक}/अन्ता{स्त्री;8;द्वि}	अन्त{पुं;7;एक}	अधिकरणम्,14.1	विशेषणम्,13.1#विशेषणम्,12.1#विशेषणम्,3.2#मुख्यकर्म,4.1#अधिकरणम्,7.1#अधिकरणम्,14.1#गौणकर्म,4.1#कर्ता,4.1	N7	अन्त	अन्त
3.1	प्रज्ञा-		प्रज्ञा-चक्षुः	प्रज्ञा	प्रज्ञा	समासः,3.2	समासः,3.2	CP	प्रज्ञा-	प्रज्ञा-
3.2	चक्षुः		--	चक्षुस्{नपुं;1;एक}/चक्षुस्{नपुं;2;एक}/चक्षुस्{नपुं;8;एक}	चक्षुस्{नपुं;1;एक}	विशेषणम्,7.1	विशेषणम्,13.1#विशेषणम्,12.1#मुख्यकर्म,4.1#विशेषणम्,7.1	N1	आँख_को	आँख_को
4.1	वदतां		वदतां	वद्1{कर्तरि;लोट्;प्र;द्वि;परस्मैपदी;भ्वादिः}/वदत्{पुं;6;बहु(वद्1;शतृ_लट्;भ्वादिः)}/वदत्{नपुं;6;बहु(वद्1;शतृ_लट्;भ्वादिः)}	वदत्{पुं;6;बहु(वद्1;शतृ_लट्;भ्वादिः)}	निर्धारणम्,5.1	कर्ता,7.1#कर्म,7.1#षष्ठीसम्बन्धः,13.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,3.2#षष्ठीसम्बन्धः,2.2#निर्धारणम्,5.1	N6	बोलें	बोलें
5.1	श्रेष्ठः		श्रेष्ठः	श्रेष्ठ{पुं;1;एक}	श्रेष्ठ{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,13.1#विशेषणम्,7.1#विशेषणम्,6.1	N1	श्रेष्ठ	श्रेष्ठ
6.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,13.1#विशेषणम्,7.1	N1	वह	वह
7.1	व्यासः		व्यासः	व्यास{पुं;1;एक(वि_अस्3;घञ्;दिवादिः)}	व्यास{पुं;1;एक(वि_अस्3;घञ्;दिवादिः)}	कर्ता,14.1	विशेषणम्,13.1#विशेषणम्,12.1#कर्ता,14.1	N1	विभाजन	विभाजन
8.1	तं		तं	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	उस	उस
9.1	ईश्वरम्		ईश्वरम्	ईश्वर{पुं;2;एक}	ईश्वर{पुं;2;एक}	मुख्यकर्म,14.1	मुख्यकर्म,14.1	N2	ईश्वर_को	ईश्वर_को
10.1	पुनः		पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,14.1	क्रियाविशेषणम्,14.1	NA	फिर	फिर
11.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	ही	ही
12.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N2	वह	वह
13.1	वचः		वचः	वच{पुं;1;एक}/वचस्{नपुं;1;एक}/वचस्{नपुं;2;एक}/वचस्{नपुं;8;एक}	वचस्{नपुं;2;एक}	गौणकर्म,14.1	गौणकर्म,14.1	N2	वचन	वचन
14.1	प्रोवाच		प्रोवाच	प्र_वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	प्र_वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	-	-	KP		
15.1	.		.	-	-	-	-	FS	-	-
