index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,14.1#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,4.1#विशेषणम्,3.1#कर्ता,5.1#कर्म,5.1	N1	वह	वह
2.1	तैः		तैः	तद्{सर्वनाम;पुं;3;बहु}/तद्{सर्वनाम;नपुं;3;बहु}	तद्{सर्वनाम;पुं;3;बहु}	कर्ता,3.1	कर्ता,5.1#कर्ता,3.1#हेतुः,8.1#हेतुः,5.1#हेतुः,3.1#विशेषणम्,12.1	N3	उनके_द्वारा	उनके_द्वारा
3.1	परिवृतः		परिवृतः	परिवृत{पुं;1;एक(परि_वृ1;क्त;स्वादिः)}	परिवृत{पुं;1;एक(परि_वृ1;क्त;स्वादिः)}	विशेषणम्,4.1	विशेषणम्,14.1#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,4.1#कर्ता,5.1#कर्म,5.1	N1	घिरा_हुआ	घिरा_हुआ
4.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,5.1	कर्ता,5.1#कर्म,5.1	N1	राजा_ने	राजा_ने
5.1	शुशुभे		शुशुभे	शुभ्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/शुभ्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;भ्वादिः}/शुभ्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/शुभ्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;भ्वादिः}	शुभ्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,4.1;सकर्मक	अभिहित_कर्ता,4.1;सकर्मक	KP	शोभा_दी	शोभा_दी
6.1	अतीव		अतीव	अतीव{अव्य}	अतीव{अव्य}	क्रियाविशेषणम्,5.1	विशेषणम्,14.1#विशेषणम्,12.1#विशेषणम्,11.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,7.1#क्रियाविशेषणम्,5.1	NA	बहुत	बहुत
7.1	कौरवः		कौरवः	कौरव{पुं;1;एक}	कौरव{पुं;1;एक}	विशेषणम्,4.1	कर्ता,5.1#कर्म,5.1#विशेषणम्,4.1	N1	कौरव	कौरव
8.1	बिभ्रत्		बिभ्रत्	बिभ्रत्{पुं;1;एक(भृ2;शतृ_लट्;जुहोत्यादिः)}/बिभ्रत्{नपुं;1;एक(भृ2;शतृ_लट्;जुहोत्यादिः)}/बिभ्रत्{नपुं;2;एक(भृ2;शतृ_लट्;जुहोत्यादिः)}	बिभ्रत्{पुं;1;एक(भृ2;शतृ_लट्;जुहोत्यादिः)}	वर्तमानसमानकालः,5.1	कर्म,5.1#वर्तमानसमानकालः,5.1#कर्ता,5.1	N1	धारण_करता_हुआ	धारण_करता_हुआ
9.1	ब्राह्मीम्		ब्राह्मीम्	ब्राह्मी{स्त्री;2;एक}	ब्राह्मी{स्त्री;2;एक}	विशेषणम्,10.1	कर्म,8.1#कर्म,5.1#विशेषणम्,10.1	N2	वाणी	वाणी
10.1	श्रियम्		श्रियम्	श्री{स्त्री;2;एक}	श्री{स्त्री;2;एक}	कर्म,8.1	उपमानम्,9.1#कर्म,8.1#कर्म,5.1	N2	श्री	श्री
11.1	दीप्ताम्		दीप्ताम्	दीप्ता{स्त्री;2;एक}	दीप्ता{स्त्री;2;एक}	विशेषणम्,10.1	उपमानम्,10.1#उपमानम्,9.1#कर्म,8.1#कर्म,5.1#विशेषणम्,10.1	N2	दीप्ता_को	दीप्ता_को
12.1	देवैः		देवैः	देव{पुं;3;बहु}	देव{पुं;3;बहु}	कर्ता,15.1	कर्ता,5.1#हेतुः,8.1#हेतुः,5.1#हेतुः,3.1#कर्ता,15.1	N3	देवों_से	देवों_से
13.1	इव		इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,14.1	उपमानम्_रहित_उपमान_द्योतकः,14.1#उपमान_द्योतकः,14.1	NA	जैसे	जैसे
14.1	बृहस्पतिः		बृहस्पतिः	बृहस्पति{पुं;1;एक}	बृहस्पति{पुं;1;एक}	उपमानम्,4.1	उपमानम्,4.1	N1	बृहस्पति	बृहस्पति
15.1	(परिवृतः)		परिवृतः	परिवृत{पुं;1;एक(परि_वृ1;क्त;स्वादिः)}	परिवृत{पुं;1;एक(परि_वृ1;क्त;स्वादिः)}	विशेषणम्,14.1	विशेषणम्,14.1#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,4.1#कर्ता,5.1#कर्म,5.1	N1	घिरा_हुआ	घिरा_हुआ
16.1	.		.	-	-	-	-	FS	-	-
