index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	इति		इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,2.1	कर्म,12.1#कर्म,7.1#कर्म,2.1	NA	ऐसा	ऐसा
2.1	उक्त-		उक्त-वचनं	उक्त(वच्1;क्त;अदादिः)	उक्त(वच्1;क्त;अदादिः)	समासः,2.2	समासः,2.2	CP		
2.2	वचनं		--	वचन{नपुं;1;एक}/वचन{नपुं;2;एक}	वचन{नपुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1#मुख्यकर्म,7.1#कर्ता,7.1	N2	वचन_ने	वचन_ने
3.1	राजानम्		राजानम्	राजन्{पुं;2;एक}	राजन्{पुं;2;एक}	कर्म,7.1	मुख्यकर्म,7.1#गौणकर्म,7.1	N2	राजा_को	राजा_को
4.1	तम्		तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,3.1	विशेषणम्,9.2#विशेषणम्,3.1#मुख्यकर्म,7.1#गौणकर्म,7.1	N2	तद्1_को	तद्1_को
5.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	तो	तो
6.1	नृपः		नृपः	नृप{पुं;1;एक}	नृप{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1		
7.1	अब्रवीत्		अब्रवीत्	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,6.1;सकर्मक	अभिहित_कर्ता,6.1;सकर्मक	KP	कहा	कहा
8.1	माम्		माम्	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,10.1	कर्म,12.1	N2	मुझे	मुझे
9.1	अन-		अन-आगसम्	अन	अन	समासः,9.2	समासः,9.2	CP	अन-	अन-
9.2	आगसम्		--	आगस्{पुं;2;एक}	आगस्{पुं;2;एक}	कर्मसमानाधिकरणम्,8.1	कर्मसमानाधिकरणम्,8.1#कर्मसमानाधिकरणम्,4.1#कर्मसमानाधिकरणम्,3.1#कर्म,12.1	N2	आगस्_को	आगस्_को
10.1	परित्यक्तुम्		परित्यक्तुम्	परि_त्यज्1{अव्य;तुमुन्;भ्वादिः	परि_त्यज्1{अव्य;तुमुन्;भ्वादिः	प्रयोजनम्,12.1	प्रयोजनम्,12.1	NA		
11.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,12.1	प्रतिषेधः,12.1	NA		
12.1	अर्हसि		अर्हसि	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;भ्वादिः}	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;भ्वादिः}	-	-	KP	योग्य_नहीं_होते_हो	योग्य_नहीं_होते_हो
13.1	धर्म-		धर्म-ज्ञ	धर्म	धर्म	समासः,13.2	समासः,13.2	CP	धर्म-	धर्म-
13.2	ज्ञ		--	ज्ञ{पुं;8;एक}	ज्ञ{पुं;8;एक}	सम्बोध्यः,12.1	सम्बोध्यः,12.1	N8	ज्ञ	ज्ञ
14.1	.		.	-	-	-	-	FS	-	-
