index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	कुन्ती-		कुन्ती-समीपे	कुन्ती	कुन्ती	समासः,1.2	समासः,1.2	CP	कुन्ती-	कुन्ती-
1.2	समीपे		--	समीप{नपुं;1;द्वि}/समीप{नपुं;2;द्वि}/समीपा{स्त्री;1;द्वि}/समीपा{स्त्री;2;द्वि}/समीप{नपुं;8;द्वि}/समीप{पुं;7;एक}/समीप{नपुं;7;एक}/समीपा{स्त्री;8;एक}/समीपा{स्त्री;8;द्वि}	समीप{नपुं;7;एक}	देशाधिकरणम्,18.1	देशाधिकरणम्,18.1#विशेषणम्,15.1#विशेषणम्,17.1#विशेषणम्,13.1#विशेषणम्,8.1#विषयाधिकरणम्,9.1#अधिकरणम्,10.1	N7	निकट	निकट
2.1	पुरुष-		पुरुष-उत्तमौ	पुरुष	पुरुष	समासः,2.2	समासः,2.2	CP	पुरुष-	पुरुष-
2.2	उत्तमौ		--	उत्तम{पुं;1;द्वि}/उत्तम{पुं;2;द्वि}/उत्तम{पुं;8;द्वि}	उत्तम{पुं;1;द्वि}	विशेषणम्,5.1	विशेषणम्,6.3#विशेषणम्,4.1#विशेषणम्,5.1	N1	अच्छे	अच्छे
3.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,2.2	सम्बन्धः,2.2	NA	तो	तो
4.1	यमौ		यमौ	यम{पुं;1;द्वि}/यम{पुं;2;द्वि}/यम{पुं;8;द्वि}	यम{पुं;1;द्वि}	कर्तृसमानाधिकरणम्,18.1	कर्तृसमानाधिकरणम्,18.1	N1	यमराज	यमराज
5.1	इमौ		इमौ	इदम्{सर्वनाम;पुं;1;द्वि}/इदम्{सर्वनाम;पुं;2;द्वि}	इदम्{सर्वनाम;पुं;1;द्वि}	कर्ता,18.1	कर्ता,18.1#विशेषणम्,6.3#विशेषणम्,4.1#विशेषणम्,2.2	N1	ये	ये
6.1	विष्णु-		विष्णु-महेन्द्र-कल्पौ	विष्णु	विष्णु	समासः,6.2	समासः,6.2	CP	विष्णु-	विष्णु-
6.2	महेन्द्र-		--	महेन्द्र	महेन्द्र	समासः,6.3	समासः,6.3	CP	महेन्द्र-	महेन्द्र-
6.3	कल्पौ		--	कल्प{पुं;1;द्वि}/कल्प{पुं;2;द्वि}/कल्प{पुं;8;द्वि}	कल्प{पुं;1;द्वि}	विशेषणम्,5.1	विशेषणम्,4.1#विशेषणम्,2.2#विशेषणम्,5.1#अत्यन्तसंयोग_सम्बन्धः,10.1	N1	कल्प	कल्प
7.1	मनुष्य-		मनुष्य-लोके	मनुष्य	मनुष्य	समासः,7.2	समासः,1.2;समासः,7.2	CP	मनुष्य-	मनुष्य-
7.2	लोके		--	लोक्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;भ्वादिः}/लोक{पुं;7;एक}/लोक{नपुं;8;द्वि}/लोक{नपुं;1;द्वि}/लोक{नपुं;2;द्वि}/लोक{नपुं;7;एक}/लोका{स्त्री;8;एक}/लोका{स्त्री;8;द्वि}/लोका{स्त्री;1;द्वि}/लोका{स्त्री;2;द्वि}	लोक{पुं;7;एक}	देशाधिकरणम्,10.1	देशाधिकरणम्,10.1	N7	लोक_में	लोक_में
8.1	सकले		सकले	सकल{पुं;7;एक}/सकल{नपुं;7;एक}	सकल{पुं;7;एक}	विशेषणम्,7.2	विशेषणम्,7.2#विशेषणम्,17.1#विशेषणम्,15.1#विशेषणम्,13.1#विषयाधिकरणम्,9.1#अधिकरणम्,10.1	N7	सम्पूर्ण_में	सम्पूर्ण_में
9.1	समः		समः	सम{पुं;1;एक}/सम{सर्वनाम;पुं;1;एक}	सम{पुं;1;एक}	कर्ता,10.1	क्रियाविशेषणम्,10.1#कर्ता,10.1	N1	समान	समान
10.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,9.1,अकर्मक	-	KP	है	है
11.1	ययोः		ययोः	यद्{सर्वनाम;पुं;6;द्वि}/यद्{सर्वनाम;नपुं;6;द्वि}/यद्{सर्वनाम;स्त्री;6;द्वि}/यद्{सर्वनाम;पुं;7;द्वि}/यद्{सर्वनाम;नपुं;7;द्वि}/यद्{सर्वनाम;स्त्री;7;द्वि}	यद्{सर्वनाम;पुं;6;द्वि}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1#विषयाधिकरणम्,9.1#अधिकरणम्,10.1#निर्धारणम्,2.2#षष्ठीसम्बन्धः,17.1#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,13.1#षष्ठीसम्बन्धः,6.3#षष्ठीसम्बन्धः,4.1	N6	जिनका	जिनका
12.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,10.1	प्रतिषेधः,10.1	NA	नहीं	नहीं
