index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,2.1	N1	वह	वह
2.1	तेजस्वी		तेजस्वी	तेजस्विन्{पुं;1;एक}	तेजस्विन्{पुं;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1	तेजस्वी	तेजस्वी
3.1	तान्		तान्	तद्{सर्वनाम;पुं;2;बहु}	तद्{सर्वनाम;पुं;2;बहु}	कर्म,4.1	कर्म,4.1	N2	वे	वे
4.1	आमन्त्र्य		आमन्त्र्य	आङ्_मत्र्1{अव्य;ल्यप्;चुरादिः}	आङ्_मत्र्1{अव्य;ल्यप्;चुरादिः}	पूर्वकालः,13.1	पूर्वकालः,13.1#पूर्वकालः,9.1	NA	आमन्त्रित_करके	आमन्त्रित_करके
5.1	एतत्		एतत्	एतद्{सर्वनाम;नपुं;1;एक}/एतद्{सर्वनाम;नपुं;2;एक}	एतद्{सर्वनाम;नपुं;2;एक}	कर्म,8.1	विशेषणम्,11.2#कर्म,8.1	N2	यह	यह
6.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	च1	च1
7.1	सर्वशः		सर्वशः	सर्वशः{अव्य}	सर्वशः{अव्य}	क्रियाविशेषणम्,8.1	विशेषणम्,12.1#विशेषणम्,11.2#विशेषणम्,10.1#विशेषणम्,9.1#क्रियाविशेषणम्,8.1	NA	पूर्णतः	पूर्णतः
8.1	निवेद्य		निवेद्य	नि_विद्3{अव्य;ल्यप्;तुदादिः}/नि_विद्1{अव्य{ल्यप्;अदादिः}	नि_विद्1{अव्य;ल्यप्;अदादिः}	पूर्वकालः,9.1	पूर्वकालः,13.1#पूर्वकालः,9.1	NA	निवेदन_करके	निवेदन_करके
9.1	सूतः		सूतः	सूत{पुं;1;एक(षू1;क्त;अदादिः)}/सूत{पुं;1;एक(षू3;क्त;तुदादिः)}	सूत{पुं;1;एक(षू1;क्त;अदादिः)}	विशेषणम्,10.1	विशेषणम्,10.1#कर्ता,13.1	N1	सूत	सूत
10.1	सञ्जयः		सञ्जयः	सञ्जय{पुं;1;एक}	सञ्जय{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	संजय	संजय
11.1	मही-		मही-धरम्	मही	मही	समासः,11.2	समासः,11.2	CP	मही-	मही-
11.2	धरम्		--	धर{पुं;2;एक}/धर{नपुं;1;एक}/धर{नपुं;2;एक}	धर{नपुं;2;एक}	विशेषणम्,12.1	कर्म,13.1#कर्ता,13.1#विशेषणम्,12.1	N2	धर_ने	धर_ने
12.1	हिमवन्तम्		हिमवन्तम्	हिम{मतुप्;पुं;2;एक}	हिम{मतुप्;पुं;2;एक}	कर्म,13.1	कर्म,13.1	N2	हिम_को	हिम_को
13.1	प्रययौ		प्रययौ	प्र_या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/प्र_या1{कर्तरि{लिट्;उ;एक;परस्मैपदी;अदादिः}	प्र_या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,11.2;सकर्मक	-	KP	प्रयाण_किया	प्रयाण_किया
14.1	.		.	-	-	-	-	FS	-	-
