index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1#कार्य_द्योतकः,4.1#अपादानम्,4.1	NA	वहाँ_से	वहाँ_से
2.1	भागीरथी-		भागीरथी-तीरात्	भागीरथी	भागीरथी	समासः,2.2	समासः,2.2	CP	भागीरथी-	भागीरथी-
2.2	तीरात्		--	तीर{पुं;5;एक}/तीर{नपुं;5;एक}	तीर{पुं;5;एक}	अपादानम्,4.1	हेतुः5,10.1#हेतुः5,9.1#हेतुः5,4.1#अपादानम्,4.1	N5	तीर_से	तीर_से
3.1	कुरुक्षेत्रम्		कुरुक्षेत्रम्	कुरुक्षेत्र{नपुं;1;एक}/कुरुक्षेत्र{नपुं;2;एक}	कुरुक्षेत्र{नपुं;2;एक}	कर्म,4.1	कर्म,4.1#कर्ता,4.1	N2	कुरुक्षेत्र_को	कुरुक्षेत्र_को
4.1	जगाम		जगाम	गम्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/गम्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	-	KP	गया	गया
5.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,10.2#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,6.2#कर्ता,4.1	N1	वह	वह
6.1	स-		स-अनुगः	स	स	समासः,6.2	समासः,6.2	CP	स-	स-
6.2	अनुगः		--	अनुग{पुं;1;एक}	अनुग{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,10.2#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,5.1#कर्ता,4.1	N1	अनुग	अनुग
7.1	नृपतिः		नृपतिः	नृपति{पुं;1;एक}	नृपति{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	राजा	राजा
8.1	विद्वान्		विद्वान्	विद्वस्{पुं;1;एक}	विद्वस्{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,10.2#विशेषणम्,9.1#विशेषणम्,7.1#विशेषणम्,6.2#विशेषणम्,5.1#कर्ता,4.1	N1	विद्वान्	विद्वान्
9.1	नियतः		नियतः	नियत{पुं;1;एक(नि_यत्1;घञ्;भ्वादिः)}	नियत{पुं;1;एक(नि_यत्1;घञ्;भ्वादिः)}	विशेषणम्,7.1	विशेषणम्,10.2#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,6.2#विशेषणम्,5.1#विशेषणम्,3.1#कर्ता,4.1	N1	नियत	नियत
10.1	संयत-		संयत-इन्द्रियः	संयत(सम्_यत्1;घञ्;भ्वादिः)	संयत(सम्_यत्1;घञ्;भ्वादिः)	समासः,10.2	समासः,10.2	CP		
10.2	इन्द्रियः		--	इन्द्रिय{पुं;1;एक}	इन्द्रिय{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,6.2#विशेषणम्,5.1#कर्ता,4.1	N1	इन्द्रिय	इन्द्रिय
11.1	.		.	-	-	-	-	FS	-	-
