index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	येन		येन	येन{अव्य}/यद्{सर्वनाम;पुं;3;एक}/यद्{सर्वनाम;नपुं;3;एक}	यद्{सर्वनाम;पुं;3;एक}	विशेषणम्,2.2	विशेषणम्,2.2	N3	जिस	जिस
2.1	पाप-		पाप-बुद्धिना	पाप	पाप	समासः,2.2	समासः,2.2	CP	पाप-	पाप-
2.2	बुद्धिना		--	बुद्धि{पुं;3;एक}/बुद्धि{नपुं;3;एक}	बुद्धि{पुं;3;एक}	कर्तृरहितकर्तृसमानाधिकरणम्,5.1	कर्तृरहितकर्तृसमानाधिकरणम्,5.1	N3	बुद्धि_से	बुद्धि_से
3.1	अ-		अ-पापाः	अ	अ	समासः,3.2	समासः,3.2	CP	अ-	अ-
3.2	पापाः		--	पापा{स्त्री;1;बहु}/पापा{स्त्री;2;बहु}/पाप{पुं;8;बहु}/पाप{पुं;1;बहु}/पापा{स्त्री;8;बहु}	पाप{पुं;1;बहु}	विशेषणम्,4.1	विशेषणम्,4.1#सुप्_समुच्चितः,8.1#विशेषणम्,5.1	N1	पापा	पापा
4.1	पाण्डवाः		पाण्डवाः	पाण्डव{पुं;1;बहु}/पाण्डव{पुं;8;बहु}	पाण्डव{पुं;1;बहु}	कर्म,5.1	सुप्_समुच्चितः,8.1#कर्म,5.1	N1	पाण्डव	पाण्डव
5.1	निकृताः		निकृताः	निकृता{स्त्री;1;बहु}/निकृता{स्त्री;2;बहु}/निकृत{पुं;1;बहु}	निकृत{पुं;1;बहु}	-	सुप्_समुच्चितः,8.1	N1	निकृते	निकृते
6.1	इयम्		इयम्	इदम्{सर्वनाम;स्त्री;1;एक}	इदम्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1#सुप्_समुच्चितः,8.1	N1	यह	यह
7.1	स-		स-नर-द्वि-पाआ	स	स	समासः,7.2	समासः,7.2	CP	स-	स-
7.2	नर-		--	नर	नर	समासः,7.3	समासः,7.3	CP	नर-	नर-
7.3	द्वि-		--	-द्वि	-द्वि	समासः,7.4	समासः,7.4	CP	द्वि-	द्वि-
7.4	पा		--	पा{स्त्री;1;बहु}	पा{स्त्री;1;बहु}	विशेषणम्,8.1	विशेषणम्,8.1	N1	-	-
8.1	पृथिवी		पृथिवी	पृथिवी{स्त्री;1;एक}	पृथिवी{स्त्री;1;एक}	कर्म,11.1	कर्म,11.1	N1	पृथ्वी	पृथ्वी
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1	NA	और	और
10.1	सहसा		सहसा	सहसा{अव्य}	सहसा{अव्य}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	NA	अचानक	अचानक
11.1	घातिता		घातिता	घाति{तल्;स्त्री;1;एक}/घातिन्{तल्;स्त्री;1;एक}	घाति{तल्;स्त्री;1;एक}	-	-	N1	घाति	घाति
12.1	.		.	-	-	-	-	FS	-	-
