index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	एवं		एवं	एवम्{अव्य}	एवम्{अव्य}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1#क्रियाविशेषणम्,9.1	NA	ऐसा	ऐसा
2.1	बहु-		बहु-विधैः	बहु	बहु	समासः,2.2	समासः,2.2	CP	बहु-	बहु-
2.2	विधैः		--	विध{पुं;3;बहु}/विध{नपुं;3;बहु}	विध{नपुं;3;बहु}	विशेषणम्,3.1	विशेषणम्,3.1#करणम्,11.1#हेतुः,11.1#हेतुः,9.1	N3	प्रकार	प्रकार
3.1	वाक्यैः		वाक्यैः	वाक्य{नपुं;3;बहु}	वाक्य{नपुं;3;बहु}	करणम्,11.1	करणम्,11.1#हेतुः,9.1	N3	वाक्यों_से	वाक्यों_से
4.1	सहदेवस्य		सहदेवस्य	सहदेव{पुं;6;एक}/सहदेव{नपुं;6;एक}	सहदेव{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	सुप्_समुच्चितः,6.1#षष्ठीसम्बन्धः,12.2#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.2	N6	सहदेव_के	सहदेव_के
5.1	(च)		च	च{अव्य}	च{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	च1	च1
6.1	राज्ञः		राज्ञः	राजन्{पुं;2;बहु}/राजन्{पुं;5;एक}/राजन्{पुं;6;एक}	राजन्{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,12.2#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.2#हेतुः5,11.1#हेतुः5,9.1#कर्म,11.1	N6	राजा_के	राजा_के
7.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	सम्बन्धः,6.1	सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1	NA	चैव	चैव
8.1	मनः		मनः	मनस्{नपुं;1;एक}/मनस्{नपुं;2;एक}/मनस्{नपुं;8;एक}	मनस्{नपुं;1;एक}	कर्म,11.1	कर्म,11.1	N1	मन	मन
9.1	विशेषतः		विशेषतः	विशेषतः{अव्य}/वि_शिष्3{कर्तरि{लट्;प्र;द्वि;परस्मैपदी;चुरादिः}	विशेषतः{अव्य}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	NA	विशेषतः	विशेषतः
10.1	कुन्त्या		कुन्त्या	कुन्ती{स्त्री;3;एक}	कुन्ती{स्त्री;3;एक}	कर्ता,11.1	कर्ता,11.1#करणम्,11.1#हेतुः,11.1#हेतुः,9.1	N3	कुन्ती_से	कुन्ती_से
11.1	संस्तम्भितं		संस्तम्भितं	संस्तम्भित{पुं;2;एक(सम्_ष्तभ्1;क्त;भ्वादिः)}/संस्तम्भित{नपुं;1;एक(सम्_ष्तभ्1;क्त;भ्वादिः)}/संस्तम्भित{नपुं;2;एक(सम्_ष्तभ्1;क्त;भ्वादिः)}	संस्तम्भित{नपुं;1;एक(सम्_ष्तभ्1;क्त;भ्वादिः)}		-	N1	वश_में_किया_हुआ	वश_में_किया_हुआ
12.1	राज-		राज-इन्द्र	राजन्	राजन्	समासः,12.2	समासः,12.2	CP	राज-	राज-
12.2	इन्द्र		--	इन्द्र{पुं;8;एक}/इन्द्र{नपुं;8;एक}	इन्द्र{पुं;8;एक}	सम्बोध्यः,11.1	सम्बोध्यः,11.1	N8	इन्द्र	इन्द्र
13.1	.		.	-	-	-	-	FS	-	-
