index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अर्जुनः		अर्जुनः	अर्जुन{पुं;1;एक}	अर्जुन{पुं;1;एक}	कर्ता,11.1	-	N1	अर्जुन	अर्जुन
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	च1	च1
3.1	महा-		महा-तेजा	महत्	महत्	समासः,3.2	-	CP	महा-	महा-
3.2	तेजा		--	-	-	विशेषणम्,4.1	-	N3	-	-
4.1	रथेन		रथेन	रथ{पुं;3;एक}	रथ{पुं;3;एक}	करणम्,11.1	सहार्थः,10.1#कर्ता,10.1#करणम्,10.1#हेतुः,11.1#हेतुः,10.1	N3	रथ_के_द्वारा	रथ_के_द्वारा
5.1	आदित्य-		आदित्य-वर्चसा	आदित्य	आदित्य	समासः,5.2	समासः,5.2	CP	आदित्य-	आदित्य-
5.2	वर्चसा		--	वर्चस्{पुं;3;एक}/वर्चस्{नपुं;3;एक}	वर्चस्{पुं;3;एक}	विशेषणम्,4.1	विशेषणम्,10.1#सहार्थः,10.1#कर्ता,10.1#करणम्,10.1#हेतुः,11.1#हेतुः,10.1#विशेषणम्,4.1	N3	वीर्य	वीर्य
6.1	वशी		वशी	वशि{पुं;1;द्वि}/वशि{पुं;2;द्वि}/वशिन्{पुं;1;एक}/वशि{पुं;8;द्वि}	वशि{पुं;2;द्वि}	विशेषणम्,1.1	विशेषणम्,1.1#कर्ता,11.1#कर्म,11.1#कर्म,10.1	N1	अधीनता_के	अधीनता_के
7.1	श्वेतैः		श्वेतैः	श्वेत{पुं;3;बहु}/श्वेत{नपुं;3;बहु}	श्वेत{पुं;3;बहु}	विशेषणम्,8.1	विशेषणम्,9.1#सहार्थः,10.1#कर्ता,10.1#करणम्,10.1#हेतुः,11.1#हेतुः,10.1#विशेषणम्,8.1	N3	सफेद	सफेद
8.1	हयैः		हयैः	हय{पुं;3;बहु}	हय{पुं;3;बहु}	सहार्थः,10.1	सहार्थः,10.1#कर्ता,10.1#करणम्,10.1#हेतुः,11.1#हेतुः,10.1	N3	घोड्Zओं_से	घोड्Zओं_से
9.1	दिव्यैः		दिव्यैः	दिव्य{पुं;3;बहु}/दिव्य{नपुं;3;बहु}	दिव्य{पुं;3;बहु}	विशेषणम्,8.1	विशेषणम्,7.1#सहार्थः,10.1#कर्ता,10.1#करणम्,10.1#हेतुः,11.1#हेतुः,10.1#विशेषणम्,8.1	N3	दिव्य	दिव्य
10.1	युक्तेन		युक्तेन	युक्त{पुं;3;एक(युज्1;क्त;दिवादिः)}/युक्त{नपुं;3;एक(युज्1;क्त;दिवादिः)}/युक्त{पुं;3;एक(युज्2;क्त;रुधादिः)}/युक्त{नपुं;3;एक(युज्2;क्त;रुधादिः)}	युक्त{पुं;3;एक(युज्1;क्त;दिवादिः)}	विशेषणम्,4.1	विशेषणम्,5.2#हेतुः,11.1#विशेषणम्,4.1	N3	युक्त_से	युक्त_से
11.1	अन्वगमत्		अन्वगमत्	अनु_गम्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अनु_गम्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,1.1	-	KP	अनुसरण_किया	अनुसरण_किया
12.1	नृपम्		नृपम्	नृप{पुं;2;एक}	नृप{पुं;2;एक}	कर्म,11.1	कर्म,11.1#कर्म,10.1	N2	राजा_का	राजा_का
13.1	.		.	-	-	-	-	FS	-	-
