index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तम्		तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,7.2#विशेषणम्,6.1	N2	उस	उस
2.1	अभ्यर्च्य		अभ्यर्च्य	अभि_ऋच्1{अव्य;ल्यप्;तुदादिः}	अभि_ऋच्1{अव्य;ल्यप्;तुदादिः}	पूर्वकालः,8.1	पूर्वकालः,9.1#पूर्वकालः,7.2	NA	अभि_ऋच्1_कर	अभि_ऋच्1_कर
3.1	महा-		महा-बाहुः	महत्	महत्	समासः,3.2	समासः,3.2	CP	महा-	महा-
3.2	बाहुः		--	बाहु{पुं;1;एक}	बाहु{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,10.1#विशेषणम्,5.1	N1	भुजा	भुजा
4.1	कुरु-		कुरु-राजो	कुरु	कुरु	समासः,4.2	-	CP	कुरु-	कुरु-
4.2	राजा		--	-	राजन्{पुं;1;एक}	विशेषणम्,5.1	-	N1	-	-
5.1	युधिष्ठिरः		युधिष्ठिरः	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;1;एक}	कर्ता,8.1	-	N1	युधिष्ठिर	युधिष्ठिर
6.1	आसीनं		आसीनं	आसीन{पुं;2;एक(आस्1;क्त;अदादिः)}	आसीन{पुं;2;एक(आस्1;क्त;अदादिः)}	कर्म,8.1	विशेषणम्,7.2#मुख्यकर्म,9.1#गौणकर्म,9.1	N2	बैठा_हुवा	बैठा_हुवा
7.1	परि-		परि-विश्वस्तं	परि	परि	समासः,7.2	समासः,7.2	CP	परि-	परि-
7.2	विश्वस्तं		--	विश्वस्त{पुं;2;एक(वि_श्वस्1;क्त;अदादिः)}/विश्वस्त{नपुं;1;एक(वि_श्वस्1;क्त;अदादिः)}/विश्वस्त{नपुं;2;एक(वि_श्वस्1;क्त;अदादिः)}	विश्वस्त{पुं;2;एक(वि_श्वस्1;क्त;अदादिः)}	विशेषणम्,6.1	मुख्यकर्म,9.1#गौणकर्म,9.1	N2	विश्वस्त	विश्वस्त
8.1	प्रोवाच		प्रोवाच	-	प्र_ब्रू1{कर्तरि;लिट्;प्र;एक;उभयपदी;अदादिः}	अभिहितकर्ता,5.1	-	KP	-	-
9.1	वदतां		वदतां	वद्1{कर्तरि;लोट्;प्र;द्वि;परस्मैपदी;भ्वादिः}/वदत्{पुं;6;बहु(वद्1;शतृ_लट्;भ्वादिः)}/वदत्{नपुं;6;बहु(वद्1;शतृ_लट्;भ्वादिः)}	वदत्{पुं;6;बहु(वद्1;शतृ_लट्;भ्वादिः)}	निर्धारणम्,10.1	षष्ठीसम्बन्धः,3.2#निर्धारणम्,10.1	N6	बोलें	बोलें
10.1	वरः		वरः	वर{पुं;1;एक}	वर{पुं;1;एक}	विशेषणम्,5.1	-	N1	श्रेष्ठ	श्रेष्ठ
11.1	.		.	-	-	-	-	FS	-	-
