index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सा		सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	वह	वह
2.1	अहम्		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,7.1	प्रयोजककर्ता,7.1;कर्ता,7.1	N1	मैंने	मैंने
3.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	नहीं	नहीं
4.1	आत्म-		आत्म-फल-अर्थम्	आत्मन्	आत्मन्	समासः,4.2	समासः,4.2	CP	आत्म-	आत्म-
4.2	फल-		--	फल	फल	समासः,4.3	समासः,4.3	CP	फल-	फल-
4.3	अर्थम्		--	अर्थ{पुं;2;एक}/अर्थ{नपुं;1;एक}/अर्थ{नपुं;2;एक}	अर्थ{पुं;1;एक}	प्रयोजनम्,7.1	प्रयोजनम्1,9.1#प्रयोजनम्1,7.1#प्रयोजनम्,7.1	N1	अर्थ_को	अर्थ_को
5.1	वै		वै	वै{अव्य}	वै{अव्य}	सम्बन्धः,4.3	सम्बन्धः,4.3	NA	सुखना	सुखना
6.1	वासुदेवम्		वासुदेवम्	वासुदेव{पुं;2;एक}	वासुदेव{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	वासुदेव	वासुदेव
7.1	अचूचुदम्		अचूचुदम्	चुद्1{कर्तरि;लुङ्;उ;एक;परस्मैपदी;चुरादिः}/चुद्1{णिच्;कर्तरि;लुङ्;उ;एक;परस्मैपदी;चुरादिः}	चुद्1{कर्तरि;लुङ्;उ;एक;परस्मैपदी;चुरादिः}	अभिहित_कर्ता,2.1;सकर्मक	-	KP	प्रेरणा_की	प्रेरणा_की
8.1	विदुरायाः		विदुरायाः	विदुरा{स्त्री;6;एक}/विदुरा{स्त्री;5;एक}	विदुरा{स्त्री;6;एक}	षष्ठीसम्बन्धः,9.1	हेतुः5,14.1#हेतुः5,9.1#हेतुः5,7.1#कर्ता,9.1#कर्म,9.1#षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.3	N6	विदुरे_के	विदुरे_के
9.1	प्रलापैः		प्रलापैः	प्रलाप{पुं;3;बहु(प्र_लप्1;घञ्;भ्वादिः)}	प्रलाप{पुं;3;बहु(प्र_लप्1;घञ्;भ्वादिः)}	करणम्,14.1	विशेषणम्,10.1#प्रयोज्यकर्ता,7.1#कर्ता,14.1#करणम्,14.1#हेतुः,14.1#हेतुः,7.1	N3	रोनों_से	रोनों_से
10.1	तैः		तैः	तद्{सर्वनाम;पुं;3;बहु}/तद्{सर्वनाम;नपुं;3;बहु}	तद्{सर्वनाम;पुं;3;बहु}	विशेषणम्,9.1	प्रयोज्यकर्ता,7.1#कर्ता,14.1#करणम्,14.1#हेतुः,14.1#हेतुः,9.1#हेतुः,7.1#विशेषणम्,9.1	N3	उनसे	उनसे
11.1	प्लावन-		प्लावन-अर्थम्	प्लावन	प्लावन	समासः,11.2	समासः,11.2	CP	प्लावन-	प्लावन-
11.2	अर्थम्		--	अर्थ{पुं;2;एक}/अर्थ{नपुं;1;एक}/अर्थ{नपुं;2;एक}	अर्थ{पुं;1;एक}	प्रयोजनम्,14.1	प्रयोजनम्1,14.1#प्रयोजनम्1,9.1#प्रयोजनम्1,7.1	N1	अर्थ_को	अर्थ_को
12.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,11.2	सम्बन्धः,11.2	NA	तो	तो
13.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	कर्म,14.1	विशेषणम्,14.1#विशेषणम्,11.2#विशेषणम्,4.3#कर्म,14.1#कर्म,7.1#विशेषणम्,2.1#कर्म,14.1	N1	उसके	उसके
14.1	कृतम्		कृतम्	कृत{पुं;2;एक(कृ2;क्त;स्वादिः)}/कृत{नपुं;1;एक(कृ2;क्त;स्वादिः)}/कृत{नपुं;2;एक(कृ2;क्त;स्वादिः)}/कृत{पुं;2;एक(कृ3;क्त;तनादिः)}/कृत{नपुं;1;एक(कृ3;क्त;तनादिः)}/कृत{नपुं;2;एक(कृ3;क्त;तनादिः)}	कृत{पुं;1;एक(कृ2;क्त;स्वादिः)}		विशेषणम्,13.1#विशेषणम्,11.2#विशेषणम्,4.3#कर्म,7.1#विशेषणम्,2.1#विशेषणम्,6.1	N1	निर्मित	निर्मित
15.1	.		.	-	-	-	-	FS	-	-
