index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तेषु		तेषु	तद्{सर्वनाम;पुं;7;बहु}/तद्{सर्वनाम;नपुं;7;बहु}	तद्{सर्वनाम;पुं;7;बहु}	विशेषणम्,2.1	विशेषणम्,3.1#विशेषणम्,2.1#अधिकरणम्,11.1#अधिकरणम्,9.1#अधिकरणम्,4.2#अधिकरणम्,3.1#भ्कर्ता,3.1	N7	उनमें	उनमें
2.1	सर्वेषु		सर्वेषु	सर्व{सर्वनाम;पुं;7;बहु}/सर्व{सर्वनाम;नपुं;7;बहु}	सर्व{सर्वनाम;पुं;7;बहु}	कर्ता,3.1	विशेषणम्,3.1#विशेषणम्,1.1#कर्ता,3.1#अधिकरणम्,11.1#अधिकरणम्,9.1#अधिकरणम्,4.2#अधिकरणम्,3.1#भ्कर्ता,3.1#कर्ता,2.1	N7	सब_में	सब_में
3.1	गतेषु		गतेषु	गत{पुं;7;बहु(गम्1;क्त;भ्वादिः)}/गत{नपुं;7;बहु(गम्1;क्त;भ्वादिः)}	गत{पुं;7;बहु(गम्1;क्त;भ्वादिः)}	भावलक्षणसप्तमी_पूर्वकालः,11.1	विशेषणम्,2.1#विशेषणम्,1.1#भावलक्षणसप्तमी_पूर्वकालः,11.1#भावलक्षणसप्तमी_पूर्वकालः,4.2	N7	गये_हुए	गये_हुए
4.1	सलिल-		सलिल-स्थः	सलिल	सलिल	समासः,4.2	समासः,4.2	CP	सलिल-	सलिल-
4.2	स्थः		--	अस्2{कर्तरि;लट्;म;द्वि;परस्मैपदी;अदादिः}/स्थ{पुं;1;एक}	स्थ{पुं;1;एक}	विशेषणम्,10.2	विशेषणम्,10.2#विशेषणम्,6.2#विशेषणम्,5.2#कर्ता,11.1	N1	स्थित	स्थित
5.1	धर्म-		धर्म-शीलः	धर्म	धर्म	समासः,5.2	समासः,5.2	CP	धर्म-	धर्म-
5.2	शीलः		--	शील{पुं;1;एक}	शील{पुं;1;एक}	विशेषणम्,10.2	विशेषणम्,10.2#विशेषणम्,6.2#विशेषणम्,4.2#कर्तृरहितकर्तृसमानाधिकरणम्,4.2#कर्ता,11.1	N1	शील	शील
6.1	महा-		महा-तेजाः	महत्	महत्	समासः,6.2	समासः,6.2	CP	महा-	महा-
6.2	तेजाः		--	तेजस्{पुं;1;एक}	तेजस्{पुं;1;एक}	विशेषणम्,10.2	विशेषणम्,10.2#विशेषणम्,5.2#विशेषणम्,4.2#कर्तृरहितकर्तृसमानाधिकरणम्,4.2#कर्ता,11.1	N1	तेजस्	तेजस्
7.1	सदा		सदा	सदा{अव्य}	सदा{अव्य}	कालाधिकरणम्,9.2	कालाधिकरणम्,9.2	NA	हमेशा	हमेशा
8.1	कुरूणां		कुरूणां	कुरु{पुं;6;बहु}	कुरु{पुं;6;बहु}	षष्ठीसम्बन्धः,9.2	षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,6.2#षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,4.2	N6	कुरुओं_का	कुरुओं_का
9.1	हित-		हित-कृत्	हित(धा1;क्त;जुहोत्यादिः)}/हित(हि1{क्त;स्वादिः)	हित(धा1;क्त;जुहोत्यादिः)	समासः,9.2	समासः,9.2	CP		
9.2	कृत्		--	कृत्{पुं;1;एक}	कृत्{पुं;1;एक}	विशेषणम्,10.2	विशेषणम्,10.2	N1	कृत्	कृत्
10.1	महा-		महा-मुनिः	महत्	महत्	समासः,10.2	समासः,10.2	CP	महा-	महा-
10.2	मुनिः		--	मुनि{पुं;1;एक}	मुनि{पुं;1;एक}	कर्ता,11.1	विशेषणम्,6.2#विशेषणम्,5.2#विशेषणम्,4.2#कर्तृरहितकर्तृसमानाधिकरणम्,4.2#कर्ता,11.1	N1	मुनि	मुनि
11.1	(उवाच)		उवाच	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/ब्रू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/ब्रू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,6.2	-	KP	बोला	बोला
12.1	.		.	-	-	-	-	FS	-	-
