index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	वानेय-		वानेय-पुष्प-निकरैः	वानेय	वानेय	समासः,1.2	समासः,1.2	CP	वानेय-	वानेय-
1.2	पुष्प-		--	पुष्प	पुष्प	समासः,1.3	समासः,1.3	CP	पुष्प-	पुष्प-
1.3	निकरैः		--	निकर{पुं;3;बहु}/निकर{नपुं;3;बहु}	निकर{पुं;3;बहु}	सहार्थः,6.1	विशेषणम्,8.2#विशेषणम्,2.3#सुप्_समुच्चितः,8.2#सुप्_समुच्चितः,2.3#सहार्थः,7.1#सहार्थः,6.1#कर्ता,7.1#कर्ता,6.1#करणम्,7.1#करणम्,6.1#हेतुः,7.1#हेतुः,6.1#हेतुः,2.3	N3	ढेरों_से	ढेरों_से
2.1	आज्य-		आज्य-धूम-उद्गमैः	आज्य	आज्य	समासः,2.2	समासः,2.2	CP	आज्य-	आज्य-
2.2	धूम-		--	धूम	धूम	समासः,2.3	समासः,2.3	CP	धूम-	धूम-
2.3	उद्गमैः		--	उद्गम{पुं;3;बहु(उत्_गम्1;घञ्;भ्वादिः)}/उद्गम{नपुं;3;बहु}	उद्गम{पुं;3;बहु(उत्_गम्1;घञ्;भ्वादिः)}	सहार्थः,6.1	विशेषणम्,8.2#विशेषणम्,1.3#सुप्_समुच्चितः,8.2#सहार्थः,7.1#सहार्थः,6.1#कर्ता,7.1#कर्ता,6.1#करणम्,7.1#करणम्,6.1#हेतुः,7.1#हेतुः,6.1	N3		
3.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	समुच्चय_द्योतकः,2.3	सुप्_समुच्चय_द्योतकः,2.3#सम्बन्धः,2.3	NA	भी	भी
4.1	ब्राह्मेण		ब्राह्मेण	ब्राह्म{नपुं;3;एक}	ब्राह्म{नपुं;3;एक}	विशेषणम्,5.1	सुप्_समुच्चितः,8.2#सुप्_समुच्चितः,2.3#सहार्थः,7.1#सहार्थः,6.1#कर्ता,7.1#कर्ता,6.1#करणम्,7.1#करणम्,6.1#हेतुः,7.1#हेतुः,6.1#हेतुः,2.3#विशेषणम्,5.1	N3	ब्राह्म_से	ब्राह्म_से
5.1	वपुषा		वपुषा	वपुस्{नपुं;3;एक}	वपुस्{नपुं;3;एक}	सहार्थः,6.1	सुप्_समुच्चितः,8.2#सुप्_समुच्चितः,2.3#सहार्थः,7.1#सहार्थः,6.1#कर्ता,7.1#कर्ता,6.1#करणम्,7.1#करणम्,6.1#हेतुः,7.1#हेतुः,6.1#हेतुः,2.3	N3	शरीर_से	शरीर_से
6.1	युक्ताः		युक्ताः	युक्त{पुं;1;बहु(युज्1;क्त;दिवादिः)}/युक्ता{स्त्री;1;बहु(युज्1;क्त;दिवादिः)}/युक्ता{स्त्री;2;बहु(युज्1;क्त;दिवादिः)}/युक्त{पुं;1;बहु(युज्2;क्त;रुधादिः)}/युक्ता{स्त्री;1;बहु(युज्2;क्त;रुधादिः)}/युक्ता{स्त्री;2;बहु(युज्2;क्त;रुधादिः)}	युक्ता{स्त्री;1;बहु(युज्1;क्त;दिवादिः)}	विधेय_विशेषणम्,10.1	वीप्सा,7.1#कर्म,7.1#कर्ता,7.1#विधेय_विशेषणम्,10.1	N1	युक्त	युक्त
7.1	युक्ताः		युक्ताः	युक्त{पुं;1;बहु(युज्1;क्त;दिवादिः)}/युक्ता{स्त्री;1;बहु(युज्1;क्त;दिवादिः)}/युक्ता{स्त्री;2;बहु(युज्1;क्त;दिवादिः)}/युक्त{पुं;1;बहु(युज्2;क्त;रुधादिः)}/युक्ता{स्त्री;1;बहु(युज्2;क्त;रुधादिः)}/युक्ता{स्त्री;2;बहु(युज्2;क्त;रुधादिः)}	युक्ता{स्त्री;1;बहु(युज्2;क्त;रुधादिः)}	विधेय_विशेषणम्,10.1	कर्म,6.1#कर्ता,6.1#विधेय_विशेषणम्,10.1	N1	युक्तें	युक्तें
8.1	मुनि-		मुनि-गणैः	मुनि	मुनि	समासः,8.2	समासः,8.2	CP	मुनि-	मुनि-
8.2	गणैः		--	गण{पुं;3;बहु}/गण{नपुं;3;बहु}	गण{नपुं;3;बहु}	सहार्थः,7.1	विशेषणम्,2.3#विशेषणम्,1.3#सुप्_समुच्चितः,2.3#सहार्थः,7.1#सहार्थः,6.1#कर्ता,7.1#कर्ता,6.1#करणम्,7.1#करणम्,6.1#हेतुः,7.1#हेतुः,6.1#हेतुः,2.3	N3	गणों_से	गणों_से
9.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.2	सुप्_समुच्चय_द्योतकः,8.2#सम्बन्धः,8.2	NA	और	और
10.1	ताः		ताः	तद्{सर्वनाम;स्त्री;1;बहु}/तद्{सर्वनाम;स्त्री;2;बहु}	तद्{सर्वनाम;स्त्री;1;बहु}	कर्ता,11.1	विशेषणम्,7.1#विशेषणम्,6.1#कर्म,7.1#कर्म,6.1#कर्ता,7.1#कर्ता,6.1#कर्ता,11.1	N1	वे	वे
11.1	आसन्		आसन्	अस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}/अस्2{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;अदादिः}/आसन्{नपुं;8;एक}	अस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,10.1,अकर्मक	-	KP	गये	गये
12.1	.		.	-	-	-	-	FS	-	-
