index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	दूरात्		दूरात्	दूर{पुं;5;एक}/दूर{नपुं;5;एक}	दूर{पुं;5;एक}	सन्दर्भ_बिन्दुः,2.1	देशाधिकरणम्_उप,10.1#देशाधिकरणम्_उप,6.2#देशाधिकरणम्_उप,5.1#देशाधिकरणम्_उप,2.1#विशेषणम्,5.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,6.2#क्रियाविशेषणम्,5.1#क्रियाविशेषणम्,2.1#हेतुः5,10.1#हेतुः5,6.2#हेतुः5,5.1#हेतुः5,2.1#अपादानम्,6.2#देशाधिकरणम्,2.1#सन्दर्भ_बिन्दुः,2.1	N5	दूर_से	दूर_से
2.1	आलक्षितः		आलक्षितः	आलक्षित{पुं;1;एक(आङ्_लक्ष्1;क्त;चुरादिः)}/आलक्षित{पुं;1;एक(आङ्_लक्ष्2;क्त;चुरादिः)}	आलक्षित{पुं;1;एक(आङ्_लक्ष्1;क्त;चुरादिः)}	विशेषणम्,3.1	विशेषणम्,5.1#विशेषणम्,3.1	N1	देखा_हुआ	देखा_हुआ
3.1	क्षत्ता		क्षत्ता	क्षत्तृ{पुं;1;एक}	क्षत्तृ{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	क्षत्तृ	क्षत्तृ
4.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,2.1	देशाधिकरणम्,10.1#देशाधिकरणम्,6.2#देशाधिकरणम्,5.1#देशाधिकरणम्,2.1	NA	वहाँ	वहाँ
5.1	आख्यातः		आख्यातः	आख्या{अव्य;तसिल्}/आङ्_ख्या1{कर्तरि{लट्;प्र;द्वि;परस्मैपदी;अदादिः}/आख्यात्{पुं;2;बहु(आङ्_ख्या1;शतृ_लट्;अदादिः)}/आख्यात्{पुं;5;एक(आङ्_ख्या1;शतृ_लट्;अदादिः)}/आख्यात्{पुं;6;एक(आङ्_ख्या1;शतृ_लट्;अदादिः)}/आख्यात्{नपुं;5;एक(आङ्_ख्या1;शतृ_लट्;अदादिः)}/आख्यात्{नपुं;6;एक(आङ्_ख्या1;शतृ_लट्;अदादिः)}/आख्यात{पुं;1;एक(आङ्_ख्या1;क्त;अदादिः)}	आख्या{अव्य;तसिल्}	विशेषणम्,3.1	विशेषणम्,3.1#विशेषणम्,2.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,6.2#षष्ठीसम्बन्धः,3.1#भावलक्षणसप्तमी_समानकालः,2.1#हेतुः5,10.1#हेतुः5,6.2#हेतुः5,2.1#अपादानम्,6.2#विशेषणम्,6.2#कर्म,10.1#कर्म,2.1#उप_कर्मप्रवचनीयः,12.1	N1	आख्ये_से	आख्ये_से
6.1	मही-		मही-पतेः	मही	मही	समासः,6.2	समासः,6.2	CP	मही-	मही-
6.2	पतेः		--	पत्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;भ्वादिः}/पति{पुं;5;एक}/पति{पुं;6;एक}	पति{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1#विशेषणम्,5.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,3.1#भ्कर्ता,5.1#विशेषणम्,1.1#हेतुः5,10.1#हेतुः5,5.1#हेतुः5,2.1	N6	गिरो	गिरो
7.1	निवर्तमानः		निवर्तमानः	निवर्तमान{पुं;1;एक(नि_वृत्;शानच्_लट्;भ्वादिः)}	निवर्तमान{पुं;1;एक(नि_वृत्;शानच्_लट्;भ्वादिः)}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1	N1		
8.1	सहसा		सहसा	सहसा{अव्य}	सहसा{अव्य}	क्रियाविशेषणम्,13.1	क्रियाविशेषणम्,13.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,5.1#क्रियाविशेषणम्,2.1	NA	अचानक	अचानक
9.1	जनम्		जनम्	जन{पुं;2;एक}	जन{पुं;2;एक}	कर्म,10.1	कर्म,10.1#कर्म,5.1#कर्म,2.1	N2	जन_को	जन_को
10.1	दृष्ट्वा		दृष्ट्वा	दृश्1{अव्य;क्त्वा;भ्वादिः}	दृश्1{अव्य;क्त्वा;भ्वादिः}	पूर्वकालः,13.1	पूर्वकालः,13.1#पूर्वकालः,6.2#पूर्वकालः,5.1#पूर्वकालः,2.1	NA	देख_कर	देख_कर
11.1	आश्रमम्		आश्रमम्	आश्रम{पुं;2;एक}/आश्रम{नपुं;1;एक}/आश्रम{नपुं;2;एक}	आश्रम{पुं;2;एक}	कर्म,10.1	उप_कर्मप्रवचनीयः,12.1#उप_आभिमुख्यम्,12.1#कर्म,10.1#कर्म,5.1	N2	आश्रम_को	आश्रम_को
12.1	प्रति		प्रति	प्रति{अव्य}	प्रति{अव्य}	कर्मप्रवचनीयः,11.1	कर्मप्रवचनीयः,11.1	NA	ओर	ओर
13.1	(अभवत्)		अभवत्	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	हुआ	हुआ
14.1	.		.	-	-	-	-	FS	-	-
