index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तस्य		तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	विशेषणम्,2.2	विशेषणम्,2.2#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.2	N6	उस	उस
2.1	राज-		राज-ऋषेः	राजन्	राजन्	समासः,2.2	समासः,2.2	CP	राज-	राज-
2.2	ऋषेः		--	ऋषि{पुं;5;एक}/ऋषि{पुं;6;एक}/ऋष्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;तुदादिः}	ऋषि{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,4.1#हेतुः5,6.1#अपादानम्,6.1#षष्ठीसम्बन्धः,5.1	N6	ऋषि_के	ऋषि_के
3.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1#कर्म,6.1	N2	उस	उस
4.1	विविधम्		विविधम्	विविध{पुं;2;एक}/विविध{नपुं;1;एक}/विविध{नपुं;2;एक}	विविध{नपुं;2;एक}	विशेषणम्,5.1	कर्म,6.1#विशेषणम्,5.1	N2	विविध	विविध
5.1	परिदेवितम्		परिदेवितम्	परि_दिव्1{नपुं;1;एक(दिव्1;क्त;चुरादि)} 	परि_दिव्1{नपुं;1;एक(दिव्1;क्त;चुरादि)} 	कर्म,6.1	कर्म,6.1	N1		
6.1	श्रुत्वा		श्रुत्वा	श्रु1{अव्य;क्त्वा;भ्वादिः}	श्रु1{अव्य;क्त्वा;भ्वादिः}	पूर्वकालः,10.1	पूर्वकालः,10.1	NA	सुन_कर	सुन_कर
7.1	शोकः		शोकः	शोक{पुं;1;एक}	शोक{पुं;1;एक}	कर्ता,10.1	कर्म,10.1#कर्ता,10.1	N1	शोक	शोक
8.1	पुनः		पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	NA	फिर	फिर
9.1	नवीकृतः		नवीकृतः	-	-	विधेय_विशेषणम्,7.1	विधेय_विशेषणम्,7.1	FS		
10.1	सम्पन्नः		सम्पन्नः	सम्पन्न{पुं;1;एक(सम्_पद्1;क्त;दिवादिः)}	सम्पन्न{पुं;1;एक(सम्_पद्1;क्त;दिवादिः)}		-	N1	सम्पन्न	सम्पन्न
11.1	गान्धार्याः		गान्धार्याः	गान्धारी{स्त्री;5;एक}/गान्धारी{स्त्री;6;एक}	गान्धारी{स्त्री;6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,7.1	N6	गान्धारी_का	गान्धारी_का
12.1	जनमेजय		जनमेजय	जनमेजय{पुं;8;एक}	जनमेजय{पुं;8;एक}	सम्बोध्यः,10.1	सम्बोध्यः,10.1	N8	जनमेजय	जनमेजय
13.1	.		.	-	-	-	-	FS	-	-
