index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,2.1	प्रयोजनम्1,4.1#प्रयोजनम्1,3.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,4.2#विशेषणम्,2.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.2#कर्म,4.1#कर्म,3.1	N1	वे	वे
2.1	सर्वे		सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	कर्ता,13.1	सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.2#कर्म,4.1#कर्म,3.1	N1	सब	सब
3.1	दग्धम्		दग्धम्	दग्ध{पुं;2;एक(दह्1;क्त;भ्वादिः)}/दग्ध{नपुं;1;एक(दह्1;क्त;भ्वादिः)}/दग्ध{नपुं;2;एक(दह्1;क्त;भ्वादिः)}	दग्ध{पुं;2;एक(दह्1;क्त;भ्वादिः)}	विधेय_विशेषणम्,4.2	सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.2#कर्म,4.1	N2	जलाया_हुआ	जलाया_हुआ
4.1	हत-		हत-पुत्रम्	हत(हन्1;क्त;अदादिः)	हत(हन्1;क्त;अदादिः)	समासः,4.2	समासः,4.2	CP		
4.2	पुत्रम्		--	पुत्र{पुं;2;एक}/पुत्र{नपुं;1;एक}/पुत्र{नपुं;2;एक}	पुत्र{पुं;2;एक}	कर्म,13.1	विशेषणम्,9.1#विशेषणम्,5.2#सुप्_समुच्चितः,5.2#विशेषणम्,7.1#कर्म,13.1	N2	पुत्र_को	पुत्र_को
5.1	नर-		नर-अधिपम्	नर	नर	समासः,5.2	समासः,5.2	CP	नर-	नर-
5.2	अधिपम्		--	अधिप{पुं;2;एक}/अधिप{नपुं;1;एक}/अधिप{नपुं;2;एक}	अधिप{पुं;2;एक}	सुप्_समुच्चितः,4.2	विशेषणम्,9.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,4.2#विशेषणम्,7.1	N2	अधिप_को	अधिप_को
6.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,7.1	सुप्_समुच्चय_द्योतकः,5.2	NA	और	और
7.1	तम्		तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,5.2	N2	उसको	उसको
8.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,9.1	सुप्_समुच्चय_द्योतकः,7.1#सम्बन्धः,7.1	NA	और	और
9.1	वृद्धम्		वृद्धम्	वृद्ध{पुं;2;एक}/वृद्ध{नपुं;1;एक}/वृद्ध{नपुं;2;एक}	वृद्ध{पुं;2;एक}	समुच्चितः,4.2	सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,5.2	N2	वृद्ध_को	वृद्ध_को
10.1	तपस्विनीम्		तपस्विनीम्	तपस्विनी{स्त्री;2;एक}	तपस्विनी{स्त्री;2;एक}	विशेषणम्,11.1	सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,5.2#विशेषणम्,11.1	N2	तपस्विनी_को	तपस्विनी_को
11.1	गान्धारीम्		गान्धारीम्	गान्धारी{स्त्री;2;एक}	गान्धारी{स्त्री;2;एक}	सुप्_समुच्चितः,4.2	सुप्_समुच्चितः,4.2	N2	गान्धारी_को	गान्धारी_को
12.1	च		च	च{अव्य}	च{अव्य}	सुप्_समुच्चय_द्योतकः,11.1	सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,11.1	NA	और	और
13.1	अन्वशोचन्त		अन्वशोचन्त	-	-	-	-	FS		
14.1	.		.	-	-	-	-	FS	-	-
