index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	कालाधिकरणम्,12.1	सम्बन्धः,12.1	NA	वहाँ_से	वहाँ_से
2.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,4.2	प्रयोजनम्1,6.1#षष्ठीसम्बन्धः,5.1#विशेषणम्,3.1#कर्म,6.1#विशेषणम्,4.2	N1	वे	वे
3.1	सर्वे		सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	विशेषणम्,4.2	कर्म,6.1#विशेषणम्,4.2	N1	सब	सब
4.1	कुरु-		कुरु-पुङ्गवाः	कुरु	कुरु	समासः,4.2	समासः,4.2	CP	कुरु-	कुरु-
4.2	पुङ्गवाः		--	पुङ्गव{पुं;1;बहु}	पुङ्गव{पुं;1;बहु}	कर्ता,12.1	-	N1	श्रेष्ठ	श्रेष्ठ
5.1	सलिलम्		सलिलम्	सलिल{नपुं;1;एक}/सलिल{नपुं;2;एक}	सलिल{नपुं;2;एक}	कर्म,6.1	कर्म,12.1#कर्म,6.1	N2	जल	जल
6.1	अवगाह्य		अवगाह्य	अव_गाह्1{अव्य;ल्यप्;भ्वादिः}	अव_गाह्1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	स्नान_करके	स्नान_करके
7.1	युयुत्सुम्		युयुत्सुम्	युयुत्सु{पुं;2;एक}	युयुत्सु{पुं;2;एक}	कर्म,9.1	कर्म,12.1#कर्म,9.1	N2	लडने_की_इच्छा_वाले_को	लडने_की_इच्छा_वाले_को
8.1	अग्रतः		अग्रतः	अग्रतः{अव्य}	अग्रतः{अव्य}	क्रियाविशेषणम्,9.1	देशाधिकरणम्_उप,9.1	NA	आगे	आगे
9.1	कृत्वा		कृत्वा	कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः}	कृ2{अव्य;क्त्वा;स्वादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	मार_डाल_कर	मार_डाल_कर
10.1	महा-		महा-आत्मने	महत्	महत्	समासः,10.2	समासः,10.2	CP	महा-	महा-
10.2	आत्मने		--	आत्मन्{पुं;4;एक}	आत्मन्{पुं;4;एक}	सम्प्रदानम्,12.1	सम्प्रदानम्,12.1#प्रयोजनम्1,12.1	N4	आत्मा_को	आत्मा_को
11.1	तोयम्		तोयम्	तोय{नपुं;1;एक}/तोय{नपुं;2;एक}	तोय{नपुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	तल	तल
12.1	ददुः		ददुः	दा1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः}/दा2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;अदादिः}/दा3{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;जुहोत्यादिः}	दा1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः}		-	KP	दिये	दिये
13.1	.		.	-	-	-	-	FS	-	-
