index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	फलम्		फलम्	फल{नपुं;1;एक}/फल{नपुं;2;एक}	फल{नपुं;2;एक}	समुच्चितः,2.1	सुप्_समुच्चितः,2.1#कर्म,6.1#कर्म,4.1#कर्ता,4.1	N2	फल_को	फल_को
2.1	मूलम्		मूलम्	मूल{पुं;2;एक}/मूल{नपुं;1;एक}/मूल{नपुं;2;एक}	मूल{पुं;2;एक}	कर्म,4.1	विशेषणम्,6.1#विशेषणम्,1.1#कर्म,6.1#कर्म,4.1#कर्ता,4.1	N2	मूल	मूल
3.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.1	सुप्_समुच्चय_द्योतकः,2.1#सम्बन्धः,2.1	NA	और	और
4.1	बुभुजे		बुभुजे	भुज्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;तुदादिः}/भुज्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;तुदादिः}/भुज्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;रुधादिः}/भुज्2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;रुधादिः}/भुज्2{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;रुधादिः}/भुज्2{कर्मणि;लिट्;उ;एक;आत्मनेपदी;रुधादिः}	भुज्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;रुधादिः}	अभिहित_कर्ता,7.2;सकर्मक	-	KP	खाया	खाया
5.1	राज्ञा		राज्ञा	राजन्{पुं;3;एक}	राजन्{पुं;3;एक}	कर्ता,6.1	कर्ता,6.1#कर्ता,4.1#हेतुः,6.1#हेतुः,4.1	N3	राजा_से	राजा_से
6.1	दत्तम्		दत्तम्	दा3{कर्तरि;लोट्;म;द्वि;परस्मैपदी;जुहोत्यादिः}/दत्त{पुं;2;एक(दा1;क्त;भ्वादिः)}/दत्त{नपुं;1;एक(दा1;क्त;भ्वादिः)}/दत्त{नपुं;2;एक(दा1;क्त;भ्वादिः)}/दत्त{पुं;2;एक(दा3;क्त;जुहोत्यादिः)}/दत्त{नपुं;1;एक(दा3;क्त;जुहोत्यादिः)}/दत्त{नपुं;2;एक(दा3;क्त;जुहोत्यादिः)}	दत्त{पुं;2;एक(दा1;क्त;भ्वादिः)}	विशेषणम्,2.1	विशेषणम्,2.1#विशेषणम्,1.1#कर्म,4.1#कर्ता,4.1	N2	दिया_हुवा	दिया_हुवा
7.1	सह-		सह-अनुजः	सह{अव्य}	सह{अव्य}	समासः,7.2	समासः,7.2	NA	साथ	साथ
7.2	अनुजः		--	अनुज{पुं;1;एक}	अनुज{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1#कर्म,4.1	N1	छोटा_भाई_ने	छोटा_भाई_ने
8.1	.		.	-	-	-	-	FS	-	-
