index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	महा-		महा-बाहो	महत्	महत्	समासः,1.2	समासः,1.2	CP	महा-	महा-
1.2	बाहो		--	बाहु{पुं;8;एक}/बाहु{नपुं;8;एक}/बाहु{नपुं;1;एक}/बाहु{नपुं;2;एक}	बाहु{पुं;8;एक}	सम्बोध्यः,11.1	विशेषणम्,19.1#विशेषणम्,11.1#विशेषणम्,4.1#विशेषणम्,3.1#सुप्_समुच्चितः,8.1#सुप्_समुच्चितः,6.1#विशेषणम्,17.1	N8	भुजा	भुजा
2.1	त्वयि		त्वयि	युष्मद्{सर्वनाम;7;एक}	युष्मद्{सर्वनाम;7;एक}	देशाधिकरणम्,11.1	देशाधिकरणम्,20.1#देशाधिकरणम्,16.1#देशाधिकरणम्,11.1#अधिकरणम्,16.1	N7	तुममें	तुममें
3.1	इदम्		इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,19.1#विशेषणम्,11.1#विशेषणम्,4.1#सुप्_समुच्चितः,8.1#सुप्_समुच्चितः,6.1	N1	यह	यह
4.1	कुलम्		कुलम्	कुल{नपुं;1;एक}/कुल{नपुं;2;एक}	कुल{नपुं;1;एक}	समुच्चितः,8.1	कर्म,11.1#गतिकर्म,11.1#सुप्_समुच्चितः,8.1#सुप्_समुच्चितः,6.1	N1	कुल	कुल
5.1	(पितॄणां)		पितॄणां	पितृ{पुं;6;बहु}	पितृ{पुं;6;बहु}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,19.1#षष्ठीसम्बन्धः,17.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.1	N6	पिता_का	पिता_का
6.1	पिण्डः		पिण्डः	पिण्ड{पुं;1;एक}	पिण्ड{पुं;1;एक}	समुच्चितः,8.1	सुप्_समुच्चितः,8.1	N1	पिण्ड	पिण्ड
7.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1	NA	च2	च2
8.1	कीर्तिः		कीर्तिः	कीर्ति{स्त्री;1;एक}	कीर्ति{स्त्री;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	कीर्ति	कीर्ति
9.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1	NA	च2	च2
10.1	अद्य		अद्य	अद्य{अव्य}	अद्य{अव्य}	कालाधिकरणम्,11.1	कालाधिकरणम्,20.1#कालाधिकरणम्,16.1#कालाधिकरणम्,11.1	NA	आज	आज
11.1	प्रतिष्ठितम्		प्रतिष्ठितम्	प्रतिष्ठित{पुं;2;एक(प्र_ष्था1;क्त;भ्वादिः)}/प्रतिष्ठित{पुं;2;एक(प्रति_ष्था1;क्त;भ्वादिः)}/प्रतिष्ठित{नपुं;1;एक(प्रति_ष्था1;क्त;भ्वादिः)}/प्रतिष्ठित{नपुं;2;एक(प्रति_ष्था1;क्त;भ्वादिः)}	प्रतिष्ठित{नपुं;1;एक(प्रति_ष्था1;क्त;भ्वादिः)}	-	-	N1	प्रतिष्ठित	प्रतिष्ठित
12.1	अद्य		अद्य	अद्य{अव्य}	अद्य{अव्य}	कालाधिकरणम्,16.1	कालाधिकरणम्,20.1#कालाधिकरणम्,16.1	NA	आज	आज
13.1	वा		वा	वा{अव्य}	वा{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	वा	वा
14.1	श्वः		श्वः	श्वः{अव्य}	श्वः{अव्य}	कालाधिकरणम्,16.1	कालाधिकरणम्,20.1#कालाधिकरणम्,16.1	NA	कल	कल
15.1	वा		वा	वा{अव्य}	वा{अव्य}	सम्बन्धः,14.1	सम्बन्धः,14.1	NA	वा	वा
16.1	गम्यताम्		गम्यताम्	गम्1{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः}	गम्1{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः}	-	-	KP	जाये	जाये
17.1	पुत्र		पुत्र	पुत्र{पुं;8;एक}	पुत्र{पुं;8;एक}	सम्बोध्यः,16.1	सम्बोध्यः,16.1	N8	पुत्र	पुत्र
18.1	मा		मा	मा{अव्य}	मा{अव्य}	प्रतिषेधः,20.1	प्रतिषेधः,20.1	NA	नही	नही
19.1	चिरम्		चिरम्	चिरम्{अव्य}/चिर{नपुं;1;एक}/चिर{नपुं;2;एक}	चिरम्{अव्य}	क्रियाविशेषणम्,20.1	कर्म,20.1#क्रियाविशेषणम्,20.1	NA	दीर्घ	दीर्घ
20.1	(कुरु)		कुरु	कृ3{कर्तरि;लोट्;म;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;लोट्;म;एक;परस्मैपदी;तनादिः}	-	-	KP	करो	करो
21.1	.		.	-	-	-	-	FS	-	-
