index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	जातवेदसः		जातवेदसः	जातवेदस्{पुं;1;बहु}/जातवेदस्{पुं;2;बहु}/जातवेदस्{पुं;5;एक}/जातवेदस्{पुं;6;एक}	जातवेदस्{पुं;6;एक}	षष्ठीसम्बन्धः,2.1	कर्ता,5.1#कर्म,13.1#कर्म,5.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,2.1#हेतुः5,14.1#हेतुः5,13.1#हेतुः5,6.1#हेतुः5,5.1#अपादानम्,5.1#मुख्यकर्म,13.1#कर्म,6.1#गौणकर्म,13.1	N6		
2.1	मोक्षणे		मोक्षणे	मोक्षण{नपुं;1;द्वि}/मोक्षण{नपुं;2;द्वि}/मोक्षण{नपुं;8;द्वि}/मोक्षण{नपुं;7;एक}	मोक्षण{नपुं;7;एक}	विषयाधिकरणम्,6.1	अधिकरणम्,14.1#अधिकरणम्,13.1#अधिकरणम्,6.1#विषयाधिकरणम्,6.1#कर्म,6.1#कर्म,5.1#गौणकर्म,13.1	N7		
3.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,6.1	प्रतिषेधः,14.1#प्रतिषेधः,6.1#प्रतिषेधः,5.1	NA	नहीं	नहीं
4.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सुप्_समुच्चय_द्योतकः,3.1#सम्बन्धः,3.1	NA	च1	च1
5.1	उपायम्		उपायम्	उपाय{पुं;2;एक}/उप_इ1{कर्तरि{लङ्;उ;एक;परस्मैपदी;अदादिः}/उपाय{पुं;2;एक(उप_इ1;घञ्;अदादिः)}	उपाय{पुं;2;एक}	कर्म,6.1	विशेषणम्,11.1#विशेषणम्,10.1#विशेषणम्,9.2#विशेषणम्,7.1#मुख्यकर्म,13.1#कर्म,6.1#गौणकर्म,13.1	N2	उपाय	उपाय
6.1	प्रपश्यामि		प्रपश्यामि	प्र_दृश्1{कर्तरि;लट्;उ;एक;परस्मैपदी;भ्वादिः}	प्र_दृश्1{कर्तरि;लट्;उ;एक;परस्मैपदी;भ्वादिः}		-	KP	जानता_हूँ	जानता_हूँ
7.1	यत्		यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,10.1;नित्य_सम्बन्धः1,11.1	विशेषणम्,11.1#विशेषणम्,10.1#विशेषणम्,9.2#नित्य_सम्बन्धः1,11.1#कर्म,14.1#नित्य_सम्बन्धः1,11.1#गौणकर्म,13.1#कर्ता,14.1#सुप्_समुच्चितः,3.1#सम्बन्धः,14.1	N1	जो	जो
8.1	अत्र		अत्र	अत्र{अव्य}	अत्र{अव्य}	अधिकरणम्,13.1	देशाधिकरणम्,14.1#अधिकरणम्,13.1	NA	इस_स्थान_पर	इस_स्थान_पर
9.1	अन्-		अन्-अन्तरम्	अन्	अन्	समासः,9.2	समासः,9.2	CP	अन्-	अन्-
9.2	अन्तरम्		--	अन्तर{पुं;2;एक}/अन्तर{नपुं;1;एक}/अन्तर{नपुं;2;एक}/अन्तर{सर्वनाम;पुं;2;एक}/अन्तर{सर्वनाम;नपुं;1;एक}/अन्तर{सर्वनाम;नपुं;2;एक}	अन्तर{नपुं;2;एक}	विशेषणम्,10.1	#विशेषणम्,10.1#कर्मसमानाधिकरणम्,7.1#कर्मसमानाधिकरणम्,5.1#कर्म,14.1#गौणकर्म,13.1#कर्ता,14.1#मुख्यकर्म,13.1	N2	अन्तर	अन्तर
10.1	कार्यम्		कार्यम्	कार्य{पुं;2;एक}/कार्य{नपुं;1;एक}/कार्य{नपुं;2;एक}	कार्य{नपुं;2;एक}	कर्म,13.1	विशेषणम्,11.1#कर्मसमानाधिकरणम्,9.2#कर्मसमानाधिकरणम्,7.1#कर्मसमानाधिकरणम्,5.1#कर्म,13.1#गौणकर्म,13.1#कर्ता,14.1#मुख्यकर्म,13.1	N2	कार्य	कार्य
11.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,10.1	कर्म,14.1#गौणकर्म,13.1#कर्ता,14.1#विशेषणम्,10.1	N2	वह	वह
12.1	भवान्		भवान्	भव{पुं;2;बहु}/भवत्{सर्वनाम;पुं;1;एक}	भवत्{सर्वनाम;पुं;1;एक}	कर्ता,14.1	कर्ता,14.1#मुख्यकर्म,13.1#कर्मसमानाधिकरणम्,1.1#कर्म,14.1#गौणकर्म,13.1	N1	संसार	संसार
13.1	वक्तुम्		वक्तुम्	वच्1{अव्य;तुमुन्;अदादिः}/ब्रू1{अव्य;तुमुन्;अदादिः}	वच्1{अव्य;तुमुन्;अदादिः}	तुमुन्कर्म,14.1	तुमुन्कर्म,14.1#प्रयोजनम्1,14.1	NA	बोल	बोल
14.1	अर्हति		अर्हति	अर्ह्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;चुरादिः}/अर्ह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अर्ह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	-	KP	योग्य_होता_है	योग्य_होता_है
15.1	.		.	-	-	-	-	FS	-	-
