index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	इन्दीवर-		इन्दीवर-श्याम-तनुः	इन्दीवर	इन्दीवर	समासः,1.2	समासः,1.2	CP	इन्दीवर-	इन्दीवर-
1.2	श्याम-		--	श्याम	श्याम	समासः,1.3	समासः,1.3	CP	श्याम-	श्याम-
1.3	तनुः		--	तनु{पुं;1;एक}/तनु{स्त्री;1;एक}/तनुस्{नपुं;1;एक}/तनुस्{नपुं;2;एक}/तनुस्{नपुं;8;एक}	तनु{पुं;1;एक}	विशेषणम्,4.1	सुप्_समुच्चितः,7.2#भ्कर्म,11.2#विशेषणम्,14.1#विशेषणम्,13.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,4.1#विशेषणम्,2.1#कर्ता,2.1	N1		
2.1	स्थिता		स्थिता	स्थिता{स्त्री;1;एक(ष्था1;क्त;भ्वादिः)}	स्थिता{स्त्री;1;एक(ष्था1;क्त;भ्वादिः)}	विशेषणम्,4.1	सुप्_समुच्चितः,7.2#विशेषणम्,4.1	N1	स्थित	स्थित
3.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1;सम्बन्धः,2.1	NA	तो	तो
4.1	या		या	यद्{सर्वनाम;स्त्री;1;एक}	यद्{सर्वनाम;स्त्री;1;एक}	कर्ता,16.1	कर्ता,16.1#विशेषणम्,13.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,2.1#सुप्_समुच्चितः,7.2#नित्य_सम्बन्धः1,13.1#नित्य_सम्बन्धः1,5.1#कर्ता,2.1#कर्म,10.1	N1	जो	जो
5.1	एषा		एषा	एतद्{सर्वनाम;स्त्री;1;एक}	एतद्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,13.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,6.1#विशेषणम्,4.1#विशेषणम्,2.1#सुप्_समुच्चितः,7.2#कर्ता,2.1#कर्म,10.1	N1	यह	यह
6.1	अपरा		अपरा	अपरा{स्त्री;1;एक}/अपरा{सर्वनाम;स्त्री;1;एक}	अपरा{स्त्री;1;एक}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,4.1;सुप्_समुच्चितः,7.2#कर्ता,2.1#कर्म,10.1	N1	दूसरी	दूसरी
7.1	आसन्न-		आसन्न-महीतले	आसन्न	आसन्न	समासः,7.2	समासः,7.2	CP	आसन्न-	आसन्न-
7.2	महीतले		--	महीतल{नपुं;1;द्वि}/महीतल{नपुं;2;द्वि}/महीतल{नपुं;7;एक}/महीतल{पुं;7;एक}/महीतला{स्त्री;8;एक}/महीतला{स्त्री;8;द्वि}/महीतला{स्त्री;1;द्वि}/महीतला{स्त्री;2;द्वि}	महीतल{नपुं;7;एक}	देशाधिकरणम्,16.1	देशाधिकरणम्,16.1#कर्म,10.1#भ्कर्म,11.2#अधिकरणम्,15.2#अधिकरणम्,11.2#अधिकरणम्,10.1#अधिकरणम्,2.1#भ्कर्ता,11.2	N7	धरातल	धरातल
8.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,7.2	सुप्_समुच्चय_द्योतकः,7.2#सम्बन्धः,7.2	NA	और	और
9.1	भार्या		भार्या	भार्या{स्त्री;1;एक}	भार्या{स्त्री;1;एक}	कर्तृसमानाधिकरणम्,17.1	कर्ता,2.1#कर्म,10.1#कर्तृसमानाधिकरणम्,17.1	N1	पत्नी	पत्नी
