index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,18.1	सम्बन्धः,15.1#क्रियाविशेषणम्,18.1#क्रियाविशेषणम्,15.1#सम्बन्धः,18.1	NA	और	और
2.1	कृष्णा		कृष्णा	कृष्णा{स्त्री;1;एक}	कृष्णा{स्त्री;1;एक}	समुच्चितः,14.1	सुप्_समुच्चितः,11.1#समुच्चितः,14.1	N1	कृष्णा	कृष्णा
3.1	द्रौपदी		द्रौपदी	द्रौपदी{स्त्री;1;एक}	द्रौपदी{स्त्री;1;एक}	समुच्चितः,14.1	सुप्_समुच्चितः,11.1#समुच्चितः,14.1	N1	द्रौपदी	द्रौपदी
4.1	यादवी		यादवी	-	-	समुच्चितः,14.1	समुच्चितः,14.1	N1		
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	NA	और	और
6.1	बाल-		बाल-अपत्या	बाल	बाल	षष्ठ्यर्थ-बहुव्रीहिः,6.2	समासः,6.2;षष्ठ्यर्थ-बहुव्रीहिः,6.2	CP	बाल-	बाल-
6.2	अपत्या		--	अपत्या{स्त्री;1;एक}	अपत्या{स्त्री;1;एक}	विशेषणम्,7.1	विशेषणम्,3.1#विशेषणम्,2.1#सुप्_समुच्चितः,11.1#विशेषणम्,7.1	N1	अपत्या	अपत्या
7.1	चोत्तरा		चोत्तरा	-	-	समुच्चितः,14.1	समुच्चितः,14.1	N1		
8.1	कौरवी		कौरवी	-	-	समुच्चितः,14.1	समुच्चितः,14.1	N1		
9.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	समुच्चय_द्योतकः,8.1	NA	और	और
10.1	चित्राङ्गदा		चित्राङ्गदा	-	-	समुच्चितः,14.1	समुच्चितः,14.1	N1		
11.1	याः		याः	यद्{सर्वनाम;स्त्री;1;बहु}/यद्{सर्वनाम;स्त्री;2;बहु}	यद्{सर्वनाम;स्त्री;1;बहु}	विशेषणम्,14.1	विशेषणम्,19.1#विशेषणम्,18.1#विशेषणम्,15.1#विशेषणम्,14.1#विशेषणम्,13.1#नित्य_सम्बन्धः1,19.1#गतिकर्म,18.1	N1	जो	जो
12.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,14.1	सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,11.1#समुच्चय_द्योतकः,14.1	NA	और	और
13.1	काश्चित्		काश्चित्	किञ्चित्{सर्वनाम;स्त्री;1;बहु}/किञ्चित्{सर्वनाम;स्त्री;2;बहु}	किञ्चित्{सर्वनाम;स्त्री;1;बहु}	विशेषणम्,14.1	विशेषणम्,19.1#विशेषणम्,18.1#विशेषणम्,15.1#विशेषणम्,14.1#विशेषणम्,11.1#गतिकर्म,18.1	N1	कोई	कोई
