index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	गूढ-		गूढ-उत्पन्नम्	गूढ(गुह्1;क्त;भ्वादिः)	गूढ(गुह्1;क्त;भ्वादिः)	समासः,1.2	समासः,1.2	CP		
1.2	उत्पन्नम्		--	उत्पन्न{पुं;2;एक(उत्_पद्1;क्त;दिवादिः)}/उत्पन्न{नपुं;1;एक(उत्_पद्1;क्त;दिवादिः)}/उत्पन्न{नपुं;2;एक(उत्_पद्1;क्त;दिवादिः)}	उत्पन्न{पुं;2;एक(उत्_पद्1;क्त;दिवादिः)}	विशेषणम्,4.1	विशेषणम्,3.1#विशेषणम्,2.1#कर्म,7.1#कर्म,3.1#विशेषणम्,11.1#विशेषणम्,5.1#विशेषणम्,4.1	N2	उत्पन्न_किये_हुए	उत्पन्न_किये_हुए
2.1	बालम्		बालम्	बाल{पुं;2;एक}/बाल{नपुं;1;एक}/बाल{नपुं;2;एक}	बाल{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,3.1#विशेषणम्,1.2#कर्म,7.1#कर्म,3.1#कर्म,1.1#विधेय_विशेषणम्,1.2#विशेषणम्,11.1#विशेषणम्,5.1#विशेषणम्,4.1	N2	बालक	बालक
3.1	सुतं		सुतं	षु2{कर्तरि;लोट्;म;द्वि;परस्मैपदी;अदादिः}/सुत{पुं;2;एक}/सुत{नपुं;1;एक}/सुत{नपुं;2;एक}	सुत{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,2.1#विशेषणम्,1.2#कर्म,7.1#कर्म,1.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.2#विशेषणम्,11.1#विशेषणम्,5.1#विशेषणम्,4.1	N2	पुत्र	पुत्र
4.1	कर्णं		कर्णं	कर्ण{पुं;2;एक}	कर्ण{पुं;2;एक}	कर्म,7.1	कर्म,7.1#कर्म,3.1#कर्म,1.1	N2	कर्ण	कर्ण
5.1	(अहम्)		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,7.1	विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.2#कर्ता,7.1	N1	मैंने	मैंने
6.1	जले		जले	जल{नपुं;7;एक}	जल{नपुं;7;एक}	अधिकरणम्,7.1	अधिकरणम्,13.1#अधिकरणम्,12.2#अधिकरणम्,7.1#अधिकरणम्,3.1	N7	जल_में	जल_में
7.1	असृजम्		असृजम्	सृज्2{कर्तरि;लङ्;उ;एक;परस्मैपदी;तुदादिः}	सृज्2{कर्तरि;लङ्;उ;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,5.1;सकर्मक	-	KP	रचना_की	रचना_की
8.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	कालाधिकरणम्,13.1	सम्बन्धः,13.1#सम्बन्धः,12.2#सम्बन्धः,7.1#सम्बन्धः,3.1#कार्य_द्योतकः,13.1#अपादानम्,1.2#कालाधिकरणम्,13.1	NA	वहाँ_से	वहाँ_से
