index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	कदा		कदा	कदा{अव्य}	कदा{अव्य}	कालाधिकरणम्,2.1	कालाधिकरणम्,14.1#कालाधिकरणम्,6.1#कालाधिकरणम्,2.1	NA	कब	कब
2.1	द्रक्ष्यामि		द्रक्ष्यामि	दृश्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;भ्वादिः}	दृश्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,	-	KP	देखूँगा	देखूँगा
3.1	ताम्		ताम्	तद्{सर्वनाम;स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1#कर्म,2.1	N2	उस	उस
4.1	देवीम्		देवीम्	देवी{स्त्री;2;एक}	देवी{स्त्री;2;एक}	कर्म,2.1	कर्म,2.1	N2	देवी_को	देवी_को
5.1	यदि		यदि	यदि{अव्य}	यदि{अव्य}	प्रतियोगी,6.1	आवश्यकता_द्योतकः,14.1#आवश्यकता_द्योतकः,6.1	NA	यदि	यदि
6.1	जीवति		जीवति	जीव्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	जीव्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,8.1;सकर्मक	-	KP	जीव्1ती_है	जीव्1ती_है
7.1	सा		सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,13.1#विशेषणम्,8.1#कर्ता_बे_वेर्ब्स्,14.1#कर्ता,6.1	N1	वह	वह
8.1	पृथा		पृथा	पृथा{स्त्री;1;एक}	पृथा{स्त्री;1;एक}	कर्ता,6.1	विधेय_विशेषणम्,7.1#कर्ता_बे_वेर्ब्स्,14.1#कर्ता,6.1	N1	पृथा	पृथा
9.1	जीवन्त्या		जीवन्त्या	जीवन्ती{स्त्री;3;एक}/जीवन्ती{स्त्री;3;एक(जीव्1;शतृ_लट्;भ्वादिः)}	जीवन्ती{स्त्री;3;एक}	करणम्,14.1	करणम्,14.1#करणम्,6.1#करणम्,2.1#हेतुः,14.1#हेतुः,6.1#हेतुः,2.1	N3	सजीव_से	सजीव_से
10.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,9.1	सम्बन्धः,14.1#सम्बन्धः,6.1#सम्बन्धः,2.1	NA	हि	हि
11.1	अद्य		अद्य	अद्य{अव्य}	अद्य{अव्य}	कालाधिकरणम्,14.1	कालाधिकरणम्,14.1#कालाधिकरणम्,6.1#कालाधिकरणम्,2.1	NA	आज	आज
12.1	नः		नः	अस्मद्{सर्वनाम;2;बहु}/अस्मद्{सर्वनाम;6;बहु}/अस्मद्{सर्वनाम;4;बहु}/नृ{पुं;8;एक}	अस्मद्{सर्वनाम;6;बहु}	षष्ठीसम्बन्धः,13.1	षष्ठीसम्बन्धः,2.1	N6	हमारी	हमारी
13.1	प्रीतिः		प्रीतिः	प्रीति{स्त्री;1;एक}	प्रीति{स्त्री;1;एक}	कर्ता,14.1	विधेय_विशेषणम्,7.1#कर्ता_बे_वेर्ब्स्,14.1#कर्ता,6.1	N1	प्रसन्नता	प्रसन्नता
14.1	भविष्यति		भविष्यति	भू1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,13.1;सकर्मक;अनुयोगी,5.1	-	KP	होगी	होगी
15.1	जन-		जन-अधिप	जन	जन	समासः,15.2	समासः,15.2	CP	जन-	जन-
15.2	अधिप		--	अधिप{पुं;8;एक}/अधिप{नपुं;8;एक}	अधिप{पुं;8;एक}	सम्बोध्यः,14.1	-	N8	अधिप	अधिप
16.1	.		.	-	-	-	-	FS	-	-
