index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अन-		अन-अघ	अन	अन	समासः,1.2	समासः,1.2	CP	अन-	अन-
1.2	अघ		--	अघ{पुं;8;एक}/अघ{नपुं;8;एक}	अघ{पुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8	पाप	पाप
2.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;पुं;1;बहु}	कर्ता,9.1	प्रयोजनम्1,9.1#षष्ठीसम्बन्धः,8.2#षष्ठीसम्बन्धः,5.3#षष्ठीसम्बन्धः,4.2#सुप्_समुच्चितः,5.3#विशेषणम्,8.2#विशेषणम्,5.3#विशेषणम्,4.2#विशेषणम्,3.2#कर्ता,9.1	N1	वे	वे
3.1	महा-		महा-आत्मानः	महत्	महत्	समासः,3.2	समासः,3.2	CP	महा-	महा-
3.2	आत्मानः		--	आत्मन्{पुं;1;बहु}/आत्मन्{पुं;8;बहु}	आत्मन्{पुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1#विशेषणम्,5.3#विशेषणम्,4.2#सुप्_समुच्चितः,5.3#कर्ता,9.1	N1	आत्मायें	आत्मायें
4.1	स-		स-सैन्याः	स	स	समासः,4.2	समासः,4.2	CP	स-	स-
4.2	सैन्याः		--	सैन्य{पुं;1;बहु}/सैन्य{पुं;8;बहु}/सैन्या{स्त्री;8;बहु}/सैन्या{स्त्री;1;बहु}/सैन्या{स्त्री;2;बहु}	सैन्य{पुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1#विशेषणम्,5.3#सुप्_समुच्चितः,5.3#कर्ता,9.1	N1	सैनिक	सैनिक
5.1	स-		स-अन्तः-पुराः	स	स	समासः,5.2	समासः,5.2	CP	स-	स-
5.2	अन्तः-		--	-अन्तः	अन्तः	समासः,5.3	समासः,5.3	CP	अन्तः-	अन्तः-
5.3	पुराः		--	पुरा{स्त्री;1;बहु}/पुरा{स्त्री;2;बहु}/पुरा{स्त्री;8;बहु}/पुर{पुं;8;बहु}/पुर{पुं;1;बहु}	पुर{पुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1#कर्ता,9.1	N1	पुरे	पुरे
6.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,5.3	सुप्_समुच्चय_द्योतकः,5.3#सम्बन्धः,5.3	NA	और	और
7.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,9.1	देशाधिकरणम्,13.1#देशाधिकरणम्,9.1	NA	वहाँ	वहाँ
8.1	किम्-		किम्-आहाराः	किम्	किम्	समासः,8.2	समासः,8.2	CP	किम्-	किम्-
8.2	आहाराः		--	आहार{पुं;1;बहु}/आहार{पुं;8;बहु}/आहारा{स्त्री;8;बहु}/आहारा{स्त्री;1;बहु}/आहारा{स्त्री;2;बहु}	आहार{पुं;1;बहु}	विधेय_विशेषणम्,2.1	मुख्यकर्म,13.1#गौणकर्म,13.1#कर्ता,9.1#क्रियाविशेषणम्,9.1#विधेय_विशेषणम्,2.1	N1	आहार_ने	आहार_ने
9.1	न्यवसन्		न्यवसन्	नि_वस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	नि_वस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	वाक्यकर्म,13.1	वाक्यकर्म,13.1	KP	निवास_किया	निवास_किया
10.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,9.1	वाक्यकर्म_द्योतकः,9.1	NA	ऐसा	ऐसा
11.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	वह	वह
12.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	सम्बन्धः,13.1	सम्बन्धः,13.1	N6	मुझे	मुझे
13.1	ब्रूहि		ब्रूहि	ब्रू1{कर्तरि;लोट्;म;एक;परस्मैपदी;अदादिः}	ब्रू1{कर्तरि;लोट्;म;एक;परस्मैपदी;अदादिः}		-	KP	कहो	कहो
14.1	प्रभो		प्रभो	प्रभु{पुं;8;एक}/प्रभु{नपुं;8;एक}	प्रभु{पुं;8;एक}	सम्बोध्यः,13.1	सम्बोध्यः,13.1	N8	प्रभु	प्रभु
15.1	.		.	-	-	-	-	FS	-	-
