index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	बलवन्तम्		बलवन्तम्	बल{मतुप्;पुं;2;एक}	बल{मतुप्;पुं;2;एक}	कर्मसमानाधिकरणम्,3.1	कर्मसमानाधिकरणम्,3.1#विशेषणम्,5.2#विशेषणम्,3.1#सुप्_समुच्चितः,9.1#कर्म,4.1	N2	बल_को	बल_को
2.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1#सुप्_समुच्चय_द्योतकः,1.1#समुच्चय_द्योतकः,11.1#समुच्चय_द्योतकः,4.1#क्रियाविशेषणम्,11.1#क्रियाविशेषणम्,4.1	NA	और	और
3.1	आत्मानम्		आत्मानम्	आत्मन्{पुं;2;एक}	आत्मन्{पुं;2;एक}	कर्म,4.1	विशेषणम्,5.2#सुप्_समुच्चितः,9.1#सुप्_समुच्चितः,1.1#कर्म,4.1	N2	आत्मा_को	आत्मा_को
4.1	मेने		मेने	मन्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;दिवादिः}/मन्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;दिवादिः}/मन्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;दिवादिः}/मन्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;दिवादिः}/मन्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;तनादिः}/मन्2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;तनादिः}/मन्2{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;तनादिः}/मन्2{कर्मणि;लिट्;उ;एक;आत्मनेपदी;तनादिः}/मेना{स्त्री;8;एक}	मन्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;दिवादिः}	-	समुच्चितः,11.1	KP	जाना	जाना
5.1	बहु-		बहु-गुणम्	बहु	बहु	समासः,5.2	समासः,5.2	CP	बहु-	बहु-
5.2	गुणम्		--	गुण{पुं;2;एक}/गुण{नपुं;1;एक}/गुण{नपुं;2;एक}	गुण{पुं;2;एक}	विशेषणम्,1.1	विशेषणम्,1.1#विशेषणम्,9.1#सुप्_समुच्चितः,9.1#सुप्_समुच्चितः,1.1#कर्मसमानाधिकरणम्,9.1#कर्मसमानाधिकरणम्,3.1#कर्मसमानाधिकरणम्,1.1#कर्म,11.1#कर्म,4.1#कर्ता,11.1#कर्ता,4.1#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,8.1#कर्मसमानाधिकरणम्,7.2#विशेषणम्,3.1	N2	गुण_को	गुण_को
6.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,4.1	कालाधिकरणम्,11.1#कालाधिकरणम्,4.1	NA	तब	तब
7.1	धर्म-		धर्म-राजः	धर्म	धर्म	समासः,7.2	समासः,7.2	CP	धर्म-	धर्म-
7.2	राजः		--	राज{पुं;1;एक}	राज{पुं;1;एक}	कर्ता,4.1	विशेषणम्,12.1#विशेषणम्,8.1#सुप्_समुच्चितः,9.1#कर्ता,11.1#कर्ता,4.1#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,9.1#कर्मसमानाधिकरणम्,8.1#कर्मसमानाधिकरणम्,5.2#कर्म,4.1	N1	राजा	राजा
8.1	महातेजाः		महातेजाः	महातेजस्{पुं;1;एक}	महातेजस्{पुं;1;एक}	विशेषणम्,7.2	विशेषणम्,7.2#सुप्_समुच्चितः,9.1#कर्ता,11.1#कर्ता,4.1#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,9.1#कर्मसमानाधिकरणम्,7.2#कर्मसमानाधिकरणम्,5.2#कर्म,4.1	N1	महातेजस्	महातेजस्
9.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,11.1	विशेषणम्,5.2#सुप्_समुच्चितः,1.1#कर्म,11.1#कर्म,4.1#कर्ता,11.1#कर्ता,4.1	N2	वह	वह
10.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1#सुप्_समुच्चय_द्योतकः,9.1#समुच्चय_द्योतकः,11.1#सम्बन्धः,9.1	NA	और	और
11.1	सस्मार		सस्मार	स्मृ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/स्मृ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	स्मृ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	-	समुच्चितः,4.1	KP	स्मरण_किया	स्मरण_किया
12.1	पाण्डवः		पाण्डवः	पाण्डु{पुं;1;बहु}/पाण्डु{स्त्री;1;बहु}/पाण्डव{पुं;1;एक}/पाण्डु{पुं;8;बहु}/पाण्डु{स्त्री;8;बहु}	पाण्डु{पुं;1;बहु}	कर्ता,11.1	कर्ता,11.1#कर्मसमानाधिकरणम्,9.1#कर्मसमानाधिकरणम्,8.1#कर्मसमानाधिकरणम्,7.2#कर्मसमानाधिकरणम्,5.2	N1	पाण्डु	पाण्डु
13.1	.		.	-	-	-	-	FS	-	-
