index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	वनं		वनं	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,2.1	भ्कर्म,2.1;कर्म,2.1	N2	वन_को	वन_को
2.1	गते		गते	गति{स्त्री;8;एक}/गत{पुं;7;एक(गम्;क्त;भ्वादिः)}/गत{नपुं;7;एक(गम्;क्त;भ्वादिः)}	गत{पुं;7;एक(गम्;क्त;भ्वादिः)}	भावलक्षणसप्तमी_पूर्वकालः,5.1	विशेषणम्,3.2#भावलक्षणसप्तमी_पूर्वकालः,10.1#भावलक्षणसप्तमी_पूर्वकालः,5.1#भावलक्षणसप्तमी_पूर्वकालः,4.3	N7	गया_हुआ	गया_हुआ
3.1	कौरव-		कौरव-इन्द्रे	कौरव	कौरव	समासः,3.2	समासः,3.2	CP	कौरव-	कौरव-
3.2	इन्द्रे		--	इन्द्र{पुं;7;एक}/इन्द्र{नपुं;8;द्वि}/इन्द्र{नपुं;1;द्वि}/इन्द्र{नपुं;2;द्वि}/इन्द्र{नपुं;7;एक}/इन्द्रा{स्त्री;8;एक}/इन्द्रा{स्त्री;8;द्वि}/इन्द्रा{स्त्री;1;द्वि}/इन्द्रा{स्त्री;2;द्वि}	इन्द्र{पुं;7;एक}	कर्ता,2.1	कर्ता,2.1#भ्कर्म,2.1#विशेषणम्,2.1#अधिकरणम्,10.1#अधिकरणम्,7.1#अधिकरणम्,5.1#अधिकरणम्,4.3#अधिकरणम्,2.1#भ्कर्ता,2.1	N7	इन्द्र_में	इन्द्र_में
4.1	दुःख-		दुःख-शोक-समन्विताः	दुःख	दुःख	समासः,4.2	समासः,4.2	CP	दुःख-	दुःख-
4.2	शोक-		--	शोक	शोक	समासः,4.3	समासः,4.3	CP	शोक-	शोक-
4.3	समन्विताः		--	समन्वित{पुं;1;बहु(सम्_अनु_इ1;क्त;अदादिः)}/समन्विता{स्त्री;1;बहु(सम्_अनु_इ1;क्त;अदादिः)}/समन्विता{स्त्री;2;बहु(सम्_अनु_इ1;क्त;अदादिः)}/समन्वित{पुं;8;बहु}/समन्विता{स्त्री;8;बहु}	समन्वित{पुं;1;बहु(सम्_अनु_इ1;क्त;अदादिः)}	विधेय_विशेषणम्,6.1	विशेषणम्,10.1#विशेषणम्,6.1#कर्ता_बे_वेर्ब्स्,5.1#विधेय_विशेषणम्,6.1	N1	समन्वित	समन्वित
5.1	बभूवुः		बभूवुः	भू1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,6.1;सकर्मक	-	KP	हुए	हुए
6.1	पाण्डवाः		पाण्डवाः	पाण्डव{पुं;1;बहु}/पाण्डव{पुं;8;बहु}	पाण्डव{पुं;1;बहु}	कर्ता,5.1	कर्ता_बे_वेर्ब्स्,5.1	N1	पाण्डव	पाण्डव
7.1	राजन्		राजन्	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;भ्वादिः)}	राजन्{पुं;8;एक}	सम्बोध्यः,5.1	सम्बोध्यः,10.1#सम्बोध्यः,5.1#सम्बोध्यः,4.3	N8	राजा	राजा
8.1	मातृ-		मातृ-शोकेन	मातृ	मातृ	समासः,8.2	समासः,8.2	CP	मातृ-	मातृ-
8.2	शोकेन		--	शोक{पुं;3;एक}/शोक{नपुं;3;एक}	शोक{पुं;3;एक}	कर्ता,10.1	कर्ता,10.1#कर्ता,4.3#हेतुः,10.1#हेतुः,7.1#हेतुः,5.1#हेतुः,4.3#हेतुः,2.1	N3	शोक_से	शोक_से
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,8.2	सम्बन्धः,8.2	NA	और	और
10.1	अन्विताः		अन्विताः	अन्वित{पुं;1;बहु(अनु_इ1;क्त;अदादिः)}/अन्विता{स्त्री;1;बहु}/अन्विता{स्त्री;2;बहु}/अन्वित{पुं;8;बहु(अनु_इ1;क्त;अदादिः)}	अन्वित{पुं;1;बहु(अनु_इ1;क्त;अदादिः)}	विधेय_विशेषणम्,6.1	विशेषणम्,6.1#विशेषणम्,4.3#कर्ता_बे_वेर्ब्स्,5.1#विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,4.3	N1	पीछे_गये_हुए	पीछे_गये_हुए
11.1	.		.	-	-	-	-	FS	-	-
