index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	कुरु-		कुरु-उद्वहः	कुरु	कुरु	समासः,1.2	समासः,1.2	CP	कुरु-	कुरु-
1.2	उद्वहः		--	उद्वह{पुं;1;एक(उत्_वह्1;घञ्;भ्वादिः)}	उद्वह{पुं;1;एक(उत्_वह्1;घञ्;भ्वादिः)}	कर्ता,2.1	विशेषणम्,17.1#विशेषणम्,15.2#विशेषणम्,13.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,6.1#विशेषणम्,2.1#सुप्_समुच्चितः,15.2#सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,10.1#कर्ता_बे_वेर्ब्स्,7.1	N1		
2.1	दृष्टः		दृष्टः	दृष्ट{पुं;1;एक(दृश्1;क्त;भ्वादिः)}	दृष्ट{पुं;1;एक(दृश्1;क्त;भ्वादिः)}	-	विधेय_विशेषणम्,1.2#विशेषणम्,17.1#विशेषणम्,15.2#विशेषणम्,9.1#विशेषणम्,6.1#सुप्_समुच्चितः,15.2#सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,10.1#कर्ता_बे_वेर्ब्स्,7.1	N1	वैध	वैध
3.1	त्वया		त्वया	युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	कर्ता,2.1	हेतुः,15.1#हेतुः,7.1	N3	तुमसे	तुमसे
4.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशादिकरणम्,2.1	देशाधिकरणम्,7.1	NA	वहाँ	वहाँ
5.1	(किं)		किं	किम्{अव्य}/किम्{सर्वनाम;नपुं;1;एक}/किम्{सर्वनाम;नपुं;2;एक}	किम्{अव्य}	प्रश्नद्योतकः,2.1	कर्ता_बे_वेर्ब्स्,7.1#सम्बन्धः,7.1#प्रयोजनम्1,7.1	NA	किम्	किम्
6.1	कुशली		कुशली	कुशलिन्{पुं;1;एक}	कुशलिन्{पुं;1;एक}	विधेयविशेषणम्,7.1	विशेषणम्,17.1#सुप्_समुच्चितः,15.2#सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,10.1#कर्ता_बे_वेर्ब्स्,7.1	N1	प्रसन्न	प्रसन्न
7.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	-	-	KP	है	है
8.1	(किं)		किं	किम्{अव्य}/किम्{सर्वनाम;नपुं;1;एक}/किम्{सर्वनाम;नपुं;2;एक}	किम्{अव्य}	प्रश्नद्योतकः,7.1	कर्म,15.1#सुप्_समुच्चितः,11.1	NA	किम्	किम्
9.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,7.1	विशेषणम्,17.1#विशेषणम्,15.2#सुप्_समुच्चितः,15.2#सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,10.1	N1	वह	वह
10.1	गान्धारी		गान्धारी	गान्धारि{पुं;1;द्वि}/गान्धारि{पुं;2;द्वि}/गान्धारी{स्त्री;1;एक}/गान्धारि{पुं;8;द्वि}	गान्धारी{स्त्री;1;एक}	समुच्चितः,9.1	सुप्_समुच्चितः,15.2#सुप्_समुच्चितः,13.1#कर्म,15.1	N1	गान्धारि	गान्धारि
11.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,10.1	सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,10.1	NA	भी	भी
12.1	च		च	च{अव्य}	च{अव्य}	समुच्चयद्योतकः,10.1	सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,11.1	NA	और	और
13.1	पृथा		पृथा	पृथा{स्त्री;1;एक}	पृथा{स्त्री;1;एक}	समुच्चितः,9.1	सुप्_समुच्चितः,15.2	N1	पृथा	पृथा
14.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	समुच्चयद्योतकः,13.1	सुप्_समुच्चितः,11.1#सुप्_समुच्चय_द्योतकः,13.1#सम्बन्धः,13.1	NA	चैव	चैव
15.1	सूत-		सूत-पुत्रः	सूत(षू1;क्त;अदादिः)}/सूत(षू3{क्त;तुदादिः)	सूत(षू1;क्त;अदादिः)	समासः,15.2	समासः,15.2	CP		
15.2	पुत्रः		--	पुत्र{पुं;1;एक}	पुत्र{पुं;1;एक}	विशेषणम्,17.1	अभेदः,17.1	N1	पुत्र	पुत्र
16.1	च		च	च{अव्य}	च{अव्य}	समुच्चयद्योतकः,9.1	सुप्_समुच्चय_द्योतकः,15.2#सम्बन्धः,15.2	NA	और	और
17.1	सञ्जयः		सञ्जयः	सञ्जय{पुं;1;एक}	सञ्जय{पुं;1;एक}	s	-	N1	संजय	संजय
18.1	.		.	-	-	-	-	FS	-	-
