index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	भरतर्षभ		भरतर्षभ	भरतर्षभ{पुं;8;एक}	भरतर्षभ{पुं;8;एक}	सम्बोध्यः,17.1	सम्बोध्यः,17.1	N8	भरतर्षभ	भरतर्षभ
2.1	अत्र		अत्र	अत्र{अव्य}	अत्र{अव्य}	देशाधिकरणम्,3.1	देशाधिकरणम्,3.1	NA	इस_स्थान_पर	इस_स्थान_पर
3.1	समागम्य		समागम्य	सम्_आङ्_गम्1{अव्य;ल्यप्;भ्वादिः} 	सम्_आङ्_गम्1{अव्य;ल्यप्;भ्वादिः} 	पूर्वकालः,17.1	पूर्वकालः,17.1	NA		
4.1	योधानां		योधानां	योध{पुं;6;बहु}	योध{पुं;6;बहु}	सम्बन्धः,17.1	सम्बन्धः,17.1#षष्ठीसम्बन्धः,13.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,7.2	N6	योद्धाओं_का	योद्धाओं_का
5.1	परस्-		परस्-परम्	परस्	परस्	समासः,5.2	समासः,5.2	CP	परस्-	परस्-
5.2	परम्		--	परम्{अव्य}/पर{सर्वनाम;पुं;2;एक}/पर{सर्वनाम;नपुं;1;एक}/पर{सर्वनाम;नपुं;2;एक}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}	परम्{अव्य}	क्रियाविशेषणम्,17.1	विशेषणम्,9.2#सुप्_समुच्चितः,15.1#क्रियाविशेषणम्,17.1	NA	बाद	बाद
6.1	न		न	न{अव्य}	न{अव्य}	सम्बन्धः,7.2	प्रतिषेधः,17.1#सम्बन्धः,7.2	NA	नहीं	नहीं
7.1	अ-		अ-रतिः	अ	अ	समासः,7.2	समासः,7.2	CP	अ-	अ-
7.2	रतिः		--	रति{स्त्री;1;एक}/रति{पुं;1;एक}	रति{स्त्री;1;एक}	समुच्चितः,15.1	विधेय_विशेषणम्,5.2#विशेषणम्,15.1#समुच्चितः,15.1#विशेषणम्,13.1#विशेषणम्,11.1#सुप्_समुच्चितः,15.1	N1	रति	रति
8.1	न		न	न{अव्य}	न{अव्य}	सम्बन्धः,9.2	प्रतिषेधः,17.1#सम्बन्धः,9.2	NA	नहीं	नहीं
9.1	अ-		अ-यशः	अ	अ	समासः,9.2	समासः,9.2	CP	अ-	अ-
9.2	यशः		--	यशस्{नपुं;1;एक}/यशस्{नपुं;2;एक}/यशस्{नपुं;8;एक}/यशस्{पुं;8;एक}	यशस्{नपुं;1;एक}	समुच्चितः,15.1	विधेय_विशेषणम्,7.2#विधेय_विशेषणम्,5.2#सुप्_समुच्चितः,15.1	N1	यश	यश
10.1	न		न	न{अव्य}	न{अव्य}	सम्बन्धः,11.1	प्रतिषेधः,17.1#सम्बन्धः,11.1	NA	नहीं	नहीं
11.1	शोकः		शोकः	शोक{पुं;1;एक}	शोक{पुं;1;एक}	समुच्चितः,15.1	सुप्_समुच्चितः,15.1#कर्ता_बे_वेर्ब्स्,17.1#समुच्चितः,15.1	N1	शोक	शोक
12.1	(न)		न	न{अव्य}	न{अव्य}	सम्बन्धः,13.1	प्रतिषेधः,17.1#सम्बन्धः,13.1	NA	नहीं	नहीं
13.1	भयः		भयः	भय{पुं;1;एक}	भय{पुं;1;एक}	समुच्चितः,15.1	सुप्_समुच्चितः,15.1#कर्ता_बे_वेर्ब्स्,17.1#समुच्चितः,15.1	N1	भय	भय
14.1	(न)		न	न{अव्य}	न{अव्य}	सम्बन्धः,15.1	प्रतिषेधः,17.1#सम्बन्धः,15.1	NA	नहीं	नहीं
15.1	त्रासः		त्रासः	त्रास{पुं;1;एक}	त्रास{पुं;1;एक}	कर्ता,17.1	कर्ता_बे_वेर्ब्स्,17.1#कर्ता,17.1	N1	डर	डर
16.1	(च)		च	च{अव्य}	च{अव्य}	सुप्_समुच्चय_द्योतकः,15.1	सुप्_समुच्चय_द्योतकः,15.1#सम्बन्धः,15.1	NA	और	और
17.1	अभवत्		अभवत्	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	हुआ	हुआ
18.1	.		.	-	-	-	-	FS	-	-
