index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1#विशेषणम्,11.1#विशेषणम्,8.1	N1	वह	वह
2.1	पुत्रे		पुत्रे	पुत्र{पुं;7;एक}	पुत्र{पुं;7;एक}	अधिकरणम्,4.1	अधिकरणम्,9.1;अधिकरणम्,4.1	N7	पुत्र_में	पुत्र_में
3.1	राज्यम्		राज्यम्	राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक}	राज्य{नपुं;2;एक}	कर्म,4.1	कर्म,9.1#कर्ता,9.1#कर्म,4.1	N2	राज्य	राज्य
4.1	आसज्य		आसज्य	आ_सञ्ज्{अव्य;ल्यप्;भ्वादिः}	आ_सञ्ज्{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA		
5.1	ज्येष्ठे		ज्येष्ठे	ज्येष्ठा{स्त्री;8;एक}/ज्येष्ठ{पुं;7;एक}/ज्येष्ठ{नपुं;7;एक}	ज्येष्ठ{पुं;7;एक}	विशेषणम्,2.1	विशेषणम्,6.2#अधिकरणम्,9.1#विशेषणम्,2.1	N7	बडी	बडी
6.1	परम-		परम-धार्मिके	परम	परम	समासः,6.2	समासः,6.2	CP	परम-	परम-
6.2	धार्मिके		--	धार्मिक{नपुं;1;द्वि}/धार्मिक{नपुं;2;द्वि}/धार्मिक{नपुं;8;द्वि}/धार्मिक{पुं;7;एक}/धार्मिक{नपुं;7;एक}/धार्मिका{स्त्री;8;एक}/धार्मिका{स्त्री;8;द्वि}/धार्मिका{स्त्री;1;द्वि}/धार्मिका{स्त्री;2;द्वि}	धार्मिक{पुं;7;एक}	विशेषणम्,2.1	कर्म,9.1#विशेषणम्,5.1#अधिकरणम्,9.1#विशेषणम्,2.1	N7	धार्मिक	धार्मिक
7.1	सहस्रचित्यः		सहस्रचित्यः	-	-	कर्ता,9.1;कर्ता,4.1	कर्ता,9.1;कर्ता,4.1	N1		
8.1	धर्मात्मा		धर्मात्मा	धर्मात्मन्{पुं;1;एक}	धर्मात्मन्{पुं;1;एक}	विशेषणम्,7.1	कर्ता,9.1;विशेषणम्,7.1	N1	धर्मात्मा	धर्मात्मा
9.1	प्रविवेश		प्रविवेश	प्र_विश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;तुदादिः}/प्र_विश्1{कर्तरि{लिट्;प्र;एक;परस्मैपदी;तुदादिः}	प्र_विश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,7.1,सकर्मक	-	KP	प्रवेश_किया	प्रवेश_किया
10.1	वनम्		वनम्	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,9.1	कर्म,9.1#कर्ता,9.1	N2	वन	वन
11.1	नृपः		नृपः	नृप{पुं;1;एक}	नृप{पुं;1;एक}	विशेषणम्,7.1	कर्ता,9.1;विशेषणम्,7.1	N1	राजा	राजा
12.1	.		.	-	-	-	-	FS	-	-
