index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	परमम्		परमम्	परमम्{अव्य}/परम{पुं;2;एक}/परम{नपुं;1;एक}/परम{नपुं;2;एक}	परम{नपुं;2;एक}	विशेषणम्,2.1	विशेषणम्,3.1#विशेषणम्,2.1#कर्म,6.1#गतिकर्म,3.1#विशेषणम्,5.1#विशेषणम्,4.2	N2	परम	परम
2.1	तपः		तपः	तप{पुं;1;एक}/तपस्{नपुं;1;एक}/तपस्{नपुं;2;एक}/तपस्{नपुं;8;एक}	तपस्{नपुं;2;एक}	कर्म,3.1	कर्म,6.1#गतिकर्म,3.1	N2	तप	तप
3.1	आस्थितम्		आस्थितम्	आस्थित{पुं;2;एक(आङ्_ष्था1;क्त;भ्वादिः)}/आस्थित{नपुं;1;एक(आङ्_ष्था1;क्त;भ्वादिः)}/आस्थित{नपुं;2;एक(आङ्_ष्था1;क्त;भ्वादिः)}	आस्थित{पुं;2;एक(आङ्_ष्था1;क्त;भ्वादिः)}	विशेषणम्,4.2	मुख्यकर्म,10.1#कर्म,6.1#विशेषणम्,5.1#विशेषणम्,4.2#गौणकर्म,10.1	N2	रहने_वाले	रहने_वाले
4.1	महत्-		महत्-आत्मानम्	महत्	महत्	समासः,4.2	समासः,4.2	CP	महत्-	महत्-
4.2	आत्मानम्		--	आत्मन्{पुं;2;एक}	आत्मन्{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1#मुख्यकर्म,10.1#कर्म,6.1#गौणकर्म,10.1	N2	आत्मा_को	आत्मा_को
5.1	धृतराष्ट्रम्		धृतराष्ट्रम्	धृतराष्ट्र{पुं;2;एक}	धृतराष्ट्र{पुं;2;एक}	कर्म,6.1	मुख्यकर्म,10.1#कर्म,6.1#गौणकर्म,10.1	N2	धृतराष्ट्र	धृतराष्ट्र
6.1	(उद्दिश्य)		उद्दिश्य	उत्_दिश्1{अव्य;ल्यप्;तुदादिः}	उत्_दिश्1{अव्य;ल्यप्;तुदादिः}	पूर्वकालः,10.1	पूर्वकालः,10.1	NA	दिखा_कर	दिखा_कर
7.1	गङ्गा-		गङ्गा-तीर-निवासिनः	गङ्गा	गङ्गा	समासः,7.2	समासः,7.2	CP	गङ्गा-	गङ्गा-
7.2	तीर-		--	तीर	तीर	समासः,7.3	समासः,7.3	CP	तीर-	तीर-
7.3	निवासिनः		--	निवासिन्{पुं;1;बहु}/निवासिन्{पुं;2;बहु}/निवासिन्{पुं;5;एक}/निवासिन्{पुं;6;एक}/निवासिन्{पुं;8;बहु}	निवासिन्{पुं;1;बहु}	कर्ता,10.1;कर्ता,6.1	विशेषणम्,9.1#हेतुः5,10.1#मुख्यकर्म,10.1#गौणकर्म,10.1#कर्ता,10.1	N1	निवासी	निवासी
8.1	अद्य		--	अद्य{अव्य}	अद्य{अव्य}	कालाधिकरणम्,10.1	कालाधिकरणम्,10.1	NA	आज	आज
9.1	मे		--	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;4;एक}	सम्बन्धः,10.1	प्रयोजनम्1,10.1#षष्ठीसम्बन्धः,7.3	N4	मुझे	मुझे
10.1	वदन्ति		--	वद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/वदत्{नपुं;1;बहु(वद्1;शतृ_लट्;भ्वादिः)}/वदत्{नपुं;2;बहु(वद्1;शतृ_लट्;भ्वादिः)}	वद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.3;सकर्मक	-	KP	बोलता_है	बोलता_है
11.1	.		--	-	-	-	-	FS	-	-
