index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1#कार्य_द्योतकः,4.1#अपादानम्,2.1	NA	वहाँ_से	वहाँ_से
2.1	विविक्तः		विविक्तः	विविक्त{पुं;1;एक(वि_विच्1;क्त;रुधादिः)}	विविक्त{पुं;1;एक(वि_विच्1;क्त;रुधादिः)}	विशेषणम्,7.1	विशेषणम्,7.1#विशेषणम्,6.1#कर्ता,4.1	N1	वियुक्त	वियुक्त
3.1	एकान्ते		एकान्ते	एकान्त{नपुं;1;द्वि}/एकान्त{नपुं;2;द्वि}/एकान्त{नपुं;7;एक}	एकान्त{नपुं;7;एक}	कर्म,2.1	अधिकरणम्,9.1#अधिकरणम्,4.1#अधिकरणम्,2.1#कर्म,9.1#कर्म,2.1	N7	एकान्त	एकान्त
4.1	तस्थौ		तस्थौ	ष्था1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/ष्था1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}/तस्थु{पुं;7;एक}	ष्था1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	अधिकरणम्,9.1#अधिकरणम्,2.1	KP	ष्था1या	ष्था1या
5.1	बुद्धिमताम्		बुद्धिमताम्	-	-	निर्धारणम्,6.1	निर्धारणम्,6.1	N6		
6.1	वरः		वरः	वर{पुं;1;एक}	वर{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1#विशेषणम्,2.1#कर्ता,4.1	N1	श्रेष्ठ	श्रेष्ठ
7.1	विदुरः		विदुरः	विदुर{पुं;1;एक}	विदुर{पुं;1;एक}	कर्ता,4.1;कर्ता,9.1	कर्ता,4.1;कर्ता,9.1	N1	बुद्धिमान_ने	बुद्धिमान_ने
8.1	वृक्षम्		वृक्षम्	वृक्ष{पुं;2;एक}	वृक्ष{पुं;2;एक}	कर्म,9.1	कर्म,9.1#कर्म,2.1	N2	वृक्ष_में	वृक्ष_में
9.1	आश्रित्य		आश्रित्य	आङ्_श्रि1{अव्य;ल्यप्;भ्वादिः}	आङ्_श्रि1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,4.1	पूर्वकालः,4.1#पूर्वकालः,2.1	NA	आश्रय_ले_कर	आश्रय_ले_कर
10.1	कञ्चित्		कञ्चित्	किञ्चित्{सर्वनाम;पुं;2;एक}	किञ्चित्{सर्वनाम;पुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1#कर्म,9.1	N2	किसी	किसी
11.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,9.1	देशाधिकरणम्,9.1#देशाधिकरणम्,4.1#देशाधिकरणम्,2.1	NA	वहाँ	वहाँ
12.1	वन-		वन-अन्तरे	वन	वन	समासः,12.2	समासः,12.2	CP	वन-	वन-
12.2	अन्तरे		--	अन्तरे{अव्य}/अन्तर{नपुं;7;एक}	अन्तर{नपुं;7;एक}	देशाधिकरणम्,9.1	देशाधिकरणम्,9.1	N7	अन्तरे	अन्तरे
13.1	.		.	-	-	-	-	FS	-	-
