index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	यस्य		यस्य	यद्{सर्वनाम;पुं;6;एक}/यद्{सर्वनाम;नपुं;6;एक}/यस्1{कर्तरि;लोट्;म;एक;परस्मैपदी;दिवादिः}	यद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,4.2	विशेषणम्,2.2#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,6.3#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,2.2#नित्य_सम्बन्धः1,7.1	N6	जिसका	जिसका
2.1	बाहु-		बाहु-शालिनः	बाहु	बाहु	समासः,2.2	समासः,2.2	CP	बाहु-	बाहु-
2.2	शालिनः		--	शालिन्{पुं;1;बहु}/शालिन्{पुं;2;बहु}/शालिन्{पुं;5;एक}/शालिन्{पुं;6;एक}/शालिन्{नपुं;5;एक}/शालिन्{नपुं;6;एक}/शालिन्{पुं;8;बहु}/शालि{नपुं;5;एक}/शालि{नपुं;6;एक}/शालिन{पुं;1;एक}	शालिन{पुं;6;एक}	विशेषणम्,1.1	विशेषणम्,11.1#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,6.3#कर्ता_बे_वेर्ब्स्,5.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,6.3#षष्ठीसम्बन्धः,4.2#विशेषणम्,3.2#हेतुः5,11.1#हेतुः5,5.1	N6	शालिन	शालिन
3.1	श्री-		श्री-मत्	श्री	श्री	समासः,3.2	समासः,3.2	CP	श्री-	श्री-
3.2	मत्		--	मत{नपुं;1;एक(मन्2;क्त;तनादिः)}	मत{नपुं;1;एक(मन्2;क्त;तनादिः)}	विशेषणम्,4.2	हेतुः5,11.1#हेतुः5,5.1#विधेय_विशेषणम्,2.2	N1	मुझसे	मुझसे
4.1	पुत्र-		पुत्र-शतम्	पुत्र	पुत्र	समासः,4.2	समासः,4.2	CP	पुत्र-	पुत्र-
4.2	शतम्		--	शत{नपुं;1;एक}/शत{नपुं;2;एक}/शत{संख्येयम्;नपुं;1;एक}/शत{संख्येयम्;नपुं;2;एक}/शत{संख्या;नपुं;1;एक}/शत{संख्या;नपुं;2;एक}/शत{पुं;2;एक}	शत{नपुं;1;एक}	कर्ता,5.1	कर्म,11.1#विधेय_विशेषणम्,2.2#कर्ता_बे_वेर्ब्स्,5.1#कर्ता,5.1	N1	शत	शत
5.1	अभवत्		अभवत्	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.2	-	KP	हुआ	हुआ
6.1	नाग-		नाग-अयुत-बलः	नाग	नाग	समासः,6.2	समासः,6.2	CP	नाग-	नाग-
6.2	अयुत-		--	अयुत	अयुत	समासः,6.3	समासः,6.3	CP	अयुत-	अयुत-
6.3	बलः		--	बल{पुं;1;एक}	बल{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,11.1#विशेषणम्,8.1#विशेषणम्,7.1	N1	बल	बल
7.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,11.1#विशेषणम्,8.1	N1	वह	वह
8.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,11.1	-	N1	राजा	राजा
9.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,8.1	सम्बन्धः,11.1#सम्बन्धः,5.1	NA	हि	हि
10.1	दव-		दव-अग्निना	दव	दव	समासः,10.2	समासः,10.2	CP	दव-	दव-
10.2	अग्निना		--	अग्नि{पुं;3;एक}/अग्नि{नपुं;3;एक}	अग्नि{पुं;3;एक}	हेतुः,11.1	कर्ता,11.1#हेतुः,11.1	N3	अग्नि_से	अग्नि_से
11.1	दग्धः		दग्धः	दग्ध{पुं;1;एक(दह्1;क्त;भ्वादिः)}	दग्ध{पुं;1;एक(दह्1;क्त;भ्वादिः)}	अभिहित_कर्ता,8.1	-	N1	जलाई_हुई	जलाई_हुई
12.1	.		.	-	-	-	-	FS	-	-
