index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,8.1;क्रियाविशेषणम्,2.1	NA	और	और
2.1	समुपविष्टेषु		समुपविष्टेषु	समुपविष्ट{पुं;7;बहु(सम्_उप_विश्1;क्त;तुदादिः)}/समुपविष्ट{नपुं;7;बहु(सम्_उप_विश्1;क्त;तुदादिः)}	समुपविष्ट{पुं;7;बहु(सम्_उप_विश्1;क्त;तुदादिः)}	भावलक्षणसप्तमी_पूर्वकालः,5.1	भावलक्षणसप्तमी_पूर्वकालः,5.1	N7		
3.1	पाण्डवेषु		पाण्डवेषु	पाण्डव{पुं;7;बहु}	पाण्डव{पुं;7;बहु}	कर्ता,2.1	निर्धारणम्,6.2#अधिकरणम्,8.1#अधिकरणम्,5.1#कर्ता,2.1	N7	पाण्डवों_में	पाण्डवों_में
4.1	महत्-		महत्-आत्मसु	महत्	महत्	समासः,4.2	समासः,4.2	CP	महत्-	महत्-
4.2	आत्मसु		--	आत्मन्{पुं;7;बहु}	आत्मन्{पुं;7;बहु}	विशेषणम्,3.1	विशेषणम्,3.1#निर्धारणम्,6.2#अधिकरणम्,8.1#अधिकरणम्,5.1	N7	आत्मे	आत्मे
5.1	व्यासः		व्यासः	व्यास{पुं;1;एक(वि_अस्3;घञ्;दिवादिः)}/व्यास{पुं;1;एक}	व्यास{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	विभाजन	विभाजन
6.1	सत्यवती-		सत्यवती-पुत्रः	सत्य{मतुप्}/सत्यवती	सत्य{मतुप्}	समासः,6.2	समासः,6.2	CP	सत्यवती-	सत्यवती-
6.2	पुत्रः		--	पुत्र{पुं;1;एक}	पुत्र{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	पुत्र	पुत्र
7.1	प्रोवाच		प्रोवाच	प्र_वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/प्र_वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/प्र_ब्रू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/प्र_ब्रू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}	प्र_वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,5.1,सकर्मक	अभिहित_कर्ता,5.1,सकर्मक	KP		
8.1	आमन्त्र्य		आमन्त्र्य	आङ्_मत्र्1{अव्य;ल्यप्;चुरादिः}	आङ्_मत्र्1{अव्य;ल्यप्;चुरादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA	आमन्त्रित_करके	आमन्त्रित_करके
9.1	पार्थिवम्		पार्थिवम्	पार्थिव{पुं;2;एक}	पार्थिव{पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	पार्थिव	पार्थिव
10.1	.		.	-	-	-	-	FS	-	-
