index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	प्रयाणम्		प्रयाणम्	प्रयाण{नपुं;1;एक}/प्रयाण{नपुं;2;एक}	प्रयाण{नपुं;1;एक}	कर्म,2.1	सुप्_समुच्चितः,15.1	N1	प्रस्थान	प्रस्थान
2.1	घुष्यताम्		घुष्यताम्	घुष्2{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः}	घुष्2{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः}	समुच्चितः,17.1	समुच्चितः,9.1	KP	मन_में_विचार_कर_कहे	मन_में_विचार_कर_कहे
3.1	च		चैव	च{अव्य}	च{अव्य}	सम्बन्धः,2.1	समुच्चय_द्योतकः,9.1#समुच्चय_द्योतकः,2.1#सम्बन्धः,2.1	NA	और	और
4.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	ही	ही
5.1	श्वोभूते		श्वोभूत इति	श्वोभूत{नपुं;1;द्वि}/श्वोभूत{नपुं;2;द्वि}/श्वोभूत{पुं;7;एक}/श्वोभूत{नपुं;7;एक}	श्वोभूत{नपुं;1;द्वि}	कालाधिकरणम्,9.1	सुप्_समुच्चितः,10.1#अधिकरणम्,9.1#अधिकरणम्,2.1#सुप्_समुच्चितः,15.1	N7	कल_होने_वाले	कल_होने_वाले
6.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,9.1	-	NA	ऐसा	ऐसा
7.1	मा		मा	मा{अव्य}	मा{अव्य}	प्रतिषेधः,9.1	सुप्_समुच्चितः,11.1#प्रतिषेधः,9.1#प्रतिषेधः,2.1	NA	नही	नही
8.1	चिरम्		चिरम्	चिरम्{अव्य}/चिर{नपुं;1;एक}/चिर{नपुं;2;एक}	चिरम्{अव्य}	क्रियाविशेषणम्,9.1	सुप्_समुच्चितः,15.1#कर्म,9.1#सुप्_समुच्चितः,11.1#क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,2.1	NA	अधिक	अधिक
9.1	क्रियताम्		क्रियताम्	कृ2{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;स्वादिः}/कृ3{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;तनादिः}	कृ2{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;स्वादिः}	वाक्यकर्म,2.1	समुच्चितः,2.1	KP	मार_डाले	मार_डाले
10.1	पथि		पथि	पथिन्{पुं;7;एक}	पथिन्{पुं;7;एक}	देशाधिकरणम्,17.1	अधिकरणम्,9.1#अधिकरणम्,2.1	N7	रास्ते_में	रास्ते_में
11.1	च		चाप्यद्य	च{अव्य}	च{अव्य}	सम्बन्धः,17.1	सुप्_समुच्चय_द्योतकः,10.1#समुच्चय_द्योतकः,9.1#समुच्चय_द्योतकः,2.1#सम्बन्धः,10.1	NA	और	और
12.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,11.1	सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,11.1	NA	भी	भी
13.1	अद्य		अद्य	अद्य{अव्य}	अद्य{अव्य}	कालाधिकरणम्,17.1	सुप्_समुच्चितः,11.1#कालाधिकरणम्,9.1#कालाधिकरणम्,2.1	NA	आज	आज
14.1	वेश्मानि		वेश्मानि	वेश्मन्{नपुं;1;बहु}/वेश्मन्{नपुं;2;बहु}/वेश्मन्{नपुं;8;बहु}	वेश्मन्{नपुं;1;बहु}	कर्म,17.1	सुप्_समुच्चितः,15.1	N1	घर	घर
15.1	विविधानि		विविधानि	विविध{नपुं;1;बहु}/विविध{नपुं;2;बहु}/विविध{नपुं;8;बहु}	विविध{नपुं;1;बहु}	विशेषणम्,14.1	-	N1	विविध	विविध
16.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,17.1	सुप्_समुच्चय_द्योतकः,15.1#समुच्चय_द्योतकः,9.1#समुच्चय_द्योतकः,2.1#सम्बन्धः,15.1	NA	और	और
17.1	(क्रियन्ताम्)		क्रियन्ताम्			अभिहित_कर्म,14.1		KP		
18.1	.		.	-	-	-	-	FS	-	-
