index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	प्रादुष्कृताः		प्रादुष्कृताः	प्रादुष्कृत{पुं;1;बहु(प्रादुष्_कृ2;क्त;स्वादिः)}	प्रादुष्कृत{पुं;1;बहु(प्रादुष्_कृ2;क्त;स्वादिः)}	-	-	N1		
2.1	यथा-		यथा-न्यायम्	यथा	यथा	समासः,2.2	समासः,2.2	CP	यथा-	यथा-
2.2	न्यायम्		--	न्याय{पुं;2;एक}/न्याय{नपुं;1;एक}/न्याय{नपुं;2;एक}	न्याय{नपुं;1;एक}	क्रियाविशेषणम्,1.1	क्रियाविशेषणम्,1.1	N1	न्याय_को	न्याय_को
3.1	अग्नयः		अग्नयः	अग्नि{पुं;1;बहु}/अग्नि{पुं;8;बहु}	अग्नि{पुं;1;बहु}	कर्म,1.1;कर्ता,5.1	सम्बोध्यः,5.1;कर्ता,5.1;कर्म,1.1	N1	अग्नि_ने	अग्नि_ने
4.1	वेदपारगैः		वेदपारगैः	वेदपारग{पुं;3;बहु}	वेदपारग{पुं;3;बहु}	विशेषणम्,6.2	हेतुः,5.1#विशेषणम्,6.2	N3	वेदों_में_पारंगत_ब्राह्मणों_से	वेदों_में_पारंगत_ब्राह्मणों_से
5.1	व्यराजन्त		व्यराजन्त	वि_राज्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;भ्वादिः}	वि_राज्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,3.1	-	KP	दिखाई_दी	दिखाई_दी
6.1	द्विज-		द्विज-श्रेष्ठैः	द्विज	द्विज	समासः,6.2	समासः,6.2	CP	द्विज-	द्विज-
6.2	श्रेष्ठैः		--	श्रेष्ठ{पुं;3;बहु}/श्रेष्ठ{नपुं;3;बहु}	श्रेष्ठ{पुं;3;बहु}	कर्ता,1.1	विशेषणम्,9.2#हेतुः,5.1#विशेषणम्,4.1#कर्ता,1.1	N3	श्रेष्ठ_से	श्रेष्ठ_से
7.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	वीप्सा,8.1	देशाधिकरणम्,5.1#वीप्सा,8.1	NA	वहाँ	वहाँ
8.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,5.1	देशाधिकरणम्,5.1	NA	वहाँ	वहाँ
9.1	तपस्-		तपस्-धनैः	तपस्	तपस्	समासः,9.2	समासः,9.2	CP	तपस्-	तपस्-
9.2	धनैः		--	धन{नपुं;3;बहु}/धन{पुं;3;बहु}	धन{पुं;3;बहु}	विशेषणम्,6.2	विशेषणम्,6.2#विशेषणम्,4.1#हेतुः,5.1	N3	धन	धन
10.1	.		.	-	-	-	-	FS	-	-
