index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	पुत्रकाः		पुत्रकाः	पुत्रक{पुं;8;बहु}/पुत्रका{स्त्री;8;बहु}	पुत्रक{पुं;8;बहु}	सम्बोधनम्,5.1	-	N8	बच्चे	बच्चे
2.1	वः		वः	युष्मद्{सर्वनाम;2;बहु}/युष्मद्{सर्वनाम;6;बहु}/युष्मद्{सर्वनाम;4;बहु}	युष्मद्{सर्वनाम;6;बहु}	षष्ठीसम्बन्धः,3.1	प्रयोजनम्1,13.1#प्रयोजनम्1,12.1#प्रयोजनम्1,8.1#प्रयोजनम्1,5.1#प्रयोजनम्1,3.1#प्रयोजनम्,13.1#प्रयोजनम्,12.1#प्रयोजनम्,8.1#प्रयोजनम्,5.1#प्रयोजनम्,3.1#कर्ता,12.1#कर्ता,3.1#कर्म,12.1#कर्म,3.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1	N6	आपके	आपके
3.1	आगमाः		आगमाः	आगम{पुं;8;बहु}/आगम{पुं;1;बहु(आङ्_गम्1;घञ्;भ्वादिः)}	आगम{पुं;1;बहु(आङ्_गम्1;घञ्;भ्वादिः)}	कर्ता,5.1	विशेषणम्,10.1#विशेषणम्,7.1#विशेषणम्,4.1#कर्तृरहितकर्तृसमानाधिकरणम्,8.1#कर्ता_बे_वेर्ब्स्,5.1	N1	जन्म	जन्म
4.1	शिवाः		शिवाः	शिव{पुं;1;बहु}/शिवा{स्त्री;1;बहु}/शिवा{स्त्री;2;बहु}/शिव{पुं;8;बहु}/शिवा{स्त्री;8;बहु}	शिव{पुं;1;बहु}	विधेयविशेषणम्,3.1	कर्तृरहितकर्तृसमानाधिकरणम्,8.1#कर्ता_बे_वेर्ब्स्,5.1	N1	शिव	शिव
5.1	सन्तु		सन्तु	अस्2{कर्तरि;लोट्;प्र;बहु;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लोट्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,3.1	-	KP	होयें	होयें
6.1	एवम्		एवम्	एवम्{अव्य}	एवम्{अव्य}	सम्बन्धः,7.1	क्रियाविशेषणम्,13.1#क्रियाविशेषणम्,8.1	NA	ऐसा	ऐसा
7.1	स्वस्थाः		स्वस्थाः	स्वस्थ{पुं;1;बहु}/स्वस्था{स्त्री;1;बहु}/स्वस्था{स्त्री;2;बहु}	स्वस्थ{पुं;1;बहु}	कर्ता,8.1	कर्तृरहितकर्तृसमानाधिकरणम्,8.1#विशेषणम्,10.1	N1	स्वस्थ	स्वस्थ
8.1	भवत		भवत	भू1{कर्तरि;लोट्;म;बहु;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लोट्;म;बहु;परस्मैपदी;भ्वादिः}	-	-	KP	होओ	होओ
9.1	अस्माकम्		अस्माकम्	अस्मद्{सर्वनाम;6;बहु}	अस्मद्{सर्वनाम;6;बहु}	षष्ठीसम्बन्धः,10.1	प्रयोजनम्,13.1#प्रयोजनम्,12.1#प्रयोजनम्,8.1#प्रयोजनम्,5.1#प्रयोजनम्,3.1#कर्ता,12.1#कर्म,12.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,4.1	N6	हमारा	हमारा
10.1	तपसः		तपसः	तपस्{पुं;1;बहु}/तपस्{पुं;2;बहु}/तपस्{पुं;5;एक}/तपस्{पुं;6;एक}/तपस्{नपुं;5;एक}/तपस्{नपुं;6;एक}/तपस{पुं;1;एक}	तपस्{पुं;6;एक}	प्रयोजनम्,12.1	कर्तृरहितकर्तृसमानाधिकरणम्,8.1#कर्ता_बे_वेर्ब्स्,13.1#प्रयोजनम्,13.1#प्रयोजनम्,12.1#प्रयोजनम्,8.1#प्रयोजनम्,5.1#प्रयोजनम्,3.1#कर्ता,12.1#कर्म,12.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,4.1#हेतुः5,13.1#हेतुः5,12.1	N6	तपस्_का	तपस्_का
11.1	कृते		कृते	कृते{अव्य}	कृते{अव्य}	प्रयोजनम्_द्योतकः,10.1	प्रयोजनम्_द्योतकः,10.1#प्रयोजनम्_द्योतकः,9.1#प्रयोजनम्_द्योतकः,2.1	NA	के_लिए	के_लिए
12.1	उपरोधः		उपरोधः	उपरोध{पुं;1;एक(उप_रुध्1;घञ्;रुधादिः)}	उपरोध{पुं;1;एक(उप_रुध्1;घञ्;रुधादिः)}	कर्ता,13.1	विधेय_विशेषणम्,10.1#कर्तृरहितकर्तृसमानाधिकरणम्,8.1#कर्ता_बे_वेर्ब्स्,13.1	N1	अवबाधा	अवबाधा
13.1	भवेत्		भवेत्	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,12.1	-	KP	हो	हो
14.1	.		.	-	-	-	-	FS	-	-
