index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	महा-		महा-आत्मानम्	महत्	महत्	समासः,1.2	समासः,1.2	CP	महा-	महा-
1.2	आत्मानम्		--	आत्मन्{पुं;2;एक}	आत्मन्{पुं;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1#विशेषणम्,6.1#विशेषणम्,5.1#सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,9.1#सुप्_समुच्चितः,7.1#कर्म,4.1	N2	आत्मा_को	आत्मा_को
2.1	शमीकम्		शमीकम्	शमीकम{पुं;2;एक}	शमीकम{पुं;2;एक}	सुप्_समुच्चितः,13.1	सुप्_समुच्चितः,13.1	N2		
3.1	च		च	च{अव्य}	च{अव्य}	सुप्_समुच्चय_द्योतकः,2.1	सुप्_समुच्चय_द्योतकः,2.1	NA	और	और
4.1	अस्य		अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;दिवादिः}	इदम्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#विशेषणम्,15.1	N6	इसके	इसके
5.1	पुत्रम्		पुत्रम्	पुत्र{पुं;2;एक}	पुत्र{पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2	पुत्र_को	पुत्र_को
6.1	तम्		तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1#सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,9.1#सुप्_समुच्चितः,7.1	N2	उसको	उसको
7.1	शृङ्गिणम्		शृङ्गिणम्	शृङ्गिण{पुं;2;एक}	शृङ्गिण{पुं;2;एक}	सुप्_समुुच्चितः,13.1	सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,9.1#कर्म,16.1	N2	भेड्Zए_को	भेड्Zए_को
8.1	च		च	च{अव्य}	च{अव्य}	सुप्_समुच्चय_द्योतकः,7.1	सुप्_समुच्चय_द्योतकः,7.1#सम्बन्धः,7.1	NA	च2	च2
9.1	ये		ये	यद्{सर्वनाम;पुं;1;बहु}/यद्{सर्वनाम;नपुं;1;द्वि}/यद्{सर्वनाम;नपुं;2;द्वि}/यद्{सर्वनाम;स्त्री;1;द्वि}/यद्{सर्वनाम;स्त्री;2;द्वि}	यद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,11.1;नित्य_सम्बन्धः1,13.1	सुप्_समुच्चितः,13.1#कर्म,16.1#कर्ता,12.1#विशेषणम्,11.1#नित्य_सम्बन्धः1,13.1#कर्ता_बे_वेर्ब्स्,12.1	N1	जो	जो
10.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,9.1	सुप्_समुच्चय_द्योतकः,9.1#सम्बन्धः,9.1	NA	च1	च1
11.1	अमात्याः		अमात्याः	अमात्य{पुं;1;बहु}/अमात्य{पुं;8;बहु}	अमात्य{पुं;1;बहु}	कर्ता,12.1	कर्ता_बे_वेर्ब्स्,12.1	N1	अमात्य	अमात्य
12.1	बभूवुः		बभूवुः	भू1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः}	सम्बन्धः,13.1	सम्बन्धः,13.1	KP	हुए	हुए
13.1	तान्		तान्	तद्{सर्वनाम;पुं;2;बहु}	तद्{सर्वनाम;पुं;2;बहु}	कर्म,16.1	विशेषणम्,15.1#कर्म,16.1	N2	वे	वे
14.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,16.1	सुप्_समुच्चय_द्योतकः,13.1#समुच्चय_द्योतकः,16.1#सम्बन्धः,13.1	NA	च2	च2
15.1	राज्ञः		राज्ञः	राजन्{पुं;2;बहु}/राजन्{पुं;5;एक}/राजन्{पुं;6;एक}	राजन्{पुं;6;एक}	सम्बन्धः,16.1	षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#हेतुः5,16.1#कर्म,16.1#सम्बन्धः,16.1	N6	राजा_से	राजा_से
16.1	ददर्श		ददर्श	दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दृश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}		-	KP	देखा	देखा
17.1	ह		ह	ह{अव्य}	ह{अव्य}	सम्बन्धः,16.1	सम्बन्धः,16.1	NA	ह	ह
18.1	.		.	-	-	-	-	FS	-	-
